Gen	t_n5	t_n6	t_n7	mu
11595000	5.8226226	4.9167907	4.4938846	0.1179957
11596000	5.8882322	4.8239714	4.2903397	0.0067862
11597000	5.8137137	5.7813787	4.4242779	0.0339639
11598000	5.7740807	4.9358089	4.4847325	0.0408355
11599000	5.9284721	5.1466572	4.4310705	0.0315580
11600000	5.8327424	4.5367675	4.4284149	0.0162473
11601000	5.8331127	4.2952253	4.2852738	0.0746185
11602000	5.8817313	5.6057832	4.4877960	0.0448312
11603000	5.8020466	4.1999793	4.1355380	0.0938414
11604000	5.8034314	4.7325466	4.4051407	0.0107519
11605000	5.7098458	4.5596489	4.3170854	0.0968946
11606000	5.8287936	4.3420865	4.3186958	0.0508424
11607000	5.7462824	4.9860564	4.3159487	0.0122376
11608000	5.7511141	4.5259099	4.4376848	0.0194929
11609000	5.8353516	5.6959184	4.2922006	0.0891337
11610000	5.8154573	4.7596447	4.2068901	0.0721636
11611000	5.9295107	4.9948006	4.3786479	0.1005285
11612000	5.8514629	5.0401781	4.4020716	0.0485012
11613000	5.8173402	5.6546534	4.5034681	0.0861030
11614000	5.7670147	5.1709691	4.2445460	0.1389596
11615000	5.8130891	4.6411579	4.4080355	0.0367546
11616000	5.7451625	4.6671388	4.3697236	0.1448261
11617000	5.9412897	5.0018826	4.3343510	0.0508315
11618000	5.8351872	5.0411883	4.3924693	0.0123800
11619000	5.7599617	4.5313744	4.4555443	0.0101436
11620000	5.8392686	4.1856639	4.1845478	0.0639041
11621000	5.8717094	5.1607534	4.1549163	0.0969193
11622000	5.8043141	4.7923810	4.3295706	0.0793282
11623000	5.8489546	5.7687099	4.2252144	0.0665340
11624000	5.7673785	4.8960650	4.1107669	0.0475332
11625000	5.9111854	5.5497900	4.4244449	0.0499143
11626000	5.8582614	5.5295267	4.4053415	0.1828793
11627000	5.7492112	4.2186211	4.1494351	0.0540806
11628000	5.8541939	5.3993697	4.4457503	0.0155551
11629000	5.7086649	4.4357291	4.2865281	0.0532838
11630000	5.8824675	5.4113214	4.3073107	0.0159040
11631000	5.8896351	5.1875385	4.2506734	0.1400222
11632000	5.7845801	5.2662481	4.3629700	0.0766407
11633000	5.9326699	5.6151683	4.4974830	0.0414417
11634000	5.8455311	5.3090054	4.4583068	0.0664038
11635000	5.9516937	5.3435741	4.2807799	0.0946455
11636000	5.8879593	4.5569228	4.2080093	0.0554216
11637000	5.8610419	5.3440033	4.2062762	0.0040625
11638000	5.7975681	5.2204706	4.3456772	0.0729315
11639000	5.8620693	5.0122945	4.3695273	0.0516052
11640000	5.8537112	4.6215359	4.4892420	0.1566329
11641000	5.8231294	4.7105854	4.1970821	0.0278410
11642000	5.8155790	4.5991495	4.3708217	0.0782232
11643000	5.9240327	5.2747621	4.4450299	0.0750099
11644000	5.8421380	5.2752295	4.3862882	0.0419478
11645000	5.7642210	5.0225524	4.1213248	0.0930281
11646000	5.8370279	5.0228828	4.2046951	0.0408514
11647000	5.9554552	5.1561634	4.4715427	0.0236301
11648000	5.7655995	5.0742787	4.3832739	0.0676394
11649000	5.8945822	5.2975138	4.3059822	0.0641829
11650000	5.6968205	5.3691520	4.4897885	0.0282939
11651000	5.8931531	5.2862363	4.2286923	0.0187426
11652000	5.8425426	5.6532259	4.4234421	0.0337686
11653000	5.8947269	5.1369329	4.1998022	0.0927115
11654000	5.8681841	5.3383848	4.2721861	0.0791674
11655000	5.8816599	5.3330600	4.2144367	0.0688042
11656000	5.7897851	5.2846118	4.3238795	0.1685399
11657000	5.7601354	5.5008835	4.3752679	0.0836518
11658000	5.8007558	4.4860461	4.4576173	0.1660817
11659000	5.8470754	4.7832255	4.5168853	0.1019024
11660000	5.7004354	5.4068980	4.3757495	0.0411005
11661000	5.8817780	4.7583269	4.4429180	0.0275583
11662000	5.7967613	5.4727623	4.1873227	0.0502514
11663000	5.8479700	5.0802022	4.4320759	0.0756033
11664000	5.7955220	5.3085770	4.2783674	0.0432273
11665000	5.8173149	4.9758944	4.2731752	0.1278832
11666000	5.8748986	4.9734605	4.1498916	0.0286738
11667000	5.9480828	4.5900683	4.3557143	0.0607676
11668000	5.7122341	5.2422519	4.3260728	0.0424684
11669000	5.8135804	4.7493714	4.4999398	0.0675576
11670000	5.8971915	4.4654165	4.1845013	0.0092315
11671000	5.8319377	5.8150900	4.1117485	0.0518778
11672000	5.8247352	4.4311999	4.3979457	0.0102073
11673000	5.8087538	4.9196417	4.5224929	0.0127688
11674000	5.9112723	5.3700552	4.4614809	0.1149715
11675000	5.8509337	5.1968821	4.1152264	0.0245278
11676000	5.8392874	5.3410712	4.2688094	0.0242137
11677000	5.9398518	5.3309923	4.1385662	0.0102381
11678000	5.8314076	5.4065847	4.1466220	0.1835791
11679000	5.8386735	4.1869937	4.1775314	0.0444512
11680000	5.8719543	4.8781373	4.2913189	0.0051965
11681000	5.7806220	4.8570711	4.1694480	0.0206338
11682000	5.8504415	5.0450218	4.5077210	0.0566519
11683000	5.8936941	5.2707692	4.3342961	0.0373986
11684000	5.7170920	4.9331145	4.4825607	0.0253723
11685000	5.9170145	4.4317411	4.2365492	0.0713191
11686000	5.8337592	4.3887153	4.2812489	0.0412763
11687000	5.8954773	4.9705660	4.3081986	0.1190382
11688000	5.8723911	4.6195537	4.5219374	0.2113806
11689000	5.8131683	4.7932058	4.3409295	0.1176050
11690000	5.8675172	4.5376203	4.1351765	0.1246231
11691000	5.8742255	4.9143729	4.5456999	0.0343681
11692000	5.7894857	5.7101188	4.2292848	0.0736335
11693000	5.8784031	4.6726627	4.4611726	0.0438974
11694000	5.8359037	4.5499933	4.3030855	0.0048162
11695000	5.7478621	5.1558335	4.4698089	0.0944956
11696000	5.9209798	5.3837707	4.4381104	0.1467557
11697000	5.8823520	4.6844003	4.2617234	0.0388189
11698000	5.8087853	4.3373564	4.2993898	0.0970033
11699000	5.7228348	4.8247777	4.3981318	0.0584573
11700000	5.8014621	5.3430454	4.4566830	0.0723263
11701000	5.8402214	5.1210773	4.2074264	0.0164678
11702000	5.7873956	5.5282528	4.3884520	0.1324069
11703000	5.7494002	4.6033929	4.4318319	0.1745242
11704000	5.7798543	4.5077020	4.4910184	0.0880575
11705000	5.8199120	5.2478322	4.2823634	0.0549458
11706000	5.8539489	5.3710610	4.2863467	0.0947907
11707000	5.8562967	5.7887170	4.1855679	0.0311311
11708000	5.8823287	5.2238524	4.2495076	0.0341264
11709000	5.8505984	5.2076653	4.3338767	0.0665760
11710000	5.8128254	4.5651538	4.3963958	0.0251557
11711000	5.8067341	4.3337900	4.1788936	0.0699807
11712000	5.8337283	5.0016515	4.1467149	0.0348607
11713000	5.6980517	4.4903466	4.4125348	0.0492455
11714000	5.7711218	5.6129136	4.1137186	0.0820330
11715000	5.8267672	5.1096287	4.4444589	0.0236221
11716000	5.7736560	4.5376868	4.2158498	0.0342313
11717000	5.8320157	5.6724788	4.1507154	0.0661188
11718000	5.8574776	5.4326085	4.1691776	0.0565114
11719000	5.9029370	5.0984497	4.3966192	0.0790676
11720000	5.8454848	5.2937021	4.3678126	0.0683792
11721000	5.9770280	4.5950819	4.4376244	0.0363650
11722000	5.9120586	5.8155475	4.4072844	0.0333668
11723000	5.9182496	4.6019155	4.3776225	0.0941038
11724000	5.9013389	5.0027433	4.4441298	0.0587493
11725000	5.7959402	4.7133723	4.5076831	0.0982319
11726000	5.9009533	4.4240614	4.1334336	0.1170701
11727000	5.8420604	5.7084167	4.3350172	0.1018670
11728000	5.8293357	5.2114546	4.1749284	0.1036153
11729000	5.7564548	4.6359378	4.2097971	0.0543990
11730000	6.0306986	5.3740092	4.2105691	0.0468637
11731000	5.9261053	5.3179967	4.4673579	0.0856376
11732000	5.8097555	5.5533688	4.4306585	0.0783995
11733000	5.9623898	5.9045095	4.3999595	0.0238861
11734000	5.8153330	5.6594924	4.4641895	0.0104462
11735000	5.8078031	5.3916984	4.3577809	0.2665640
11736000	5.8006858	4.6687080	4.1543980	0.0765872
11737000	5.8320150	5.7870996	4.2328665	0.0739373
11738000	5.8317417	5.6182655	4.1452883	0.0205229
11739000	5.8573270	4.4794786	4.4503742	0.0290882
11740000	5.8961916	5.5292471	4.4492101	0.0542204
11741000	5.8440747	4.6300329	4.3992135	0.0334115
11742000	5.8005267	4.6271256	4.4327550	0.0321476
11743000	5.8982234	5.4707044	4.3785977	0.0286067
11744000	5.8383843	4.8577166	4.2994680	0.0329907
11745000	5.8817681	5.4960392	4.5091337	0.0206374
11746000	5.8921203	5.5093385	4.2354222	0.1005854
11747000	5.8987467	4.7833682	4.4794548	0.0397644
11748000	5.8589443	4.6907846	4.2106056	0.0334587
11749000	5.8466568	4.7182071	4.4450139	0.0366003
11750000	5.7828777	5.3285990	4.3796229	0.0286041
11751000	5.9403573	5.7040213	4.3118638	0.0565028
11752000	5.8880210	4.5224913	4.5196826	0.0249476
11753000	5.8976480	5.4151397	4.3012559	0.0221814
11754000	5.7544681	4.8796609	4.1439433	0.0222811
11755000	5.9389127	5.7750194	4.3489973	0.0149971
11756000	5.7421372	4.2033163	4.1428691	0.0852977
11757000	5.7595404	5.4620967	4.5272390	0.0752669
11758000	5.8049738	5.1137284	4.2804567	0.0125213
11759000	5.7835227	5.2871238	4.4765218	0.2577916
11760000	5.8648526	5.3357972	4.2859261	0.1078767
11761000	5.8565930	5.3466658	4.2011264	0.0307960
11762000	5.8801245	5.8250316	4.5019618	0.0233582
11763000	5.8602980	5.4342483	4.3348638	0.1152542
11764000	5.7646023	4.3096528	4.2798494	0.0256223
11765000	5.8794993	5.6442849	4.4594325	0.1165152
11766000	5.8510548	5.6616725	4.3019189	0.0659924
11767000	5.8571015	5.2436719	4.2566795	0.1164155
11768000	5.8480811	5.6765779	4.4160516	0.0474658
11769000	5.8436400	5.3330706	4.4060054	0.0832363
11770000	5.9268802	4.3488052	4.2319607	0.0150677
11771000	5.8719453	4.5169097	4.5103138	0.0241856
11772000	5.8021817	5.1883822	4.4589170	0.0605016
11773000	5.7554299	4.8336262	4.4639558	0.0738898
11774000	5.7870901	5.6940874	4.1974258	0.0203387
11775000	5.8463256	4.3533822	4.3400278	0.0636905
11776000	5.9798918	4.8126633	4.4693408	0.0254338
11777000	5.8087869	4.6860023	4.2590879	0.0514915
11778000	5.8062078	4.7688116	4.3028637	0.0750792
11779000	5.7214506	4.7148673	4.2564306	0.0600861
11780000	5.7626700	4.8792004	4.1951551	0.0803867
11781000	5.8287217	5.1871522	4.2672223	0.0964894
11782000	5.7490886	4.5023753	4.2045662	0.0849241
11783000	5.8163737	5.4101016	4.5159495	0.0114327
11784000	5.8748141	4.5034536	4.2977254	0.0864709
11785000	5.8481642	5.7112117	4.3119559	0.0486142
11786000	5.9458163	5.3587819	4.4644994	0.0439152
11787000	5.8033821	5.5368572	4.2288055	0.0084623
11788000	5.8773360	5.4115371	4.3397144	0.0917349
11789000	5.7644798	5.3605972	4.5229938	0.1830700
11790000	5.7953829	4.5073397	4.1591499	0.0275712
11791000	5.8731649	5.8381691	4.1738897	0.0461956
11792000	5.8012267	4.7868158	4.5156710	0.0624732
11793000	5.7782161	4.4167081	4.1400453	0.0324397
11794000	5.9015566	5.8950971	4.4720546	0.0911893
11795000	5.8436957	5.5317941	4.4920945	0.0427116
11796000	5.8208851	4.3579726	4.1973592	0.0686203
11797000	5.8994106	5.0517744	4.4243488	0.0064885
11798000	5.8725828	4.2383447	4.2048150	0.0981802
11799000	5.7905718	4.9085104	4.2891656	0.1126576
11800000	5.8141209	4.9543203	4.1292412	0.0830788
11801000	5.9110803	4.4228023	4.3523426	0.0366272
11802000	5.7602989	4.3990855	4.1947295	0.0926744
11803000	5.8564091	5.6929545	4.4239467	0.0636899
11804000	5.8515460	4.7591793	4.2080054	0.0266739
11805000	5.8710922	5.6064184	4.4034766	0.0549314
11806000	5.8658766	5.2593775	4.1361788	0.0420396
11807000	5.8150354	4.9554871	4.4876118	0.0696027
11808000	5.8422606	4.9230830	4.3072872	0.0193537
11809000	5.8376006	5.1058644	4.2139220	0.0446344
11810000	5.7374603	5.2814769	4.1575560	0.0632451
11811000	5.8484552	5.3605117	4.2929111	0.0157014
11812000	5.7692099	5.3365360	4.2561809	0.1605833
11813000	5.7119152	4.6799156	4.4090260	0.0501165
11814000	5.7979366	5.7144972	4.4062615	0.0111088
11815000	5.8535585	4.9321820	4.4051695	0.0604332
11816000	5.8289102	4.4321397	4.1178839	0.0697338
11817000	5.8251271	5.3079015	4.3278570	0.0345759
11818000	5.7445442	5.0678197	4.1148470	0.0362465
11819000	5.8858755	4.7952523	4.4958969	0.0390847
11820000	5.8906114	4.4813789	4.1570480	0.0419307
11821000	5.8815305	4.5391846	4.2931441	0.1306242
11822000	5.8585722	4.9378950	4.3251244	0.0212603
11823000	5.8660444	5.8047841	4.2575114	0.0273347
11824000	5.8723865	4.7003292	4.5033147	0.0122270
11825000	5.8060341	5.4216659	4.3245034	0.0456847
11826000	5.9117997	5.4994181	4.3097725	0.0116504
11827000	5.9719679	5.0502908	4.3537350	0.0103422
11828000	5.8586213	5.5923577	4.3479885	0.0249481
11829000	5.8425884	4.4924934	4.2585183	0.1084355
11830000	5.9571994	4.9610681	4.3291463	0.0787109
11831000	5.9034825	4.8381679	4.2744108	0.0388019
11832000	5.8442431	4.2314149	4.2014301	0.0217888
11833000	5.8202742	5.7182692	4.1610753	0.0154739
11834000	5.7229380	4.4580985	4.1629486	0.0568516
11835000	5.8488804	5.6001662	4.3621243	0.0105405
11836000	5.8098053	5.0169719	4.3322050	0.0182318
11837000	5.8281384	5.3916948	4.2288078	0.0107616
11838000	5.8463452	5.1600026	4.5128120	0.0735614
11839000	5.9398445	5.4737044	4.4777057	0.0159781
11840000	5.8175853	4.3157552	4.2717502	0.0179199
11841000	5.8256423	5.1104828	4.2172068	0.0077146
11842000	5.8598849	5.4898278	4.5036571	0.0361595
11843000	5.8142518	5.1479909	4.2635019	0.0389716
11844000	5.8945380	4.8392906	4.1195890	0.0913231
11845000	5.8922460	4.6011630	4.2508284	0.0472048
11846000	5.9137910	4.9819448	4.1267446	0.0896083
11847000	5.8196136	4.2228207	4.1819883	0.0781175
11848000	5.8244544	4.5866612	4.3422889	0.0118109
11849000	5.8049875	5.2552813	4.4970694	0.0826928
11850000	5.8727057	4.7428897	4.2661152	0.0472696
11851000	5.8449933	4.5687654	4.4526585	0.0629238
11852000	5.8609786	5.6099741	4.2333900	0.0196851
11853000	5.8215858	5.5907934	4.4385783	0.0903151
11854000	5.8904485	4.4230092	4.2794965	0.0377846
11855000	5.8214131	4.5793117	4.2115037	0.1192187
11856000	5.8101803	5.7671599	4.2599188	0.0371823
11857000	5.8186920	5.5842382	4.4858655	0.0349433
11858000	5.8207748	5.7809922	4.4717508	0.0138109
11859000	5.8646511	4.7109359	4.4199084	0.0847249
11860000	5.8072839	4.6707614	4.3970862	0.0497457
11861000	5.8181131	4.6370209	4.2909579	0.0334428
11862000	5.7758023	4.7940232	4.4850115	0.0122343
11863000	5.8143682	5.3388616	4.2839604	0.0574954
11864000	5.8938824	4.7465474	4.1754005	0.0900146
11865000	5.8266161	5.1121479	4.3972776	0.0305037
11866000	5.9318364	4.4296247	4.3605142	0.0180129
11867000	5.8709520	5.1712092	4.4828959	0.0757215
11868000	5.7767207	4.3166686	4.1343205	0.0628172
11869000	5.7820668	4.4948953	4.1433828	0.0553938
11870000	5.8527445	5.4007262	4.1378834	0.0748890
11871000	5.8028413	5.3565871	4.3721159	0.0177428
11872000	5.9343463	4.3912687	4.3519452	0.1183509
11873000	5.8504905	5.0036544	4.1342750	0.0891759
11874000	5.8672932	5.3346087	4.1138921	0.0553356
11875000	5.8595474	5.1518558	4.1293979	0.0206853
11876000	5.8567966	4.5367515	4.4143834	0.1089116
11877000	5.8073985	4.3085641	4.2747173	0.0701805
11878000	5.9880107	5.0602208	4.5476602	0.0770259
11879000	5.8681168	4.8117326	4.3668667	0.1211807
11880000	5.8636905	5.7650300	4.1563781	0.0587161
11881000	5.8105144	4.8909899	4.3251357	0.0775862
11882000	5.8246839	4.2117788	4.1498145	0.0334827
11883000	5.8328763	5.4706408	4.3887423	0.1709278
11884000	5.8130960	4.6619440	4.5069016	0.0844713
11885000	5.8528625	4.9349093	4.2135005	0.0058054
11886000	5.8262572	5.6961421	4.1264147	0.0898203
11887000	5.8731544	4.4262838	4.1966636	0.0848174
11888000	5.8669400	4.5552361	4.4683619	0.0429317
11889000	5.8747539	4.8910641	4.1908220	0.1631003
11890000	5.9093367	5.3273682	4.3310460	0.0461393
11891000	5.7897758	5.7002300	4.4239273	0.0599620
11892000	5.8597617	5.3437041	4.4971527	0.0050181
11893000	5.7899173	5.1831250	4.4872353	0.0897726
11894000	5.8672716	5.7173341	4.4276172	0.0502662
11895000	5.7890610	5.3643233	4.4377714	0.0443347
11896000	5.7604683	5.4185329	4.1656884	0.0217562
11897000	5.7682525	4.4291809	4.2191388	0.0657464
11898000	5.8367628	4.6464670	4.2683967	0.0707994
11899000	5.8950663	5.3332125	4.3904435	0.0374865
11900000	5.8414334	5.3233682	4.3297479	0.0959320
11901000	5.8571953	5.6018138	4.4399036	0.1124784
11902000	5.9014341	4.8503976	4.2445609	0.1188992
11903000	5.7945765	5.4241292	4.1388506	0.0267069
11904000	5.8178846	4.3408022	4.2557904	0.0392177
11905000	5.8383464	5.2382358	4.4772782	0.0747782
11906000	5.8533020	5.6361059	4.2976831	0.0803950
11907000	5.7802154	4.3459134	4.2676342	0.0909009
11908000	5.8741142	4.5354272	4.4002168	0.1186518
11909000	5.7522906	5.0737955	4.4055858	0.0688127
11910000	5.8153553	4.9077321	4.5044956	0.0686485
11911000	5.8437403	4.6685904	4.3681551	0.1750451
11912000	5.9028217	4.7833240	4.1640398	0.0700947
11913000	5.8781181	5.5830215	4.3490280	0.0224227
11914000	5.8127448	4.8424053	4.5015150	0.0777578
11915000	5.7927272	4.6945581	4.5272051	0.0166566
11916000	5.7876244	5.3242286	4.1098434	0.0378237
11917000	5.9047806	4.6760706	4.2519223	0.0701460
11918000	5.7715480	5.5782592	4.2576660	0.0956365
11919000	5.7643183	4.9519612	4.5141612	0.0712262
11920000	5.8610872	4.6794085	4.1395473	0.1617324
11921000	5.9074689	5.7126450	4.1692344	0.0224962
11922000	5.7878212	5.0577710	4.3174907	0.0299043
11923000	5.7952868	5.3888993	4.4332752	0.0534547
11924000	5.8782793	4.4904473	4.4534694	0.0138286
11925000	5.8567028	4.9994199	4.4831283	0.0424839
11926000	5.9008306	5.0541405	4.3533314	0.0678065
11927000	5.8101561	5.7231230	4.1194573	0.0505676
11928000	5.7527149	5.7191493	4.4616468	0.1463757
11929000	5.9270987	5.8461886	4.3471918	0.0205484
11930000	5.8788647	5.2831167	4.2098136	0.1087617
11931000	5.8283312	4.6017576	4.4012700	0.2051075
11932000	5.8389540	4.9298054	4.3536477	0.0711430
11933000	5.8447477	5.8242897	4.1464945	0.1127833
11934000	5.8229243	5.7651616	4.3691793	0.0198616
11935000	5.9108853	5.7810569	4.3221732	0.1075982
11936000	5.8631783	5.2139959	4.5131453	0.0193043
11937000	5.8928006	4.5934758	4.2900990	0.2568645
11938000	5.8011476	4.8873572	4.2302101	0.2253281
11939000	5.8234449	4.4117076	4.3292173	0.0262667
11940000	5.8770641	5.0798928	4.1840596	0.0456597
11941000	5.8253556	4.3511669	4.3235206	0.0295967
11942000	5.9128455	4.7172134	4.4434313	0.0762252
11943000	5.8219192	4.5748219	4.3099941	0.0407644
11944000	5.8010278	5.3135377	4.3493543	0.0441946
11945000	5.8344521	5.2573089	4.2154046	0.0088912
11946000	5.9988332	5.5497292	4.3110767	0.0463673
11947000	5.8505656	4.8928177	4.1346249	0.0832956
11948000	5.7667014	5.1729727	4.5114911	0.0577913
11949000	5.9727859	5.7853766	4.2893559	0.0336327
11950000	5.7900150	5.7889365	4.1709182	0.1583269
11951000	5.8499473	5.0490838	4.1281188	0.0078775
11952000	5.7392559	4.9039259	4.4729255	0.0226202
11953000	5.8431919	5.3284957	4.1971253	0.1061403
11954000	5.8669387	5.1931303	4.2456433	0.0426000
11955000	5.8208095	4.4836892	4.1376530	0.1415589
11956000	5.9507962	4.6258192	4.5221550	0.0816339
11957000	5.8178965	4.5678144	4.4878910	0.0612810
11958000	5.8799799	4.8960174	4.2488813	0.0634721
11959000	5.8121210	4.8775041	4.5167080	0.0520909
11960000	5.8507505	4.9026296	4.1695270	0.0536767
11961000	5.7437085	5.2306635	4.2593693	0.0204479
11962000	5.8284022	4.6346798	4.4722989	0.1129577
11963000	5.7359683	4.5179924	4.2653688	0.0926347
11964000	5.8580314	4.3027537	4.1958761	0.0665102
11965000	5.8773112	4.9583499	4.5177648	0.0541670
11966000	5.9158033	4.7644263	4.4456893	0.0281939
11967000	5.8641706	5.6127448	4.4795714	0.0190495
11968000	5.9225917	5.4686552	4.1079452	0.0250367
11969000	5.7792600	4.9388593	4.5384036	0.0257807
11970000	5.8923835	5.1792878	4.3516558	0.0364600
11971000	5.5958228	5.5301408	4.5078940	0.0487300
11972000	5.7905833	5.5567599	4.1413585	0.0393983
11973000	5.7994327	5.4222496	4.3292734	0.0567616
11974000	5.9144879	5.5266930	4.4318328	0.0375099
11975000	5.8212412	4.2798487	4.1202767	0.0435048
11976000	5.8850388	5.7116687	4.1961768	0.0044840
11977000	5.8867891	5.0887972	4.4665773	0.0093249
11978000	5.7843049	5.6408457	4.2700967	0.0236913
11979000	5.8329980	5.6667456	4.1918729	0.0186642
11980000	5.8444841	4.7672915	4.2751600	0.1559159
11981000	5.9401442	5.3993561	4.3380300	0.0961485
11982000	5.8652375	5.3777659	4.3733660	0.0356138
11983000	5.7697838	4.7269467	4.4554113	0.0349241
11984000	5.8121089	5.2640317	4.4964953	0.0572959
11985000	5.8225102	4.6709744	4.3345674	0.0867648
11986000	5.7774442	5.6891816	4.2671489	0.0222485
11987000	5.8534637	5.6216726	4.3631570	0.0523894
11988000	5.8770748	5.6324300	4.5253468	0.0585975
11989000	5.8602681	4.8948210	4.1497052	0.0300448
11990000	5.8013570	4.8652569	4.3462494	0.0507016
11991000	5.8190145	5.7628828	4.3343046	0.0166422
11992000	5.7684016	5.4508291	4.3749518	0.0590164
11993000	5.7801442	5.2897812	4.5180979	0.0536104
11994000	5.8855233	4.8603361	4.4408610	0.1946661
11995000	5.8652082	5.6636803	4.2739635	0.0105633
11996000	5.8234713	4.8464773	4.3858931	0.0779282
11997000	5.9200220	5.0129612	4.4161659	0.1361011
11998000	5.7241314	5.1380443	4.1128207	0.0538494
11999000	5.8384803	5.5010157	4.4807641	0.1018971
12000000	5.7916898	4.5243198	4.1197388	0.1748292
12001000	5.7625932	4.5177029	4.4471138	0.0707801
12002000	5.7647920	5.0503283	4.2463995	0.0093833
12003000	5.9193214	4.7879395	4.4050821	0.0847777
12004000	5.7976186	4.3209739	4.2874300	0.0253601
12005000	5.9067586	5.7040358	4.1370682	0.1002614
12006000	5.9088313	4.7575619	4.4755668	0.0979533
12007000	5.8461644	5.1514595	4.3369498	0.0826398
12008000	5.7571008	5.0849804	4.1527818	0.0897259
12009000	5.9285618	5.0799160	4.3282080	0.0342674
12010000	5.7314206	4.4920804	4.3711991	0.0821867
12011000	5.8689694	4.7978479	4.4705484	0.0121880
12012000	5.8054121	4.6779677	4.5136935	0.1052211
12013000	5.8553054	4.9657163	4.5238236	0.0223002
12014000	5.7838851	5.3890282	4.3961769	0.0372745
12015000	5.8415163	4.4914012	4.4756827	0.0271476
12016000	5.8332589	5.3834619	4.1412642	0.0688520
12017000	5.8973030	4.5898738	4.3272801	0.0863766
12018000	5.7539604	5.0095353	4.1780550	0.0105022
12019000	5.9473348	5.5623798	4.4322632	0.1339502
12020000	5.7907944	5.3358267	4.1234601	0.0645805
12021000	5.7987740	5.2482144	4.3621302	0.0310859
12022000	5.8485917	4.5671397	4.3929769	0.2336128
12023000	5.8495106	5.7903720	4.3461457	0.0027469
12024000	5.8151726	4.2362155	4.1922277	0.0329027
12025000	5.8209436	5.6267921	4.4192828	0.0526928
12026000	5.7565892	5.1484192	4.1800364	0.0385920
12027000	5.8209122	5.1682566	4.4342329	0.0465372
12028000	5.7905724	4.2680667	4.0979897	0.0540999
12029000	5.8402636	4.3289903	4.3042776	0.0863242
12030000	5.7029964	5.3246420	4.4514166	0.0639199
12031000	5.8769395	5.8574917	4.1416239	0.0656335
12032000	5.9250668	5.1618934	4.5005431	0.0114158
12033000	5.8678618	4.8361724	4.3508310	0.0415419
12034000	5.7825278	5.7073742	4.2724807	0.0513447
12035000	5.8479485	4.8330635	4.5005906	0.0307899
12036000	5.7697277	4.7410242	4.1275084	0.0460721
12037000	5.8866046	4.4335462	4.1898785	0.0116683
12038000	5.8921585	4.5545538	4.2666436	0.0168915
12039000	5.8147293	5.3921062	4.2956132	0.0375728
12040000	5.7700327	5.6092642	4.2290026	0.0479209
12041000	5.8194596	5.3822819	4.4613760	0.0400846
12042000	5.8369246	4.7363193	4.2355515	0.0642685
12043000	5.8311107	5.1589699	4.2814084	0.0723836
12044000	5.7994102	5.3554304	4.1711311	0.1150302
12045000	5.8276122	4.6543121	4.3886620	0.1035230
12046000	5.8072882	5.3962006	4.4059011	0.0563783
12047000	5.8446551	4.5830658	4.2693175	0.0965842
12048000	5.8850231	4.1925605	4.1335010	0.0979184
12049000	5.8086723	4.6230371	4.4375501	0.0060639
12050000	5.8827531	5.0854911	4.4418466	0.0153388
12051000	5.9430720	4.2571873	4.1294680	0.0299590
12052000	5.7627777	5.5810037	4.4920505	0.0190901
12053000	5.7739734	4.7415742	4.1434364	0.0056611
12054000	5.8344989	4.6002375	4.4577737	0.0304170
12055000	5.9304064	5.9288910	4.2811962	0.1323611
12056000	5.7984178	4.8969063	4.4108116	0.0428259
12057000	5.9000100	5.5957417	4.2487980	0.2209326
12058000	5.8785921	4.9849738	4.1405326	0.0382975
12059000	5.8160090	5.2208270	4.3148642	0.0483810
12060000	5.7627848	5.4095862	4.1269671	0.2069054
12061000	5.8237049	5.4669420	4.4301497	0.0604919
12062000	5.7905394	4.4479290	4.1022055	0.0340889
12063000	5.7867088	4.6971599	4.0965526	0.0102422
12064000	5.8042923	4.4041649	4.1470557	0.0098918
12065000	5.8421356	4.6077178	4.3595217	0.0379481
12066000	5.8153182	4.4784724	4.4328000	0.0691160
12067000	5.8505481	4.6649090	4.2975643	0.0952284
12068000	5.7428204	5.7136339	4.4790258	0.1253354
12069000	5.7676878	5.6343413	4.5253923	0.0847210
12070000	5.6812501	4.7826930	4.5293393	0.0973170
12071000	5.7796056	5.1560132	4.4277601	0.0710912
12072000	5.8263645	4.8690093	4.3327224	0.0390421
12073000	5.8030795	5.7634276	4.2027798	0.0576995
12074000	5.8404555	5.7106923	4.4704789	0.0461556
12075000	5.7952194	4.3980274	4.1370128	0.1229850
12076000	5.8349956	4.5321754	4.3819624	0.0333577
12077000	5.8263598	4.3603545	4.2710924	0.0093612
12078000	5.7895905	4.6462853	4.5007752	0.1315823
12079000	5.7988675	5.3969607	4.2033810	0.0956396
12080000	5.8688235	4.8688409	4.3359059	0.0499657
12081000	5.8712426	5.8452478	4.4162538	0.0543650
12082000	5.8789139	4.9975909	4.2129124	0.0186692
12083000	5.8657265	4.8501967	4.3227539	0.0026319
12084000	5.8441579	4.6726269	4.2742437	0.1504346
12085000	5.9323886	5.4779166	4.2803615	0.1012880
12086000	5.8204775	5.5224233	4.3237152	0.0351459
12087000	5.8308257	5.0158672	4.3587077	0.1255394
12088000	5.9203182	5.3712495	4.2037897	0.0404692
12089000	5.8493411	5.1583710	4.4575408	0.0332806
12090000	5.8313753	5.6625392	4.1987092	0.0863810
12091000	5.8863587	4.9045119	4.1827699	0.0448375
12092000	5.7784122	4.2302082	4.1974655	0.0717647
12093000	5.8452639	5.1255138	4.1867407	0.0028323
