Gen	t_n5	t_n6	t_n7	mu
12504000	5.7689546	5.6578436	4.1321779	0.0529108
12505000	5.9425599	4.4675579	4.3096855	0.0787619
12506000	5.8932639	5.0494762	4.4394887	0.0709839
12507000	5.7941816	5.2937314	4.5228135	0.0034809
12508000	5.7992155	4.2060351	4.1175606	0.0354594
12509000	5.8689852	4.3002766	4.2238300	0.0597468
12510000	5.7766135	5.1789110	4.5131074	0.0864325
12511000	5.6882172	4.4703283	4.1417359	0.0110792
12512000	5.8722999	4.3112013	4.1667680	0.0320975
12513000	5.8488866	5.3277004	4.1816913	0.0447975
12514000	5.8321222	4.4553334	4.0654390	0.0468885
12515000	5.8098863	5.3022515	4.4773292	0.0024514
12516000	5.7525321	4.9848044	4.2854410	0.0536817
12517000	5.8198607	5.6066664	4.1087622	0.0006232
12518000	5.8644987	4.8403396	4.2592671	0.0272798
12519000	5.7703807	4.8553740	4.2234202	0.0609195
12520000	5.8285617	4.9739763	4.4643568	0.0648289
12521000	5.7857399	5.7145122	4.1443603	0.0709346
12522000	5.8837410	5.4729991	4.3202042	0.0336710
12523000	5.8756795	5.1682156	4.5203860	0.0223278
12524000	5.8420966	5.4393819	4.4187466	0.0723688
12525000	5.7631944	5.7013538	4.3152657	0.0348412
12526000	5.9290788	5.5040697	4.4971527	0.0749380
12527000	5.6851484	4.5375861	4.4501459	0.0232981
12528000	5.8726053	4.4360278	4.4322720	0.0305859
12529000	5.9391214	5.2043226	4.3984109	0.0616387
12530000	5.9169857	5.3632929	4.2372233	0.0817963
12531000	5.8872744	4.3605562	4.1525985	0.0140606
12532000	5.9067688	5.6536174	4.2298610	0.0158770
12533000	5.7379461	4.2250407	4.2075640	0.0995511
12534000	5.9164950	4.9365676	4.5161820	0.0400651
12535000	5.8062888	4.7646937	4.2367714	0.0218126
12536000	5.9092508	4.5912807	4.5305437	0.0641690
12537000	5.8201767	4.9095522	4.3084132	0.0823387
12538000	5.9245060	5.1735351	4.1779648	0.0037427
12539000	5.7953445	4.9182024	4.4574015	0.0141060
12540000	5.8350887	5.3403126	4.1150034	0.0377569
12541000	5.9248715	4.7221139	4.2424322	0.0564334
12542000	5.8401183	5.8384055	4.4777548	0.0478594
12543000	5.8603266	4.5803869	4.1397846	0.0451810
12544000	5.8744420	5.6792527	4.3668219	0.0219982
12545000	5.7896214	4.5570835	4.1370957	0.0366473
12546000	5.8008805	4.3332628	4.2304144	0.0096699
12547000	5.7660131	5.1877357	4.4395248	0.0720861
12548000	5.8682112	4.5935918	4.3437232	0.0815388
12549000	5.8012815	4.6152868	4.2073600	0.1121812
12550000	5.8808443	5.2661898	4.2720254	0.0848169
12551000	5.8219755	5.2526702	4.4080707	0.1052796
12552000	5.8016899	4.7929494	4.3556654	0.0426775
12553000	5.8316995	4.8692684	4.3185335	0.0334104
12554000	5.7832175	5.7400614	4.4470670	0.0231242
12555000	5.9590777	5.1178708	4.3431143	0.0321251
12556000	5.9052730	4.8471018	4.4216702	0.0556149
12557000	5.8583001	4.6974238	4.4143845	0.0766832
12558000	5.8167599	5.4642335	4.2892048	0.0827770
12559000	5.8407649	4.7056834	4.5049087	0.0450274
12560000	5.7888621	4.6002282	4.1435673	0.0504856
12561000	5.8377840	4.5109193	4.1717633	0.0410477
12562000	5.8077459	5.0353422	4.2001279	0.0991179
12563000	5.8284836	4.1787720	4.1189846	0.0386129
12564000	5.8907361	4.7945725	4.4281369	0.0824571
12565000	5.8577140	4.9977471	4.4864837	0.0167434
12566000	5.8648333	5.6180842	4.1834293	0.0792001
12567000	5.8433816	5.6190450	4.4011979	0.0574420
12568000	5.8072312	4.8993777	4.4405248	0.0257607
12569000	5.7085823	5.2846513	4.2591625	0.0562765
12570000	5.7778462	5.6225242	4.3153346	0.0208138
12571000	5.7520531	5.0107418	4.2309724	0.0267733
12572000	5.8722429	4.4758912	4.3194912	0.0293886
12573000	5.9075311	5.7376026	4.5262730	0.0317466
12574000	5.7808006	5.4922349	4.3351590	0.0354588
12575000	5.8096730	5.5640673	4.2304290	0.0550633
12576000	5.9271470	5.5669812	4.3912992	0.0039136
12577000	5.8869742	5.0626432	4.5083483	0.0042788
12578000	5.8054012	5.7608759	4.3064508	0.0170962
12579000	5.9017121	4.9240569	4.2033069	0.0416163
12580000	5.8311173	5.6877402	4.4490484	0.0765431
12581000	5.8421325	5.5865651	4.5058877	0.0250520
12582000	5.8189407	5.3721631	4.4896449	0.0638175
12583000	5.8221867	5.7113710	4.2681924	0.0799752
12584000	5.7847569	4.7367512	4.4273734	0.0654046
12585000	5.7944617	5.4956952	4.3993059	0.0551778
12586000	5.8366065	5.0698405	4.4897116	0.0955530
12587000	5.8639439	4.3659170	4.1731809	0.0524597
12588000	5.8306510	4.2995343	4.1988726	0.0428598
12589000	5.8638917	4.6527074	4.5214098	0.0835011
12590000	5.8451619	5.0512461	4.3239888	0.0751753
12591000	5.9152457	5.6433988	4.2825658	0.0393537
12592000	5.8215857	5.1798853	4.1826662	0.0377898
12593000	5.8559861	4.3746802	4.2922998	0.0612126
12594000	5.7053634	5.5892644	4.3748588	0.0497850
12595000	5.8426040	4.5798801	4.3818423	0.0678813
12596000	5.7816395	5.1757706	4.1824044	0.0559177
12597000	5.8821515	4.5549549	4.2808677	0.0240485
12598000	5.8631694	5.6094022	4.2719653	0.0825356
12599000	5.6926654	5.6780183	4.4888052	0.1082978
12600000	5.7444657	5.6188968	4.4961998	0.0889431
12601000	5.7542337	4.7579358	4.5436108	0.0244806
12602000	5.8151906	5.3566815	4.1239215	0.0251634
12603000	5.7687842	4.7871635	4.2431358	0.0161566
12604000	5.8110024	5.4290613	4.1868559	0.0953346
12605000	5.8171397	4.4349778	4.3397337	0.0343198
12606000	5.8152996	5.0490245	4.4165779	0.0313817
12607000	5.9127507	4.8122373	4.1169921	0.0720086
12608000	5.7846739	5.3308161	4.4998385	0.0357488
12609000	5.8546734	5.3201733	4.4768685	0.0279671
12610000	5.8650900	5.6273526	4.3421314	0.0756736
12611000	5.7889024	4.5188925	4.3091385	0.1025568
12612000	5.8675074	4.6785229	4.4947604	0.1140612
12613000	5.9459324	4.8370651	4.4433325	0.0944425
12614000	5.8593102	5.4452288	4.2272035	0.0278489
12615000	5.8681472	5.4229944	4.2614365	0.0673251
12616000	5.7105274	4.7175311	4.2164977	0.1539091
12617000	5.8480183	5.6074812	4.4927184	0.1203974
12618000	5.7769494	4.5707568	4.3618579	0.0759193
12619000	5.8273137	5.6631574	4.2933580	0.1388462
12620000	5.8940625	5.1941916	4.4523859	0.0327522
12621000	5.7655047	4.9848576	4.4042972	0.1141143
12622000	5.8767737	5.7030459	4.2433693	0.0507109
12623000	5.8855911	4.5864288	4.1714786	0.1230941
12624000	5.8106996	5.8044603	4.2385656	0.0595646
12625000	5.8150066	5.0215769	4.2166636	0.1151992
12626000	5.8180369	5.0585417	4.4345463	0.0434159
12627000	5.8150362	4.5521851	4.1407372	0.0094765
12628000	5.7658214	4.8385205	4.3500921	0.1712384
12629000	5.8171617	4.7170992	4.5035289	0.0635833
12630000	5.7054464	5.1036661	4.4669763	0.0493336
12631000	5.7884030	5.6703345	4.3009854	0.1008410
12632000	5.8004404	5.2624854	4.3620577	0.0123123
12633000	5.8424639	4.8424476	4.3626057	0.0093713
12634000	5.8832216	5.8148937	4.4823991	0.0421510
12635000	5.8458122	5.1971962	4.2363720	0.0195820
12636000	5.7775516	5.4767875	4.4042939	0.0643579
12637000	5.8336633	5.4971114	4.4022609	0.0599977
12638000	5.8556331	5.7748358	4.3034938	0.1000723
12639000	5.7606237	4.8762132	4.2499698	0.0809466
12640000	5.8620220	5.5985001	4.1132963	0.0903152
12641000	5.8925412	5.7835733	4.3774000	0.1031103
12642000	5.9749852	4.8323610	4.2921433	0.0696549
12643000	5.8083202	4.8656571	4.1402252	0.2766523
12644000	5.9110796	4.7623312	4.2635515	0.0281062
12645000	5.8834690	4.6684908	4.5015341	0.0919853
12646000	5.8170206	4.6380649	4.4850853	0.0448254
12647000	5.8117360	5.6548293	4.2409546	0.0588290
12648000	5.8181032	5.4818585	4.1226240	0.0560950
12649000	5.8388061	5.4168072	4.2591927	0.0456205
12650000	5.7243244	5.7004080	4.1801555	0.0428390
12651000	5.9539716	4.1719910	4.1369024	0.0345148
12652000	5.7926424	5.7291798	4.2028246	0.0168441
12653000	5.8059615	5.1102399	4.1245054	0.0864514
12654000	5.8965144	5.3982924	4.3547367	0.0241430
12655000	5.7741887	4.9074186	4.2187497	0.0168009
12656000	5.8272510	4.9019972	4.3669326	0.1246089
12657000	5.7780930	5.2524312	4.4037156	0.0547534
12658000	5.9248930	4.4508072	4.2809770	0.1339100
12659000	5.8690798	5.3822727	4.4795097	0.1100837
12660000	5.7952363	5.4389299	4.2114750	0.1252690
12661000	5.8047925	4.6409144	4.2228099	0.0413492
12662000	5.8119160	4.4734506	4.2773703	0.0539268
12663000	5.7060716	4.9169270	4.3605865	0.0263353
12664000	5.8512335	4.7955562	4.4520543	0.0467019
12665000	5.7975823	4.3597440	4.3347366	0.0508669
12666000	5.8363815	4.4799804	4.3517607	0.0569878
12667000	5.8186324	5.3928105	4.2578015	0.0390161
12668000	5.8019091	5.3559252	4.1880384	0.0340124
12669000	5.7685237	5.2824926	4.1707846	0.0369124
12670000	5.8415246	4.6990424	4.1560713	0.0869731
12671000	5.8179342	4.7881248	4.2526606	0.1630761
12672000	5.7921410	4.6162288	4.2810304	0.1349925
12673000	5.8280704	5.2583411	4.2053143	0.0918715
12674000	5.7536155	5.6359201	4.3929497	0.1028782
12675000	5.8516437	4.8934475	4.4628841	0.1499203
12676000	5.7442322	4.4021634	4.1311509	0.0436757
12677000	5.9522610	4.9305385	4.2357041	0.0283958
12678000	5.9030224	5.8353123	4.3934500	0.0497363
12679000	5.8425718	5.3407592	4.4236292	0.0301043
12680000	5.8250916	5.1554843	4.3307972	0.0436824
12681000	5.8747817	4.2919058	4.1887892	0.0161155
12682000	5.8213344	5.7078753	4.1395281	0.0676197
12683000	5.9151108	4.8187076	4.1716150	0.0934199
12684000	5.7363042	4.6626128	4.1533200	0.0422575
12685000	5.9199020	4.6566798	4.5116915	0.0175579
12686000	5.8346743	5.5514460	4.0951598	0.0547009
12687000	5.7986191	5.6188067	4.4179072	0.0355081
12688000	5.8664165	5.7800785	4.4760409	0.0924160
12689000	5.8299717	4.4937166	4.3491407	0.0287977
12690000	5.6918032	4.7959783	4.2933408	0.0421594
12691000	5.7972135	5.7304135	4.1631860	0.0651199
12692000	5.8378914	5.1236012	4.5100084	0.0380851
12693000	5.6886872	5.1157329	4.5299305	0.0275755
12694000	5.7939097	4.8848668	4.3319679	0.0966828
12695000	5.7409747	4.5896811	4.2201678	0.0332658
12696000	5.7915819	5.3631565	4.1527841	0.1307741
12697000	5.7962370	5.1710063	4.3157298	0.0220770
12698000	5.7727560	5.2340957	4.4648526	0.0430387
12699000	5.8703811	5.7074201	4.4824722	0.0389849
12700000	5.7208399	4.2533406	4.1018318	0.0377249
12701000	5.9352215	5.9103613	4.3932181	0.0459983
12702000	5.8764635	5.3868648	4.4771467	0.0223177
12703000	5.8855409	4.9975299	4.1736562	0.0210474
12704000	5.7756512	5.1344953	4.3896683	0.0492237
12705000	5.8233278	4.9908202	4.5263389	0.0785030
12706000	5.8526938	4.8947278	4.3762054	0.0047093
12707000	5.8011760	5.7127221	4.2664017	0.0400956
12708000	5.8087746	5.0575775	4.5034878	0.0412360
12709000	5.8252722	4.8807815	4.2094093	0.0434120
12710000	5.8262888	5.3125333	4.2760933	0.0113573
12711000	5.8280667	4.5107208	4.2742609	0.0221569
12712000	5.8805815	4.8375658	4.3400209	0.1064997
12713000	5.8870851	5.7606474	4.2931971	0.0688388
12714000	5.8412283	5.1199511	4.3258572	0.0429936
12715000	5.8837589	5.4980145	4.4434347	0.0224867
12716000	5.8588305	5.4566070	4.1331034	0.0286151
12717000	5.8614827	5.1971197	4.5142888	0.0574515
12718000	5.9474011	4.9171055	4.5378089	0.0263917
12719000	5.8371799	4.8977912	4.3186378	0.0398077
12720000	5.9869468	5.3105108	4.4844884	0.0418312
12721000	5.8750807	5.3601264	4.1407304	0.0300324
12722000	5.9484303	5.9232798	4.3761837	0.1315823
12723000	5.8632459	5.7020628	4.3027799	0.0781279
12724000	5.7731236	5.7409603	4.5004793	0.0194231
12725000	5.8150191	5.2417688	4.4717551	0.0282668
12726000	5.8774497	4.5326905	4.4012992	0.0968855
12727000	5.8537708	4.9861621	4.3399133	0.0967037
12728000	5.6723432	4.6997226	4.5199404	0.0136546
12729000	5.8907293	5.8369467	4.5131383	0.0140682
12730000	5.8431401	4.2647862	4.2186993	0.0337170
12731000	5.8816199	4.4968101	4.4699103	0.0403175
12732000	5.7573311	4.1544848	4.1425732	0.1148829
12733000	5.9213275	5.3621622	4.2434818	0.0672983
12734000	5.8607681	4.4891701	4.2250843	0.0597051
12735000	5.8130534	5.7377029	4.2590189	0.0519091
12736000	5.8261638	5.4122607	4.3464250	0.1622794
12737000	5.8017261	4.9632497	4.3675164	0.0414535
12738000	5.8926040	4.8283240	4.4110052	0.0486981
12739000	5.8433781	5.1523373	4.5188141	0.0887380
12740000	5.8869601	4.7200037	4.1603921	0.0480659
12741000	5.7908667	4.3555683	4.1370089	0.0532388
12742000	5.8382450	4.2005414	4.1291605	0.0704519
12743000	5.8480413	4.8759499	4.4843920	0.0250280
12744000	5.7469747	4.6830543	4.4846432	0.0737923
12745000	5.8111824	5.2262636	4.3740228	0.0449782
12746000	5.8453456	4.8212665	4.1609297	0.0193396
12747000	5.8710134	5.4386782	4.4358229	0.0392057
12748000	5.8039556	4.3485277	4.1327925	0.0260240
12749000	5.8021284	5.7076963	4.4017850	0.0729097
12750000	5.9054139	5.1587013	4.1753640	0.0736009
12751000	5.7947360	5.1511397	4.3559585	0.0233383
12752000	5.8023911	5.0286309	4.3111267	0.0554828
12753000	5.8171897	4.8198813	4.1910529	0.1176601
12754000	5.7891010	4.4553909	4.4472831	0.0570072
12755000	5.8653674	5.6142201	4.2666705	0.0229148
12756000	5.9646433	4.9725860	4.2546958	0.0410474
12757000	5.9387798	5.8325452	4.4974235	0.1310253
12758000	5.7577773	4.9704494	4.4421135	0.0736691
12759000	5.8659377	5.1736487	4.1987095	0.0523219
12760000	5.8973530	4.8092981	4.1443147	0.1092248
12761000	5.9330421	4.9706678	4.4205526	0.0363269
12762000	5.8420445	5.5928878	4.4805149	0.0272888
12763000	5.8944704	5.3743882	4.4068234	0.1144767
12764000	5.8346941	4.8434218	4.1660203	0.0459816
12765000	5.8151206	4.8276526	4.1582509	0.0997391
12766000	5.8484555	4.2352086	4.2330110	0.0348075
12767000	5.8203410	5.6968727	4.3813510	0.1246031
12768000	5.8906879	4.9423233	4.3916008	0.0208757
12769000	5.8643715	5.0702553	4.1695415	0.0425279
12770000	5.8231628	4.4860276	4.2872751	0.1517470
12771000	5.7547413	5.4129758	4.3202177	0.0560983
12772000	5.7577170	5.0922115	4.2797550	0.0916118
12773000	5.8981613	4.9602893	4.1245609	0.1061252
12774000	5.8515311	5.5345226	4.3089543	0.1006800
12775000	5.8509536	5.7269766	4.1557313	0.1033828
12776000	5.8613988	4.6387285	4.3625905	0.0230192
12777000	5.7298385	5.4782852	4.1211024	0.0210704
12778000	5.9294386	4.6113843	4.2358824	0.0510554
12779000	5.7664000	5.4525607	4.3204572	0.0408056
12780000	5.7595108	5.0055940	4.3490617	0.0862604
12781000	5.8067239	5.7451319	4.2336060	0.0180084
12782000	5.8227463	4.3772557	4.3321374	0.0499498
12783000	5.8820310	5.5456418	4.2387640	0.0835111
12784000	5.7504623	4.8543777	4.4983492	0.0494234
12785000	5.8811503	5.7192053	4.3222611	0.0309081
12786000	5.8162288	4.3439111	4.3014098	0.0487529
12787000	5.8927773	4.9894997	4.5067604	0.0481175
12788000	5.8310035	5.1298670	4.2163878	0.0242983
12789000	5.8053822	4.6765918	4.1754421	0.0450914
12790000	5.8715095	5.3880929	4.3997394	0.0294377
12791000	5.8659520	4.8377741	4.4154894	0.0270174
12792000	5.8252504	4.5069446	4.4286081	0.0520719
12793000	5.9019544	4.6538089	4.3126342	0.0554678
12794000	5.7462008	4.4223122	4.2159076	0.0996340
12795000	5.9086886	4.5890302	4.2016629	0.0335895
12796000	5.8460711	5.1681309	4.3517691	0.1193983
12797000	5.8492027	5.0077200	4.2277097	0.0406723
12798000	5.8864050	4.5643537	4.4618698	0.0496133
12799000	5.8175474	5.1243031	4.3793731	0.0902255
12800000	5.8146051	4.3554662	4.1282395	0.0356869
12801000	5.8444294	5.4223199	4.3721830	0.0450209
12802000	5.8082771	5.5349547	4.4760455	0.0465330
12803000	5.8432200	4.6008365	4.1905632	0.0173905
12804000	5.8508639	5.5595957	4.4335520	0.0457473
12805000	5.8727888	5.2100965	4.3341945	0.0645717
12806000	5.8180682	4.8559354	4.5115752	0.1368424
12807000	5.7940165	5.2277305	4.2278601	0.0600971
12808000	5.7725710	4.5659747	4.4724387	0.0121486
12809000	5.8537974	4.7420113	4.4383634	0.0301722
12810000	5.7947656	5.5039254	4.4321963	0.1044299
12811000	5.8251785	5.3753295	4.2509107	0.0146364
12812000	5.8416343	4.4830110	4.2042790	0.1222406
12813000	5.8237352	5.5346751	4.4482073	0.0721298
12814000	5.8558321	5.0310440	4.1587529	0.0526152
12815000	5.7707118	5.2841268	4.2155692	0.1026437
12816000	5.7978164	5.0340667	4.2739121	0.0852210
12817000	5.8746314	5.6202777	4.2951019	0.0206815
12818000	5.7668180	5.0966738	4.5178449	0.0786480
12819000	5.7882163	5.4407868	4.2080404	0.0384728
12820000	5.8158906	4.7245289	4.3976930	0.0060639
12821000	5.9523341	4.6390589	4.4702546	0.0237465
12822000	5.8707285	5.6491064	4.2618359	0.1037628
12823000	5.7859230	4.8423939	4.3139423	0.1310869
12824000	5.8483460	4.2867407	4.1795677	0.1997318
12825000	5.7353256	5.3394372	4.2273938	0.0849012
12826000	5.9484891	4.7109367	4.4492107	0.1003889
12827000	5.7045032	4.2651243	4.1519312	0.0462049
12828000	5.8480530	5.7180211	4.4819143	0.0416898
12829000	5.8741326	4.8283128	4.3277843	0.0305947
12830000	5.9259039	4.8220649	4.4298133	0.0277003
12831000	5.7744664	4.6309904	4.1500599	0.0324311
12832000	5.9639824	5.3540104	4.4296174	0.0675581
12833000	5.7614917	4.4129714	4.3282552	0.0752004
12834000	5.8168046	5.7669160	4.5102563	0.0622227
12835000	5.7955749	4.3722035	4.3619587	0.0430399
12836000	5.8562013	4.1802943	4.1034486	0.0263620
12837000	5.7888744	5.6987282	4.2865868	0.0673497
12838000	5.9238113	5.3007572	4.5115608	0.0287799
12839000	5.8082970	5.0393563	4.1806658	0.0856079
12840000	5.8076436	4.8054071	4.5095828	0.0411863
12841000	5.7583980	4.2866123	4.2791204	0.0191288
12842000	5.7683537	4.8076312	4.4880101	0.0622425
12843000	5.9062920	5.1127181	4.4601052	0.0999104
12844000	5.7893864	5.6654494	4.2949311	0.0775468
12845000	5.8586705	4.2866198	4.2365521	0.0574378
12846000	5.7938793	5.5110312	4.3936410	0.0224771
12847000	5.9137191	5.3604414	4.1275689	0.1095810
12848000	5.8224386	5.6881918	4.1414001	0.1072253
12849000	5.8308683	4.5759217	4.3346999	0.0683605
12850000	5.8977056	4.7126763	4.3911799	0.0506040
12851000	5.9060849	4.5941282	4.3640838	0.0459688
12852000	5.7761014	4.8484269	4.3095622	0.0560633
12853000	5.9190642	5.5741262	4.2809669	0.0301109
12854000	5.8189034	5.2829075	4.3273530	0.0472890
12855000	5.8066831	5.2517732	4.4794460	0.0150581
12856000	5.7272366	5.4985735	4.2916430	0.0146429
12857000	5.8502474	5.3209736	4.4214877	0.0536180
12858000	5.7893758	5.0757890	4.4641758	0.0499319
12859000	5.9300065	5.2627569	4.3724225	0.0306265
12860000	5.7452091	4.4846395	4.4405425	0.0437518
12861000	5.8445438	5.0653830	4.2308587	0.0126256
12862000	5.8836671	4.7400519	4.1517190	0.0273975
12863000	5.7697395	4.6821127	4.1186672	0.0515531
12864000	5.8505970	5.7636302	4.4960242	0.0046258
12865000	5.8638592	5.5711984	4.5324014	0.0494391
12866000	5.7742124	4.4355769	4.3370681	0.0867344
12867000	5.8119014	5.3062177	4.3830393	0.1170257
12868000	5.7343923	5.5399947	4.1708800	0.0804229
12869000	5.7869418	5.6662486	4.4935192	0.0908315
12870000	5.8495845	4.5104908	4.2883594	0.1192961
12871000	5.8220234	4.5290965	4.1707822	0.0384506
12872000	5.7732898	4.5525049	4.2082144	0.0566063
12873000	5.7607855	4.7269678	4.3985278	0.1185142
12874000	5.8431384	4.3775979	4.2748342	0.0211581
12875000	5.8513959	5.3131219	4.3373979	0.0203824
12876000	5.8633740	5.0244955	4.3831670	0.0533430
12877000	5.8388897	5.7694976	4.4316087	0.1090684
12878000	5.8169913	4.9242916	4.3602607	0.0284376
12879000	5.8319429	5.2678046	4.4955317	0.0692368
12880000	5.8385284	4.6608291	4.2955614	0.0350346
12881000	5.7770757	5.6443794	4.1128448	0.0349864
12882000	5.9030070	5.0755902	4.2606241	0.0472845
12883000	5.8829731	5.6790700	4.2086170	0.0271824
12884000	5.6810667	5.5273821	4.1953192	0.0636955
12885000	5.8935549	5.4391944	4.4785712	0.0747404
12886000	5.7368429	4.5154239	4.3343379	0.0638862
12887000	5.8377909	4.6795200	4.2297676	0.0230309
12888000	5.6822432	5.4629696	4.1505791	0.0548714
12889000	5.8195850	4.5996369	4.4768151	0.1001083
12890000	5.8264094	5.7090077	4.2854174	0.0397353
12891000	5.8507843	5.5166995	4.4261984	0.0341495
12892000	5.7986453	5.1754831	4.1907715	0.0904684
12893000	5.7816188	5.4895969	4.3421377	0.0984472
12894000	5.7968369	4.5714361	4.4445775	0.0348188
12895000	5.8480963	5.4253034	4.4647693	0.1060090
12896000	5.9326388	4.2946094	4.1853118	0.1224421
12897000	5.9289803	5.4462373	4.2222738	0.0579307
12898000	5.8483721	5.3298939	4.4249739	0.0265893
12899000	5.8973707	5.6229156	4.1492605	0.1660473
12900000	5.8996107	4.2901451	4.2159034	0.0028430
12901000	5.7841037	5.1888048	4.4013249	0.0587935
12902000	5.8347281	5.0103520	4.4627023	0.0910381
12903000	5.8126895	5.7783139	4.1533343	0.0244717
12904000	5.8376102	5.2710179	4.3857443	0.0456023
12905000	5.7964615	5.7216488	4.1844974	0.0416213
12906000	5.8283563	5.6408652	4.2430315	0.0332290
12907000	5.9350707	5.5180721	4.2730499	0.0728678
12908000	5.8076860	4.9336469	4.1230113	0.0905069
12909000	5.8632870	4.5610241	4.3575059	0.0326719
12910000	5.7855186	4.3694091	4.1453014	0.0082254
12911000	5.8402384	5.0439803	4.2067627	0.1392386
12912000	5.8425063	4.6094532	4.4502167	0.1649172
12913000	5.8454682	5.3620123	4.5014574	0.0287131
12914000	5.9289711	5.0317366	4.4321611	0.0536063
12915000	5.8039616	4.2656957	4.2394952	0.0276004
12916000	5.7897576	4.3135368	4.2080943	0.0175872
12917000	5.8271009	5.1615406	4.4944383	0.0402420
12918000	5.8878180	4.2748142	4.2296576	0.0648100
12919000	5.7907620	5.5443468	4.2721802	0.0531097
12920000	5.8030365	4.7261438	4.1391901	0.1396379
12921000	5.8207384	4.4090582	4.3824575	0.1181218
12922000	5.7651578	5.4313746	4.1368792	0.0317454
12923000	5.8357431	5.5208546	4.3070110	0.0708498
12924000	5.7758648	4.7057573	4.1860485	0.1089252
12925000	5.9661147	4.6299799	4.3856151	0.0346013
12926000	5.8075984	5.3220286	4.5054870	0.0769504
12927000	5.7026007	5.0388554	4.3156274	0.1074110
12928000	5.6616023	5.3136763	4.4677281	0.0164323
12929000	5.8787219	5.6779350	4.3496164	0.0451595
12930000	5.8450934	4.9598965	4.1972575	0.0565355
12931000	5.9023075	4.7869279	4.2773330	0.0680037
12932000	5.8364390	5.4344954	4.1773308	0.1026226
12933000	5.8448006	5.0273428	4.3362959	0.0147264
12934000	5.7316992	5.1813317	4.3107574	0.0370350
12935000	5.8796631	4.1454497	4.1323024	0.0248529
12936000	5.7951101	4.7239286	4.3108161	0.1057962
12937000	5.8899186	4.6268191	4.2969902	0.0493998
12938000	5.8368162	5.6603505	4.1596928	0.1226102
12939000	5.8303896	4.7395472	4.4823717	0.0807452
12940000	5.8912337	4.5042951	4.4402319	0.0455726
12941000	5.8688487	5.0181234	4.1498717	0.0207110
12942000	5.8353105	5.4934086	4.4873243	0.0480264
12943000	5.9069521	4.4985864	4.1993176	0.0332627
12944000	5.8837716	5.4619065	4.4830244	0.0453568
12945000	5.7898261	5.5894930	4.3717466	0.0384361
12946000	5.7818106	4.8829155	4.2149524	0.0041351
12947000	5.7138406	4.4498492	4.3791525	0.0394944
12948000	5.7520532	5.5405464	4.3198917	0.3068105
12949000	5.8109308	4.5090007	4.4064544	0.0690550
12950000	5.7829486	4.6896909	4.3201239	0.0076209
12951000	5.7988526	4.5242747	4.3369496	0.0295169
12952000	5.7030717	5.3230164	4.2697671	0.0430982
12953000	5.8894273	5.4118639	4.5112743	0.0339900
12954000	5.9295105	4.4221469	4.3848912	0.0798481
12955000	5.7848779	4.9184920	4.4118461	0.0439701
12956000	5.8579482	4.6658715	4.1918969	0.1045800
12957000	5.8208916	4.6934811	4.1431170	0.0079149
12958000	5.7689495	4.8719364	4.4735895	0.0461354
12959000	5.8332326	4.5748907	4.2361075	0.0023926
12960000	5.7470730	4.7700373	4.1956425	0.0297505
12961000	5.9490221	5.4116372	4.4818949	0.0125010
12962000	5.8230110	5.1466524	4.4996746	0.0912803
12963000	5.9568897	4.6685755	4.4974650	0.0962169
12964000	5.7818242	4.7669714	4.2771184	0.0611489
12965000	5.7908714	4.6819543	4.2082795	0.1061919
12966000	5.8314016	4.8414820	4.4676641	0.0343623
12967000	5.7086937	4.9024273	4.1902449	0.1148142
12968000	5.8145712	4.8775089	4.4406168	0.0075953
12969000	5.8450549	5.6352199	4.4612173	0.0602931
12970000	5.9254500	4.8659340	4.3182121	0.1191238
12971000	5.7644055	5.1724709	4.4518468	0.1813288
12972000	5.8811909	4.7108497	4.4654269	0.0363804
12973000	5.8077491	5.3828279	4.3998431	0.1519267
12974000	5.8179306	4.6677362	4.4350579	0.0782179
12975000	5.7793869	5.1037396	4.5088811	0.0199152
12976000	5.8982395	4.7376550	4.2817147	0.0266593
12977000	5.8168389	4.7924273	4.4323485	0.1203155
12978000	5.8074747	5.5591803	4.4775369	0.1270518
12979000	5.8320601	5.6892350	4.4153603	0.0369468
12980000	5.6973728	5.1690828	4.2523800	0.0510474
12981000	5.9026040	5.8485706	4.3234118	0.0255588
12982000	5.8206770	4.2630896	4.2076521	0.1185458
12983000	5.8494099	5.6959494	4.3720987	0.1327422
12984000	5.8329573	5.6606843	4.2567404	0.0708899
12985000	5.7461937	5.4998790	4.4908805	0.1073334
12986000	5.8444356	5.8413502	4.1230751	0.0263535
12987000	5.7671517	4.4272336	4.2917552	0.0528446
12988000	5.8260120	5.5465594	4.3898822	0.0568001
12989000	5.8332852	5.5311347	4.2779980	0.0343287
12990000	5.8330787	5.4702339	4.2427662	0.0732619
12991000	5.8713777	4.2632953	4.1530501	0.0838322
12992000	5.7939266	5.4746727	4.3164996	0.0118316
12993000	5.9432638	4.7902252	4.4998571	0.0039369
12994000	5.7378253	5.4409129	4.2087026	0.0974350
12995000	5.8821999	4.4571091	4.2166252	0.0200950
12996000	5.7857848	5.4960669	4.1931397	0.0284572
12997000	5.8051404	5.7764626	4.3427392	0.1323310
12998000	5.8554958	5.1775607	4.4392137	0.0121961
12999000	5.8374206	4.6532817	4.2590677	0.0618159
13000000	5.8533623	5.2820627	4.3945024	0.1230482
13001000	5.8609195	5.8183401	4.3095964	0.0695283
13002000	5.9546453	4.8399217	4.5257448	0.1019121
