Gen	t_n5	t_n6	t_n7	mu	sigma2	lnL
4646000	5.8379597	5.7445451	4.1973054	0.0291394	1.0846167	-1.789
4647000	5.8303607	5.8191169	4.2159463	0.0207386	1.3769360	-4.923
4648000	5.9095435	5.8606370	4.3696999	0.0360616	1.2591442	-3.362
4649000	5.8890530	5.5243598	4.3331431	0.0228158	1.4959423	-7.712
4650000	5.8673400	5.7363083	4.2335111	0.0095716	0.7040812	-6.796
4651000	5.8316451	5.7862509	4.3803504	0.0247788	1.0155172	-2.844
4652000	5.7046149	5.3274094	4.2695715	0.0105792	1.6602697	-0.771
4653000	5.7887392	5.6649912	4.1887492	0.0123684	1.3163841	-0.820
4654000	5.7726570	5.6124555	4.1149416	0.0134543	1.1379812	-4.058
4655000	5.8693281	5.4287412	4.1584108	0.0209336	1.2928261	-1.981
4656000	5.8034102	5.4091317	4.4223703	0.0134217	1.2217406	-0.981
4657000	5.7035865	5.4684108	4.3422728	0.0192357	1.2309888	-2.908
4658000	5.7802347	5.6505905	4.3270289	0.0149854	1.0002119	-7.867
4659000	5.9178378	5.9107794	4.2416864	0.0127053	0.7058281	-6.463
4660000	5.8594771	5.5840396	4.3437953	0.0460703	1.4384738	-3.824
4661000	5.7992478	5.7270770	4.4797707	0.0176117	1.2137844	-5.092
4662000	5.8212521	5.4003107	4.1428567	0.0172297	1.0435645	-3.797
4663000	5.7893377	5.5023514	4.1845296	0.0263549	1.0682336	-3.060
4664000	5.7747848	5.5160649	4.1929331	0.0482042	1.3139307	-6.827
4665000	5.7931278	5.6615456	4.5096348	0.0398614	0.8544309	-3.519
4666000	5.9427892	5.6172864	4.3432579	0.0348380	1.4946608	-5.894
4667000	5.7870984	5.5317262	4.3158037	0.0179359	0.8568720	-2.714
4668000	5.8187589	5.8107427	4.3408396	0.0311776	0.9922117	-7.645
4669000	5.6855526	5.4408984	4.3625308	0.0194073	1.3450625	-3.393
4670000	5.9076625	5.8265889	4.3409694	0.0191872	1.0344008	-2.084
4671000	5.8937475	5.8599091	4.1239543	0.0126514	1.6118757	-4.372
4672000	5.9151937	5.6934850	4.3618467	0.0419953	1.5527965	-7.620
4673000	5.8741981	5.8737552	4.1071458	0.0190481	1.3150415	-3.903
4674000	5.7880893	5.4501196	4.1985374	0.0159322	1.2841794	-3.072
4675000	5.9050535	5.7695425	4.3372101	0.0073691	1.1648468	-2.661
4676000	5.8439960	5.8430366	4.3230999	0.0081010	0.9201173	-7.823
4677000	5.8315943	5.6068370	4.1679246	0.0165448	1.0264006	-4.757
4678000	5.9256248	5.8644204	4.1824125	0.0299919	0.5684489	-8.010
4679000	5.7981793	5.7678814	4.1986886	0.0184041	0.7451872	-4.776
4680000	5.8624415	5.8152735	4.4724154	0.0118119	0.8784944	-4.408
4681000	5.8426647	5.6073946	4.3591700	0.0213715	1.4611316	-1.145
4682000	5.7912452	5.6290172	4.2203611	0.0168103	0.9168289	-4.783
4683000	5.8676095	5.5905440	4.2064303	0.0247717	0.7981422	-5.184
4684000	5.7875971	5.4918721	4.4480356	0.0285477	1.7120559	-3.934
4685000	5.8196596	5.7822758	4.3606292	0.0185700	1.0104996	-5.114
4686000	5.9813598	5.4973626	4.1965642	0.0187148	1.3993089	-2.702
4687000	5.8371595	5.7778646	4.1375449	0.0167644	1.1740250	-3.822
4688000	5.9237471	5.6511552	4.4887956	0.0132460	1.1781418	-1.143
4689000	5.9153822	5.0245309	4.2238179	0.0313229	0.7726020	-2.972
4690000	5.8012233	5.7178933	4.2804947	0.0171596	0.8037028	-3.218
4691000	5.7741810	5.7412860	4.4735852	0.0104912	1.2131516	-2.701
4692000	5.8261602	5.8070376	4.1603959	0.0211679	1.0422778	-6.189
4693000	5.9054495	5.8615669	4.1942705	0.0143342	1.2836201	-4.348
4694000	5.8543954	5.2787716	4.4153095	0.0183302	1.4545314	-3.191
4695000	5.7614280	5.7477523	4.3732883	0.0155395	0.8552244	-1.428
4696000	5.8272698	5.5594112	4.3093969	0.0142647	0.7710306	-9.421
4697000	5.9086623	5.6995395	4.3433165	0.0270301	0.7964096	-6.407
4698000	5.7621880	5.5779324	4.1589498	0.0424322	1.0119215	-2.797
4699000	5.8660704	5.5973799	4.2394634	0.0314390	0.9393321	-4.815
4700000	5.8163036	5.4634342	4.1146449	0.0313523	1.4030013	-3.110
4701000	5.9444236	5.6260532	4.1283497	0.0187406	0.8718532	-4.431
4702000	5.8480152	5.7957984	4.1452956	0.0147827	1.2794971	-3.910
4703000	5.7548473	5.6958542	4.3726962	0.0128183	1.0641624	-3.376
4704000	5.8682865	5.2060658	4.3810266	0.0220731	1.2230507	-6.253
4705000	5.8926700	5.6162110	4.1256113	0.0279443	1.0848476	-5.409
4706000	5.8378377	5.2563045	4.1847168	0.0276294	1.1069791	-7.392
4707000	5.8822242	5.8347362	4.3815888	0.0225843	0.8556687	-2.885
4708000	5.7600882	5.3264901	4.3403619	0.0209393	0.8233547	-10.410
4709000	5.8090897	5.4848493	4.1585264	0.0269866	1.0023711	-4.824
4710000	5.8307717	5.6582547	4.1271500	0.0232190	0.9487485	-5.930
4711000	5.8510087	5.7544906	4.4557739	0.0193822	0.6676155	-2.390
4712000	5.8661215	5.7247476	4.1927880	0.0201028	1.0193884	-3.734
4713000	5.8134293	5.8035192	4.2605376	0.0199721	0.9283740	-2.846
4714000	5.8852462	5.8534226	4.1260224	0.0086973	1.1034253	-2.807
4715000	5.8605439	5.7956272	4.2936092	0.0306853	0.8802051	-2.001
4716000	5.8349452	5.7258395	4.3124728	0.0145315	0.9340088	-4.553
4717000	5.8530781	5.8060168	4.3472345	0.0287449	1.2582348	-6.103
4718000	5.7948236	5.4809150	4.2658193	0.0365858	0.9251574	-9.776
4719000	5.8290488	5.5841750	4.1559284	0.0346609	1.5227114	-3.485
4720000	5.7867609	5.3427763	4.1877421	0.0205514	1.5721785	-1.048
4721000	5.8982568	5.7902778	4.3832361	0.0083418	1.0683790	-2.484
4722000	5.8544084	5.7842605	4.2702946	0.0279572	1.3247710	-0.840
4723000	5.9071085	5.8715836	4.3439637	0.0167410	1.3624349	-3.999
4724000	5.8314680	5.4602880	4.1603996	0.0218502	1.1002484	-1.062
4725000	5.8440860	5.2616326	4.5354148	0.0221333	1.2416854	-1.044
4726000	5.8893602	5.5954798	4.3748067	0.0233417	1.0271694	-5.789
4727000	5.7977075	5.3843035	4.1381550	0.0162018	1.4379446	-3.523
4728000	5.8552580	5.3784983	4.2348614	0.0290908	0.8277274	-1.906
4729000	5.8545216	5.8507542	4.4059589	0.0317960	1.7062136	-1.119
4730000	5.8234722	5.7694947	4.2728049	0.0187542	1.2410499	-2.163
4731000	5.8393253	5.3902029	4.4488862	0.0211014	1.9020499	-7.440
4732000	5.7952189	5.7806678	4.2590363	0.0419371	1.8388279	-2.523
4733000	5.8767611	5.6648557	4.1287491	0.0178275	0.9381591	-2.429
4734000	5.8479112	5.6956933	4.2819298	0.0283567	1.8837611	-2.427
4735000	5.7964209	5.5985338	4.3296241	0.0237183	0.8163834	-3.426
4736000	5.8424457	5.7450512	4.4035035	0.0143999	0.9063254	-6.434
4737000	5.8406974	5.6227185	4.3617676	0.0122950	1.1983512	-4.525
4738000	5.8862300	5.6874057	4.4652162	0.0279532	1.5243557	-3.470
4739000	5.8627101	5.7662561	4.2581969	0.0305130	1.4011669	-1.250
4740000	5.8108883	5.7810970	4.3172681	0.0485484	1.6418307	-3.358
4741000	5.7086317	5.4974576	4.2236236	0.0231339	0.8962982	-2.109
4742000	5.9067078	5.8395602	4.3230347	0.0184924	1.2265188	-2.711
4743000	5.8996432	5.8953650	4.2787144	0.0595696	1.3722091	-3.817
4744000	5.8463995	5.8292143	4.2922953	0.0369927	1.1300968	-4.469
4745000	5.8389488	5.7977444	4.1196447	0.0138235	0.6024529	-5.158
4746000	5.7980533	5.7456195	4.2045554	0.0284299	0.8358225	-4.452
4747000	5.9056348	5.7589309	4.3570319	0.0759022	1.3375788	-2.147
4748000	5.7790970	5.7742009	4.3145084	0.0330530	1.0633320	-3.682
4749000	5.9028037	5.8138400	4.2381103	0.0107206	1.2359827	-3.802
4750000	5.8756264	5.8698718	4.3135627	0.0215762	1.3294895	-1.414
4751000	5.8018090	5.3761895	4.4461548	0.0177927	0.7550584	-3.840
4752000	5.7930157	5.4831856	4.3691683	0.0408813	1.1829234	-4.536
4753000	5.8139953	5.6678262	4.4347411	0.0166461	0.8406708	-5.997
4754000	5.7874019	5.7471919	4.1332271	0.0385857	0.7535976	-12.002
4755000	5.8446348	5.7945753	4.2083159	0.0097433	0.9749514	-3.130
4756000	5.7561764	5.5952782	4.2382211	0.0288102	1.0169050	-3.138
4757000	5.7274754	5.6121777	4.3623636	0.0128471	0.9769141	-2.483
4758000	5.8738551	5.5999871	4.1569007	0.0232781	1.3685945	-1.090
4759000	5.7305076	5.5107149	4.1649659	0.0408646	1.2257526	-5.138
4760000	5.8430647	5.5771527	4.3261992	0.0106098	1.2435029	-1.957
4761000	5.8089104	5.4298228	4.2045701	0.0171173	1.4245054	-2.106
4762000	5.8242865	5.7512657	4.3625987	0.0095717	0.8304427	-1.813
4763000	5.8369017	4.9961987	4.3368197	0.0097635	0.9191931	-2.998
4764000	5.9834266	5.6762793	4.2139196	0.0066077	1.3887325	-1.014
4765000	5.8947985	5.8320310	4.4133070	0.0345510	0.6973240	-3.680
4766000	5.8116477	5.3765862	4.2878168	0.0130673	1.1510072	-3.989
4767000	5.8334738	5.7412720	4.2878654	0.0307796	1.3926498	-7.426
4768000	5.7163943	5.6341804	4.3728628	0.0122995	1.4208868	-4.744
4769000	5.8436286	5.7803607	4.1938319	0.0189147	0.7241067	-8.221
4770000	5.8154460	5.5821529	4.3325727	0.0398621	1.0488871	-3.185
4771000	5.7831631	5.7677144	4.4181721	0.0277925	0.8681645	-1.847
4772000	5.7638810	5.4536248	4.1226311	0.0282216	0.8782093	-2.304
4773000	5.8390686	5.2194688	4.1460267	0.0097332	1.3950717	-1.125
4774000	5.7055359	5.6765706	4.3352138	0.0208013	1.1374482	-4.605
4775000	5.8975595	5.7140277	4.5131156	0.0172825	0.9755204	-0.570
4776000	5.7463322	5.6290662	4.4381701	0.0127836	1.0056896	-1.877
4777000	5.8353106	5.5396334	4.4340152	0.0227344	1.1198449	-4.697
4778000	5.8927673	5.6528516	4.1239010	0.0164310	0.8834268	-6.260
4779000	5.8533243	5.7887437	4.2799405	0.0245775	1.0584381	-4.198
4780000	5.8213934	5.7696157	4.1461600	0.0184163	0.8522405	-3.055
4781000	5.8114291	5.7792524	4.3250893	0.0214390	1.1710809	-3.986
4782000	5.7677098	5.5396701	4.2779263	0.0106700	0.8884205	-3.682
4783000	5.8543602	5.6275987	4.1477550	0.0240610	0.9165218	-5.327
4784000	5.8747383	5.8240640	4.3160105	0.0216130	1.2044433	-3.058
4785000	5.9273403	5.8781612	4.2669740	0.0163308	1.4085608	-4.103
4786000	5.7882253	5.0673028	4.1816768	0.0253913	1.5944000	-0.727
4787000	5.8273845	5.4868404	4.4564586	0.0170947	1.2121392	-1.931
4788000	5.8409006	5.8382967	4.1869241	0.0148818	0.8770044	-2.658
4789000	5.9049557	5.8720696	4.2286081	0.0229323	0.8391607	-2.972
4790000	5.8236907	5.7077666	4.3799138	0.0246072	1.2966114	-5.459
4791000	5.8581706	5.6722725	4.4535611	0.0126723	1.0456514	-2.610
4792000	5.8041647	5.7019975	4.2712248	0.0167249	0.5737153	-8.296
4793000	5.9124798	5.8013510	4.1968190	0.0320227	1.4879635	-1.519
4794000	5.8907989	5.8373271	4.4593321	0.0089472	1.2098342	-4.222
4795000	5.9082272	5.6649326	4.3213780	0.0135041	1.3099619	-4.038
4796000	5.8069162	5.7533449	4.5033774	0.0176665	0.8703978	-5.220
4797000	5.8524409	5.3875882	4.3231088	0.0139787	1.1096064	-4.077
4798000	5.8367184	5.5731308	4.2846481	0.0139921	1.1471032	-5.410
4799000	5.8102477	5.6622432	4.2154626	0.0117055	1.2559355	-2.711
4800000	5.8575086	5.8321075	4.3609096	0.0093812	0.8365117	-4.673
4801000	5.8690809	5.6866448	4.2716882	0.0199351	1.0686399	-6.199
4802000	5.9295144	5.7809965	4.2517677	0.0172306	1.4641343	-1.029
4803000	5.8181095	5.4918260	4.1242723	0.0112697	0.9373996	-4.630
4804000	5.7488814	5.6788238	4.2248036	0.0135135	1.1646533	-2.762
4805000	5.8751881	5.1152226	4.1738797	0.0239527	0.9352080	-4.346
4806000	5.8334871	5.5667642	4.1209242	0.0125486	1.0255575	-1.165
4807000	5.7844822	5.5965005	4.0965999	0.0261083	1.3987948	-2.649
4808000	5.8471561	5.8153321	4.1970011	0.0100086	0.7970000	-1.888
4809000	5.7606736	5.7455127	4.3741579	0.0307262	0.9008433	-1.592
4810000	5.9174843	5.8271435	4.4877623	0.0107216	1.0132970	-5.942
4811000	5.7384664	5.1974493	4.2994751	0.0198938	1.1000900	-5.703
4812000	5.7793425	5.2633492	4.4049422	0.0311794	1.0758968	-1.551
4813000	5.6817586	5.5120966	4.1363379	0.0510007	1.0999004	-3.868
4814000	5.7962404	5.1063798	4.2573730	0.0229859	1.9765541	-4.450
4815000	5.8207739	4.9548319	4.4352492	0.0395700	1.3150640	-3.072
4816000	5.8335072	4.8032179	4.2787112	0.0104988	1.2612922	-2.948
4817000	5.8991940	5.7651002	4.2318041	0.0280972	1.2688429	-4.153
4818000	5.8513926	5.6249569	4.4582430	0.0146111	1.1512337	-1.639
4819000	5.7998848	5.7997810	4.3636063	0.0223753	1.3327432	-1.456
4820000	5.8787560	5.7410455	4.2425159	0.0097491	1.3561009	-0.611
4821000	5.8845060	5.7687930	4.2966917	0.0258738	1.0806950	-2.130
4822000	5.8588977	5.8515178	4.1645884	0.1002669	1.9281279	-5.567
4823000	5.8379848	5.8175054	4.3937930	0.0146297	1.2369546	-0.880
4824000	5.7663975	5.5742674	4.4140613	0.0286125	1.2014963	-7.027
4825000	5.7418462	5.4460406	4.1535240	0.0119557	0.8787097	-1.143
4826000	5.8961330	5.5597214	4.2961667	0.0323298	1.4102003	-3.660
4827000	5.8930349	5.8267241	4.3038558	0.0255711	1.3296043	-0.862
4828000	5.9765420	5.4961476	4.3677313	0.0112994	1.1360169	-5.775
4829000	5.7558155	5.7004457	4.4622478	0.0312542	1.5648828	-2.254
4830000	5.8129514	5.7344404	4.4020680	0.0244998	1.3694649	-3.167
4831000	5.9111945	5.3435145	4.1453795	0.0171716	1.3814865	-7.270
4832000	5.8852101	5.8433621	4.2371005	0.0161698	1.2030538	-3.147
4833000	5.9233335	5.4548897	4.3190097	0.0201614	0.9309056	-3.172
4834000	5.9050435	5.7079220	4.3113177	0.0066200	1.6323355	-5.264
4835000	5.9148803	5.8425809	4.1792815	0.0122436	0.9297014	-2.413
4836000	5.9503999	5.8521048	4.2821323	0.0126686	1.0698460	-4.759
4837000	5.8151331	5.6438736	4.3959259	0.0175499	1.3221307	-3.446
4838000	5.9514905	5.6278570	4.2459650	0.0297256	0.9217451	-1.182
4839000	5.8156387	5.8086495	4.2618730	0.0241134	0.9528696	-3.862
4840000	5.8897024	5.8871293	4.1725500	0.0198062	0.9452408	-4.721
4841000	5.7570095	5.6874748	4.1410436	0.0225918	1.1436583	-7.238
4842000	5.8475035	4.9989122	4.2634383	0.0131512	1.0462644	-3.689
4843000	5.8566667	5.1289080	4.1832477	0.0181705	1.3557369	-1.809
4844000	5.8628844	5.6226968	4.5118841	0.0143955	0.9258464	-2.455
4845000	5.8301944	5.7244469	4.2231202	0.0111669	0.9793010	-5.554
4846000	5.8825301	5.8456300	4.4733368	0.0096292	1.1377755	-0.336
4847000	5.8006748	5.4386301	4.2867821	0.0130342	1.0861552	-2.192
4848000	5.8693999	5.8675596	4.0941696	0.0165931	1.2217162	-3.808
4849000	5.8435199	5.5659741	4.1676622	0.0336776	1.4514864	-2.657
4850000	5.9126665	5.9043254	4.1553949	0.0225652	0.9515475	-3.251
4851000	5.8187919	5.3455023	4.1352269	0.0221486	1.0120760	-5.224
4852000	5.9791914	5.8706482	4.4287917	0.0214411	1.2864297	-3.673
4853000	5.9135664	5.2013580	4.1873935	0.0245231	1.0127627	-2.682
4854000	5.8716166	5.8623939	4.3801806	0.0173441	1.4251983	-3.017
4855000	5.9462806	5.2562260	4.1203169	0.0344136	1.5317502	-2.842
4856000	5.7683981	5.2940537	4.3225595	0.0402949	1.1545509	-2.103
4857000	5.8517525	5.4020305	4.1880146	0.0302413	1.0794438	-1.780
4858000	5.8904266	5.8094230	4.1899973	0.0242133	0.9912320	-3.825
4859000	5.8965827	5.5232716	4.2697031	0.0319293	0.8785263	-4.273
4860000	5.8052839	5.6767557	4.2766140	0.0169996	1.1471434	-1.156
4861000	5.8426875	5.5564168	4.1619673	0.0377363	1.3429380	-6.376
4862000	5.8426240	5.7505346	4.3031250	0.0468332	0.8262788	-4.738
4863000	5.9784651	5.9544948	4.3366430	0.0278211	1.3845849	-2.601
4864000	5.7964179	5.5857376	4.5123160	0.0423734	1.5144570	-4.424
4865000	5.8525173	5.8379523	4.2551840	0.0177399	1.0924644	-4.313
4866000	5.8078189	5.7402018	4.3210560	0.0151775	1.0642438	-1.250
4867000	5.8108808	5.5686999	4.2141381	0.0203130	1.3050422	-1.535
4868000	5.8709394	5.5373206	4.2607664	0.0168879	0.8589602	-3.308
4869000	5.8225116	5.8050752	4.2067633	0.0218293	0.7602256	-8.583
4870000	5.8480654	5.7361246	4.2210215	0.0475972	1.0817278	-2.081
4871000	5.8312524	5.8098195	4.1427974	0.0114562	0.8040998	-2.046
4872000	5.7883964	5.4634514	4.3050857	0.0160130	0.7692138	-3.619
4873000	5.9677563	5.7725835	4.3312343	0.0200279	1.4930199	-2.725
4874000	5.9124431	5.9008821	4.1437324	0.0272969	1.0295097	-4.276
4875000	5.7980042	5.4745182	4.3933501	0.0193297	0.8345766	-8.978
4876000	5.8331433	5.7198865	4.3982917	0.0123314	1.3070847	-1.378
4877000	5.8255271	5.3727999	4.1084038	0.0124314	0.9427029	-5.128
4878000	5.8179570	5.6030993	4.1542488	0.0180605	1.1607985	-3.027
4879000	5.8493408	5.4770129	4.4807467	0.0168674	0.9775705	-4.542
4880000	5.9034814	5.7508153	4.2166351	0.0203268	1.1729939	-4.441
4881000	5.8052818	5.7439594	4.1467780	0.0231550	1.5641716	-1.540
4882000	5.7807655	5.6344450	4.1925614	0.0242369	1.2233970	-1.611
4883000	5.8077821	5.4506528	4.1877285	0.0558228	0.8934811	-7.740
4884000	5.8949801	5.7597683	4.2405178	0.0087632	0.8671509	-2.535
4885000	5.8647350	5.6452000	4.2696300	0.0168071	0.9441800	-2.219
4886000	5.7920425	5.7442119	4.3346617	0.0318499	1.2673073	-4.674
4887000	5.8869702	5.3108445	4.2690849	0.0192590	1.2361047	-4.073
4888000	5.7936953	5.7765018	4.3058871	0.0259095	1.1437960	-1.149
4889000	5.8691171	5.8500875	4.4391665	0.0247962	1.0234296	-6.782
4890000	5.7711018	5.7503358	4.1274991	0.0380346	1.2377520	-2.579
4891000	5.7934857	5.4473485	4.3598531	0.0146575	0.8669242	-3.709
4892000	5.7948364	5.7009855	4.2037733	0.0393061	1.0003697	-6.410
4893000	5.8093768	5.6768752	4.2733716	0.0093061	1.1791301	-0.909
4894000	5.8399233	5.3892025	4.3967720	0.0149075	1.5072477	-3.449
4895000	5.8245652	5.3898578	4.1487798	0.0178015	1.3444471	-4.045
4896000	5.8015458	5.7737822	4.1963940	0.0159798	0.8042311	-2.793
4897000	5.9674285	5.4823628	4.3576856	0.0120534	0.8553816	-3.178
4898000	5.9031003	5.1870746	4.1748918	0.0269896	1.2217099	-7.672
4899000	5.8293801	5.8189557	4.2435123	0.0101468	1.6094065	-0.213
4900000	5.7579450	5.6895949	4.3278430	0.0215669	1.1071098	-2.278
4901000	5.7653721	5.6433801	4.2999030	0.0128675	1.0840261	-4.755
4902000	5.7515123	5.4600946	4.1322369	0.0361204	1.3819781	-4.644
4903000	5.7908841	5.2180538	4.4514177	0.0231094	1.2250245	-8.775
4904000	5.8195328	5.4803707	4.2234658	0.0253016	0.8309405	-5.733
4905000	5.8563202	5.4203718	4.4803516	0.0187300	0.7364608	-5.663
4906000	5.8530178	5.3577826	4.2250525	0.0368823	1.3668645	-10.774
4907000	5.7614813	5.6234720	4.4443705	0.0248205	0.9469765	-7.303
4908000	5.8974589	5.6837653	4.4827136	0.0239062	1.1903681	-0.616
4909000	5.8377778	5.7804090	4.1691168	0.0280617	1.2724337	-1.488
4910000	5.9816684	5.9551810	4.1804971	0.0166516	1.3214299	-6.245
4911000	5.8571371	5.8006796	4.1178225	0.0152971	0.7489944	-4.502
4912000	5.7323886	5.7057917	4.1704481	0.0163289	0.8909547	-2.275
4913000	5.8228283	5.7539203	4.2808163	0.0363236	1.1751268	-4.564
4914000	5.7873764	5.7316988	4.4611733	0.0143980	1.3703336	-1.627
4915000	5.7821767	5.4886888	4.2182256	0.0293667	1.4657130	-8.060
4916000	5.8647888	5.6794995	4.3669794	0.0431119	1.8432926	-3.385
4917000	5.8341198	5.8251282	4.4893867	0.0342729	1.0956215	-3.369
4918000	5.8178381	5.7930936	4.4280025	0.0412617	1.2248637	-1.551
4919000	5.9161899	5.8948326	4.4032090	0.0136607	1.1608722	-2.803
4920000	5.7969974	5.3761842	4.1880587	0.0080971	1.1579264	-3.107
4921000	5.8458980	5.7001218	4.1536779	0.0300527	1.2333263	-2.250
4922000	5.8681779	5.8166883	4.3996041	0.0374068	1.1254447	-2.716
4923000	5.7521791	5.5178593	4.5154524	0.0164022	1.2974236	-2.866
4924000	5.8243131	5.8140425	4.2237023	0.0330099	1.3240992	-2.125
4925000	5.8195641	5.6693065	4.3952719	0.0111964	1.1764002	-3.794
4926000	5.9227065	5.6127847	4.3417693	0.0309752	0.9842428	-3.232
4927000	5.8680006	5.7630868	4.2112748	0.0280108	0.6688877	-4.254
4928000	5.8308649	5.4116176	4.3995871	0.0156428	1.1380342	-8.761
4929000	5.7807008	5.7422805	4.1314536	0.0106828	0.8253714	-3.982
4930000	5.7790311	5.7211534	4.2088957	0.0154009	0.8982506	-2.023
4931000	5.8436160	5.7208317	4.0932725	0.0298065	1.0816120	-4.332
4932000	5.8627481	5.2322202	4.4332432	0.0370500	0.9621324	-9.192
4933000	5.8315186	5.4391368	4.1530196	0.0191465	0.6623990	-15.377
4934000	5.7896911	5.7737203	4.1289174	0.0287380	1.1206264	-3.289
4935000	5.9024779	5.2979244	4.1309378	0.0152167	0.9135339	-5.983
4936000	5.8511547	5.6552169	4.2649586	0.0116144	1.1736063	-0.408
4937000	5.9108961	5.5900471	4.2874612	0.0111208	0.9287951	-4.281
4938000	5.7795013	5.5230606	4.3860397	0.0169836	0.8884078	-5.401
4939000	5.8732116	5.5363492	4.1502371	0.0203685	1.0467599	-4.610
4940000	5.7522677	5.5852355	4.4908477	0.0573829	1.5697448	-1.982
4941000	5.7458209	5.5428077	4.1364517	0.0325639	1.0587632	-3.309
4942000	5.8209926	5.6737407	4.4336894	0.0218241	1.4814399	-3.808
4943000	5.7772260	5.6771550	4.5138839	0.0172020	1.1252476	-1.655
4944000	5.8641923	5.8236396	4.5119354	0.0348805	1.2625190	-0.953
4945000	5.7310311	5.6692905	4.5305037	0.0152124	1.0115798	-4.614
4946000	5.7590933	5.7397549	4.3866662	0.0609719	0.9308043	-1.266
4947000	5.8433412	5.1138002	4.2171933	0.0181189	1.3412580	-3.040
4948000	5.7936285	5.1744510	4.4336986	0.0318246	1.0301973	-5.301
4949000	5.8986801	5.3995764	4.1976325	0.0154791	1.2189033	-4.413
4950000	5.8205520	5.8118023	4.1825339	0.0256843	1.4866510	-5.949
4951000	5.8132384	4.9517791	4.1947689	0.0179602	1.1567795	-8.565
4952000	5.7646160	5.6893564	4.1660016	0.0193538	1.0495831	-3.600
4953000	5.8491846	5.8330141	4.3960553	0.0215890	1.0011835	-3.156
4954000	5.7966805	5.7248718	4.2518140	0.0237360	0.9169993	-2.692
4955000	5.8973138	5.6127762	4.4985981	0.0237644	1.0629618	-5.141
4956000	5.7840695	5.5577822	4.1429863	0.0744306	1.4807472	-1.787
4957000	5.9353811	5.7172037	4.2716316	0.0149168	0.8856088	-4.875
4958000	5.9810956	5.1464473	4.2297607	0.0386758	1.5827871	-3.607
4959000	5.8173979	5.7146740	4.3239071	0.0224949	0.8631792	-5.620
4960000	5.8498618	5.7860637	4.1267591	0.0202289	1.1908104	-5.528
4961000	5.8426315	5.7472035	4.2347725	0.0197353	1.3606823	-2.635
4962000	5.8587841	5.6940282	4.3133750	0.0165888	0.9876573	-4.267
4963000	5.8208882	5.5730245	4.4848892	0.0300070	1.4289146	-1.535
4964000	5.9255665	5.7939885	4.1435599	0.0344456	0.9397183	-3.109
4965000	5.9506959	5.8637365	4.4639322	0.0232505	0.8722049	-9.299
4966000	5.7552121	5.4455375	4.4200364	0.0287600	1.0469855	-3.696
4967000	5.8589794	5.8409367	4.1902664	0.0147655	1.3580643	-0.735
4968000	5.8926432	5.5336321	4.3377116	0.0137316	1.2770431	-2.131
4969000	5.9102255	5.8532000	4.3091538	0.0161229	1.2702360	-2.818
4970000	5.8413957	5.8319747	4.1730107	0.0211428	0.9356007	-5.518
4971000	5.7882294	5.7001522	4.4998303	0.0351913	1.2973064	-5.684
4972000	5.7797956	5.7495066	4.1766325	0.0432147	1.2879038	-3.006
4973000	5.8733787	5.8670150	4.5001369	0.0199356	1.0203906	-2.821
4974000	5.7719024	5.7695239	4.1772493	0.0167946	1.0708463	-5.305
4975000	5.7719705	5.7466936	4.5192125	0.0212793	1.2083707	-3.787
4976000	5.8084657	5.7334350	4.3408804	0.0109026	1.4763633	-2.132
4977000	5.8782945	5.8167719	4.2204900	0.0141603	1.4073793	-3.558
4978000	5.8603895	5.7409097	4.4615789	0.0318258	1.0521919	-2.794
4979000	5.7741139	5.6795891	4.4977640	0.0367409	1.2050846	-4.870
4980000	5.7436951	5.2682806	4.3999500	0.0233384	1.7656783	-4.746
4981000	5.8625681	5.7955226	4.3233394	0.0219596	1.0421779	-1.491
4982000	5.7845727	5.7673762	4.1638608	0.0185112	1.3039715	-2.313
4983000	5.7389273	5.6596543	4.3624172	0.0118848	1.3283296	-3.067
4984000	5.8532443	5.5830855	4.3165273	0.0207085	1.1340963	-2.440
4985000	5.9061469	5.8617833	4.3788903	0.0213061	0.7813010	-4.678
4986000	5.9112693	5.8979094	4.2413551	0.0206654	1.2491559	-1.672
4987000	5.8352356	4.9411542	4.1934908	0.0193662	0.9791670	-1.461
4988000	5.8927798	5.8203204	4.4110954	0.0290042	1.4200031	-0.352
4989000	5.8441705	5.7693314	4.1842198	0.0229792	1.1993408	-5.319
4990000	5.8023699	5.7993142	4.3327287	0.0147121	1.5512564	-3.098
4991000	5.9379752	5.6980039	4.1595203	0.0301123	1.3257426	-3.475
4992000	5.7750028	5.2085478	4.1035190	0.0228318	1.3344660	-7.726
4993000	5.8184920	5.7988085	4.1516042	0.0152715	0.8653984	-4.358
4994000	5.8323393	5.8026473	4.4394529	0.0159045	1.4068321	-3.230
4995000	5.8257104	5.7570134	4.2656804	0.0126096	0.6288687	-2.192
4996000	5.9145892	5.4575848	4.2006230	0.0253176	1.2457334	-1.430
4997000	5.8644801	5.6598826	4.2513175	0.0207153	0.9522192	-1.740
4998000	5.7923232	5.5514013	4.1584627	0.0258491	1.4273548	-1.981
4999000	5.8474969	5.5177232	4.2160700	0.0281573	0.9573929	-10.560
5000000	5.7884799	5.3879380	4.2593647	0.0109810	1.3149315	-4.201
5001000	5.8911113	5.8097358	4.1258174	0.0172959	1.0060731	-3.508
5002000	5.8284489	5.6769430	4.3936064	0.0210104	1.1809122	-1.293
5003000	5.9216514	5.8421625	4.2814271	0.0149892	0.9592314	-4.349
