Gen	t_n5	t_n6	t_n7	mu	sigma2	lnL
751000	5.8862638	5.8651303	4.4920903	0.0448605	1.4413125	-1.628
752000	5.8295356	5.7139981	4.1371792	0.0212579	1.1474765	-2.942
753000	5.8115791	5.7563262	4.3006003	0.0223743	1.0330549	-3.211
754000	5.7917442	5.6399937	4.2321667	0.0231556	1.1870237	-1.773
755000	5.9048970	5.5753755	4.2284224	0.0114164	0.9787267	-4.694
756000	5.8140534	5.7925526	4.1805167	0.0504011	1.3684297	-3.852
757000	5.7752021	5.6657878	4.5131803	0.0145334	1.5463696	-4.499
758000	5.7813424	5.6552645	4.1467757	0.0153237	0.9900785	-1.487
759000	5.7881047	5.6919352	4.2440929	0.0257064	1.1375451	-1.867
760000	5.6741940	5.3665901	4.1831655	0.0088104	1.4599692	-1.331
761000	5.8103093	5.7816179	4.1140864	0.0147670	1.0694365	-4.471
762000	5.8149794	5.8041414	4.4950037	0.0414080	1.1660417	-2.329
763000	5.8276937	5.7827925	4.4451353	0.0522982	1.1562618	-7.113
764000	5.9173791	5.5514078	4.2860770	0.0307347	1.2696182	-4.882
765000	5.7404873	5.7381098	4.1251917	0.0342447	0.8089142	-5.169
766000	5.8533694	5.7934282	4.1780003	0.0148811	1.2314630	-2.098
767000	5.8257415	5.7398087	4.1279660	0.0219545	0.8462801	-4.363
768000	5.7881609	5.7640827	4.3479632	0.0234362	1.2455051	-7.159
769000	5.7337374	5.5274611	4.2116322	0.0207723	1.1084897	-1.770
770000	5.8087511	5.7410901	4.2084551	0.0246949	0.7686412	-2.365
771000	5.9464796	5.5046193	4.4397303	0.0138600	1.1021211	-2.306
772000	5.9292582	5.6468159	4.1654759	0.0211532	1.1906585	-5.422
773000	5.8053017	5.7915934	4.4869787	0.0122266	0.7679028	-2.630
774000	5.9238436	5.7405768	4.4534967	0.0170774	1.3565230	-1.567
775000	5.8035129	5.7932159	4.4606750	0.0499259	1.0294840	-8.034
776000	5.9427088	5.6810192	4.4102459	0.0530611	0.9258943	-3.970
777000	5.8989674	5.3415604	4.1977002	0.0223488	0.9056566	-2.202
778000	5.7897751	5.7693136	4.1507754	0.0326449	1.2177706	-4.096
779000	5.8968286	5.0821553	4.5266219	0.0269993	1.3350665	-4.875
780000	5.7892942	5.1643851	4.2670059	0.0219131	1.5197629	-0.764
781000	5.9606921	5.5111847	4.5239263	0.0110555	1.1221820	-3.180
782000	5.8656719	5.8559411	4.2276562	0.0251978	1.2832864	-2.270
783000	5.8085847	5.7636236	4.2177942	0.0281466	1.2748718	-4.477
784000	5.7999423	5.7659176	4.4026826	0.0191416	1.0372822	-2.630
785000	5.8542429	5.5563068	4.2434710	0.0204202	1.5899174	-1.854
786000	5.8278410	5.6169655	4.2281999	0.0207174	1.4525559	-0.348
787000	5.8304812	5.5279544	4.2286314	0.0145309	0.9110818	-5.036
788000	5.7908277	5.4577683	4.2688069	0.0221344	0.9742433	-4.021
789000	5.8988556	5.5072105	4.1985805	0.0486631	2.1040076	-4.353
790000	5.8571169	5.6114812	4.3346689	0.0216237	1.1868836	-4.257
791000	5.8544885	5.7008887	4.5203857	0.0091243	0.9896617	-1.687
792000	5.6952156	5.5946113	4.3176215	0.0233962	1.1987890	-3.459
793000	5.8835779	5.8439674	4.1134290	0.0211944	1.0779698	-1.345
794000	5.8502117	5.4161600	4.3038899	0.0151705	1.1119554	-6.521
795000	5.7401502	5.7302331	4.1680517	0.0080402	0.9796838	-2.420
796000	5.8440481	5.7535603	4.2804954	0.0317658	0.8662005	-6.951
797000	5.9179475	5.6616721	4.4887334	0.0201265	1.6961577	-1.924
798000	5.9162010	5.6920497	4.2692913	0.0453038	1.1921823	-2.029
799000	5.8199800	5.7457624	4.1538330	0.0255311	1.0171673	-1.835
800000	5.7903951	5.7538469	4.4399159	0.0189802	1.0734738	-1.621
801000	5.8076864	5.2898285	4.2779364	0.0370304	1.4367477	-2.101
802000	5.9346495	5.8083247	4.4929587	0.0151475	0.9096879	-2.415
803000	5.8753500	5.8452313	4.2579624	0.0189199	0.7562510	-6.413
804000	5.8597144	5.6634826	4.1393524	0.0177568	1.1073530	-6.864
805000	5.8131642	5.4157681	4.3493963	0.0255323	0.8289299	-1.802
806000	5.8398551	5.7869649	4.3636435	0.0111514	0.9664213	-2.192
807000	5.8406298	5.3203727	4.4671917	0.0189288	1.1158624	-2.516
808000	5.7725793	5.7623568	4.2609033	0.0245428	1.1207813	-3.584
809000	5.9464721	5.7835064	4.2101347	0.0176652	1.1350483	-3.883
810000	5.8998764	5.6400854	4.1977623	0.0491034	1.3163497	-7.046
811000	5.8819620	5.5032056	4.3360360	0.0309373	1.0329523	-5.210
812000	5.9606446	5.3400385	4.2469055	0.0176980	1.2523016	-5.855
813000	5.7468318	5.0760960	4.4200413	0.0489571	1.3159520	-11.589
814000	5.8847091	5.6953202	4.1207511	0.0192025	1.5645292	-2.587
815000	5.8741419	5.8254347	4.2160537	0.0187361	0.8692873	-1.502
816000	5.7406900	5.7281122	4.4282064	0.0198068	1.1260643	-0.481
817000	5.8526706	5.6449816	4.2725099	0.0128149	1.1758893	-2.741
818000	5.8119637	5.7281586	4.5089392	0.0196850	0.9077523	-1.160
819000	5.8838290	5.5184644	4.2791628	0.0161668	1.1303346	-3.536
820000	5.7169043	5.2157043	4.2884809	0.0528016	1.3169557	-6.324
821000	5.8748972	5.5529170	4.1224512	0.0191350	1.0128374	-3.504
822000	5.9159399	5.8116758	4.1479429	0.0198986	1.3695257	-4.871
823000	5.8611017	5.8262516	4.5491264	0.0286584	1.0048839	-5.627
824000	5.8834539	5.7840827	4.3443966	0.0197355	0.9009064	-3.294
825000	5.9186773	5.8510612	4.3445897	0.0246668	1.1546382	-3.069
826000	5.8116822	5.7103548	4.2273167	0.0079400	1.6386321	-2.416
827000	5.8040980	5.6113538	4.2337985	0.0247716	0.8707706	-3.053
828000	5.8173825	5.6967339	4.3223693	0.0178559	1.0385258	-7.656
829000	5.8263094	5.7226571	4.2234349	0.0285319	1.0458142	-2.509
830000	5.7616320	5.6535333	4.4300078	0.0213163	1.0418708	-2.805
831000	5.8773542	5.5947568	4.2472568	0.0183848	1.0232286	-3.918
832000	5.8747260	5.8551118	4.1482461	0.0183804	0.7158102	-5.914
833000	5.8378689	5.1334666	4.3630545	0.0144702	1.3137307	-11.875
834000	5.9171932	5.6059898	4.2332154	0.0292637	1.5874937	-1.029
835000	5.8629115	5.7517060	4.4256343	0.0123893	1.0809690	-5.120
836000	5.8774667	5.7633872	4.2880974	0.0103285	1.2909530	-0.751
837000	5.7290605	5.6842423	4.4322342	0.0360808	1.2423949	-2.275
838000	5.8385889	5.8377334	4.4494729	0.0122760	1.1938612	-4.238
839000	5.8664373	5.7936552	4.5048811	0.0149729	0.8899750	-1.071
840000	5.8993402	5.8508945	4.3960195	0.0218648	0.7221957	-4.773
841000	5.8779224	5.2880479	4.5210319	0.0308150	1.3229252	-4.218
842000	5.7998757	5.7924476	4.1875748	0.0297588	1.1331678	-4.403
843000	5.8690838	5.2749873	4.1191812	0.0090659	1.5609560	-1.610
844000	5.8475240	5.8077252	4.2728344	0.0257769	1.2448183	-1.822
845000	5.8761255	5.8624592	4.2349495	0.0358384	1.3393380	-1.177
846000	5.8251374	5.4148663	4.2566465	0.0434996	1.1077777	-4.729
847000	5.8597009	5.8516022	4.4258346	0.0142178	1.0640518	-3.895
848000	5.8529677	5.7449782	4.4643891	0.0307746	1.0426620	-5.886
849000	5.7622398	5.4808062	4.3825187	0.0114766	0.8301662	-6.390
850000	5.8688127	5.8218782	4.5378360	0.0259926	0.8998200	-6.646
851000	5.8823292	5.8125850	4.1779031	0.0273559	1.3509223	-2.120
852000	5.7920308	5.7754510	4.4844601	0.0082296	1.2773194	-2.276
853000	5.8877797	5.0851972	4.2455600	0.0182776	0.9355750	-2.931
854000	5.8334024	5.7897444	4.4878097	0.0310714	1.3365856	-3.206
855000	5.7895581	5.4209450	4.4211530	0.0164005	1.4628356	-4.477
856000	5.9147396	5.7331543	4.4778709	0.0217751	1.3083480	-3.930
857000	5.8421587	5.7702502	4.1545182	0.0163427	1.1903514	-4.183
858000	5.7967806	5.0703220	4.1051168	0.0320088	1.4962599	-6.325
859000	5.8990839	5.4321991	4.2634237	0.0209939	1.5527552	-1.596
860000	5.7912741	5.7136475	4.1698475	0.0166483	1.0599446	-2.941
861000	5.8011583	5.7650732	4.4430792	0.0229698	0.6833946	-10.212
862000	5.7735710	5.6479880	4.5231569	0.0172618	1.1074138	-5.250
863000	5.9128898	5.8643088	4.1906485	0.0201060	1.0758185	-5.681
864000	5.8916247	5.7994771	4.4734438	0.0117632	0.6579916	-5.490
865000	5.8458124	5.6550377	4.1163176	0.0207774	1.8743310	-3.361
866000	5.9130348	5.5473315	4.2759437	0.0177737	1.3708364	-5.111
867000	5.8783967	5.8625484	4.2264861	0.0392544	1.5352610	-2.207
868000	5.8291180	5.4089392	4.2258643	0.0300999	1.1024512	-6.256
869000	5.8086207	5.6756309	4.3509945	0.0078419	0.8281228	-7.477
870000	5.8941045	5.7950764	4.3500216	0.0662519	1.3182085	-10.039
871000	5.8556727	5.7072511	4.1001943	0.0324138	1.3356853	-1.095
872000	5.8945670	5.8529549	4.2902931	0.0308080	0.8094134	-3.300
873000	5.8797031	5.7097671	4.3278821	0.0380172	1.2610404	-6.104
874000	5.8429363	5.4463598	4.4564798	0.0288403	0.9669924	-3.704
875000	5.8260600	5.4121520	4.3855291	0.0133523	0.8317805	-2.575
876000	5.9755165	5.5135121	4.1249564	0.0274385	1.1045255	-2.121
877000	5.8863943	5.8747711	4.1770765	0.0134470	0.5643251	-5.448
878000	5.9162242	5.8918107	4.2400525	0.0208958	1.1401451	-3.626
879000	5.7840087	5.7269958	4.3937647	0.0372889	1.0443890	-1.930
880000	5.9061357	5.7761949	4.4166784	0.0324632	0.9385644	-5.698
881000	5.8058330	5.0121126	4.1791724	0.0256540	1.4617133	-1.929
882000	5.7047788	5.5054961	4.1413790	0.0244954	1.3702244	-3.731
883000	5.7912636	5.4480948	4.3981652	0.0090107	1.0940546	-4.872
884000	5.8810804	5.6364345	4.4473988	0.0109437	0.5399856	-4.036
885000	5.8189720	5.6712077	4.1710383	0.0275478	1.5577912	-0.800
886000	5.8606276	5.7301601	4.3121734	0.0154620	0.7826117	-3.085
887000	5.8523415	5.8087333	4.3146667	0.0363540	1.8000479	-0.358
888000	5.7516219	5.6158781	4.1573198	0.0157772	1.0960405	-1.428
889000	5.8427347	5.8177968	4.5033818	0.0415939	1.3068434	-1.668
890000	5.8606521	5.5376509	4.4830439	0.0133601	0.9475826	-5.856
891000	5.7917580	5.4602752	4.2068342	0.0126313	1.8567559	-0.621
892000	5.8633856	5.8230215	4.1833848	0.0155282	1.3677078	-8.798
893000	5.8586862	5.8102677	4.4973672	0.0214962	1.0017738	-8.935
894000	5.8839568	5.7212169	4.4923713	0.0130368	1.1601196	-5.697
895000	5.8007639	5.4328541	4.2471031	0.0374573	1.2205251	-1.864
896000	5.9130191	5.8640629	4.1367234	0.0170231	0.7525020	-6.076
897000	5.8006585	5.7767510	4.4073863	0.0134996	0.7691745	-2.520
898000	5.8359230	5.7427200	4.3454373	0.0357226	1.4825259	-2.213
899000	5.7812830	5.7130097	4.3790865	0.0539579	0.9423705	-10.605
900000	5.8287147	5.7139212	4.3534688	0.0075804	0.8170389	-4.860
901000	5.9470550	5.7370152	4.2472601	0.0083348	0.8526454	-10.857
902000	5.9103539	5.7764127	4.3176929	0.0137825	1.0955661	-1.353
903000	5.7373116	5.3670212	4.4229614	0.0204932	1.1421514	-1.774
904000	5.8369577	5.7239390	4.2848714	0.0230375	0.7819558	-3.406
905000	5.9329791	5.8223662	4.4711521	0.0199494	0.9854320	-2.153
906000	5.8092644	5.6993160	4.4825913	0.0278936	1.7932312	-3.226
907000	5.8567042	5.7152223	4.1235516	0.0159112	1.3320166	-2.014
908000	5.8621393	5.7326665	4.4839475	0.0156670	0.7310050	-3.082
909000	5.8256755	5.6579242	4.4273037	0.0180470	1.0394286	-3.876
910000	5.8999251	5.3564577	4.2459237	0.0162230	0.9903306	-2.223
911000	5.8345349	5.2932716	4.3529500	0.0225497	1.5635002	-2.091
912000	5.8417128	5.7154194	4.4764710	0.0130714	0.9902007	-4.287
913000	5.7968207	5.7846473	4.4232016	0.0297220	1.6594129	-0.950
914000	5.9284836	5.9111290	4.5021597	0.0295068	1.1625466	-3.562
915000	5.7804394	4.8715085	4.2204186	0.0299825	1.2277859	-1.691
916000	5.9008125	5.8785327	4.2671463	0.0345275	0.9141889	-8.596
917000	5.7618683	5.6235563	4.1319244	0.0144771	1.4498081	-3.005
918000	5.8319078	5.7507179	4.2097102	0.0295368	1.2319996	-1.864
919000	5.8600587	5.7767908	4.2023065	0.0056618	1.2407587	-3.010
920000	5.6930708	5.5951777	4.4732047	0.0377635	1.6975342	-3.795
921000	5.8511642	5.7408016	4.4765531	0.0187861	1.3639551	-4.085
922000	5.8894097	5.6853730	4.3045133	0.0118868	0.8918807	-2.553
923000	5.7016444	5.6544487	4.3400741	0.0140599	1.1225223	-3.944
924000	5.8460539	5.7644829	4.1889556	0.0169887	1.3731360	-1.366
925000	5.9139432	5.8744922	4.2951660	0.0209264	0.7502331	-5.659
926000	5.7609342	5.7540732	4.2153779	0.0067130	1.0063961	-6.435
927000	5.7937589	5.7877094	4.1288876	0.0175013	1.0176402	-3.135
928000	5.8217084	5.5507864	4.3075425	0.0220929	1.2387512	-1.975
929000	5.8732825	5.6781750	4.4834376	0.0114589	1.5032786	-3.281
930000	5.8344504	5.6661535	4.4596193	0.0159395	0.8015614	-2.711
931000	5.8201009	5.7938814	4.4162242	0.0284053	1.1124487	-2.392
932000	5.7616383	5.3778979	4.4315878	0.0104937	1.0508032	-4.448
933000	5.9083843	5.8409793	4.2784163	0.0215523	1.1367472	-3.691
934000	5.7941669	5.7617925	4.1647551	0.0084141	0.9342256	-5.353
935000	5.9339094	5.8040010	4.4969897	0.0202813	1.0125434	-1.984
936000	5.9279825	5.0838554	4.3436838	0.0197837	1.1116555	-3.498
937000	5.7571030	5.6194698	4.3506480	0.0141243	1.0143327	-2.017
938000	5.9225151	5.5732228	4.3659143	0.0197114	1.1825799	-9.218
939000	5.9231645	5.4492869	4.1867783	0.0139106	0.9481433	-2.361
940000	5.7756443	5.4268206	4.3574210	0.0240795	0.6698389	-3.526
941000	5.8074235	5.7848337	4.3083143	0.0272462	1.0005861	-5.590
942000	5.8904368	5.8680729	4.1315717	0.0136081	0.9591070	-2.396
943000	5.8668121	5.7151731	4.1333345	0.0177016	1.0671020	-1.267
944000	5.7724020	5.6229245	4.3020773	0.0210269	1.2855926	-0.709
945000	5.8318628	5.6315016	4.1546224	0.0372246	0.8545231	-4.027
946000	5.8661446	5.7758113	4.3235429	0.0335777	1.1161548	-4.467
947000	5.8003129	5.6538928	4.1661805	0.0298774	0.8470810	-1.981
948000	5.7974894	5.4447012	4.4141089	0.0170566	1.0383044	-2.706
949000	5.8919241	5.8806131	4.1711617	0.0366655	1.4055654	-1.577
950000	5.9343031	5.7436789	4.4726741	0.0110392	1.6392331	-2.957
951000	5.8793630	5.6540781	4.1290997	0.0259046	1.1087166	-2.017
952000	5.9222054	5.6472333	4.3013533	0.0126730	1.1576434	-3.278
953000	5.8718326	5.4694089	4.3159430	0.0122236	0.7439207	-4.781
954000	5.8303893	5.7653129	4.2407529	0.0133668	1.0921209	-3.125
955000	5.8448584	5.4568409	4.2585103	0.0095540	0.9230767	-10.800
956000	5.8662365	5.8281578	4.5144973	0.0305414	1.2874369	-0.308
957000	5.8188143	5.6413231	4.4778019	0.0230801	1.3074463	-1.979
958000	5.7598056	5.4032410	4.1357134	0.0168946	0.6937153	-8.533
959000	5.8613692	5.4163717	4.1374794	0.0181934	1.0145067	-2.231
960000	5.9433466	5.8449046	4.4485910	0.0319480	1.2780349	-2.866
961000	5.7243488	5.6500971	4.2615438	0.0357714	0.7770898	-4.526
962000	5.7773009	5.6748572	4.2107939	0.0212237	0.8171491	-2.785
963000	5.8798601	5.6406016	4.3196715	0.0160667	1.8897487	-0.777
964000	5.8939756	5.7515514	4.4843696	0.0184574	1.2441325	-5.376
965000	5.7903935	5.7281605	4.4937972	0.0231645	1.2325660	-4.238
966000	5.7496474	5.5790500	4.2923530	0.0056757	1.1016366	-1.364
967000	5.8012775	5.5851107	4.1297913	0.0237032	0.9673899	-1.734
968000	5.8305020	5.7992094	4.4799775	0.0161259	1.1282660	-3.714
969000	5.7198414	5.3463802	4.2826471	0.0266578	1.3582358	-3.805
970000	5.6690687	5.6023372	4.2105631	0.0173176	1.0731767	-2.715
971000	5.9070622	5.4649176	4.2788220	0.0350050	1.3932243	-2.199
972000	5.9143087	5.6134285	4.2789682	0.0146763	0.9454776	-1.090
973000	5.8769735	5.5494928	4.3225008	0.0228025	1.0136553	-3.311
974000	5.7480653	5.1926946	4.1266192	0.0218638	1.2516562	-5.480
975000	5.9285244	5.2479092	4.2809926	0.0293356	0.9496040	-4.707
976000	5.8427749	5.4276032	4.1804206	0.0060508	1.2817913	-1.643
977000	5.9176159	5.8593310	4.1235513	0.0336931	0.7458124	-5.055
978000	5.8018005	5.3870264	4.1792282	0.0302317	1.4224461	-1.643
979000	5.8058568	5.6141584	4.2637530	0.0316683	0.7309253	-3.249
980000	5.7818661	5.4145590	4.1921155	0.0145068	1.4377651	-4.858
981000	5.7924159	5.6865901	4.4317571	0.0291743	1.0705198	-8.713
982000	5.8745609	5.7595900	4.1184379	0.0139508	0.7533882	-4.778
983000	5.7708334	5.6819709	4.3931854	0.0174347	1.3920517	-1.759
984000	5.7882387	5.4789750	4.1555406	0.0202472	1.5605579	-1.137
985000	5.7703409	5.6942405	4.2687820	0.0376497	1.7140520	-2.293
986000	5.9176190	5.8954308	4.2670210	0.0307738	1.3576743	-2.434
987000	5.8175256	4.7906608	4.4176250	0.0164940	1.4304170	-3.240
988000	5.8708581	5.6871908	4.2868749	0.0084943	0.8229539	-0.800
989000	5.9154849	5.8233298	4.2038498	0.0212783	0.8850684	-0.775
990000	5.7585535	5.3143263	4.3480238	0.0332354	1.1093825	-2.645
991000	5.9473812	5.9203531	4.2907075	0.0143977	1.2892556	-5.261
992000	5.8438963	5.7738794	4.3995511	0.0293174	1.2508443	-3.775
993000	5.8699685	5.6554595	4.2519075	0.0170024	0.8642265	-6.104
994000	5.8336567	5.6802301	4.2561896	0.0277416	1.0589854	-5.410
995000	5.8651943	5.8135790	4.1820939	0.0148113	1.3778860	-1.369
996000	5.8329569	5.5060128	4.3398205	0.0174881	1.4570568	-1.087
997000	5.8547693	5.7412929	4.3024505	0.0191012	0.8721291	-3.211
998000	5.7771831	5.4976040	4.2021832	0.0495908	1.1292586	-2.759
999000	5.8653332	5.6507575	4.4598772	0.0104344	1.1133283	-2.736
1000000	5.8382644	5.5538253	4.3853308	0.0092703	0.5685144	-2.808
1001000	5.8698262	5.7945408	4.1287661	0.0214659	1.0615765	-5.678
1002000	5.9043136	5.8816899	4.1289885	0.0281205	0.9722515	-1.188
1003000	5.8981731	5.7884542	4.3256468	0.0306511	1.2588869	-3.088
1004000	5.8918013	5.8050464	4.4682642	0.0128252	1.4042593	-2.777
1005000	5.7587482	4.8469960	4.4620319	0.0242621	1.4600801	-1.883
1006000	5.9139895	5.9113646	4.2470085	0.0103743	1.5348842	-3.376
1007000	5.8494077	5.7110689	4.3147318	0.0118275	1.1497948	-6.404
1008000	5.8253626	5.6229907	4.4267695	0.0102369	1.4515138	-4.631
1009000	5.8919875	5.7745030	4.4994012	0.0279528	0.9190374	-2.932
1010000	5.7385093	4.9653433	4.1701984	0.0272610	1.3161304	-6.216
1011000	5.8305469	5.7212874	4.1379204	0.0215804	1.3055360	-4.555
1012000	5.8074628	5.6733073	4.2658300	0.0125965	0.8392992	-3.324
1013000	5.9381062	5.6159000	4.3522586	0.0143251	1.1830433	-5.663
1014000	5.7725250	5.7269632	4.1486323	0.0236911	1.3240341	-5.468
1015000	5.7059763	5.6143221	4.2475455	0.0214206	1.4190463	-2.148
1016000	5.7497615	5.5834404	4.3844544	0.0201931	1.1471009	-5.650
1017000	5.8255748	5.7761501	4.4719084	0.0283778	1.2557295	-3.592
1018000	5.8680451	5.8521962	4.3901853	0.0150499	1.2100486	-3.619
1019000	5.8448015	5.8328175	4.2472222	0.0182983	0.8417698	-5.066
1020000	5.9327146	5.8965364	4.3335094	0.0232064	0.9370952	-2.265
1021000	5.9215917	5.8738676	4.2781434	0.0140137	1.0430774	-4.317
1022000	5.8035003	5.4617171	4.4348688	0.0164707	0.8580229	-11.358
1023000	5.8700801	5.5681777	4.4879330	0.0136649	1.2953131	-4.267
1024000	5.8859842	5.7628340	4.2759468	0.0207150	1.0593992	-2.918
1025000	5.8581673	4.8038604	4.1280169	0.0120885	0.7759710	-3.886
1026000	5.8520976	5.7829629	4.1972255	0.0273718	0.6872016	-5.546
1027000	5.8786623	5.4005064	4.2921842	0.0085749	0.9411531	-3.795
1028000	5.8949846	5.8586135	4.2784532	0.0112554	1.0690012	-2.050
1029000	5.8143477	5.4827477	4.1155165	0.0218674	1.5436490	-8.718
1030000	5.8525144	5.7772226	4.1655623	0.0181581	0.8304388	-5.856
1031000	5.8553464	5.6629952	4.1962529	0.0245321	1.1016635	-2.536
1032000	5.8315790	5.7782923	4.2709043	0.0487793	1.4710290	-1.943
1033000	5.8289469	5.7092492	4.2728290	0.0172056	1.2143083	-1.507
1034000	5.8621687	5.8418628	4.4833706	0.0335553	1.2698441	-2.581
1035000	5.8808651	5.0265766	4.4828798	0.0301966	1.5733338	-2.314
1036000	5.8780729	5.8551997	4.3114271	0.0245908	1.0129268	-9.043
1037000	5.8509924	5.7229703	4.5018298	0.0286726	1.4060308	-3.593
1038000	5.9375911	5.7224950	4.2908848	0.0118416	1.1755844	-3.536
1039000	5.9070301	5.8886856	4.1245264	0.0185983	0.8527573	-1.977
1040000	5.9466131	5.7663124	4.2565710	0.0138004	0.5627599	-8.381
1041000	5.9226248	5.4715464	4.3835149	0.0250530	0.9618785	-1.403
1042000	5.8955756	5.8612614	4.3722069	0.0136555	0.8843416	-3.678
1043000	5.7777051	5.2498557	4.1380090	0.0064557	0.9525107	-3.746
1044000	5.8327406	5.7200613	4.2141179	0.0228901	0.9725071	-7.548
1045000	5.6941612	5.4704703	4.2454612	0.0279395	1.2471255	-1.684
1046000	5.8089320	5.7526128	4.3122508	0.0146623	1.0377180	-2.923
1047000	5.7933764	5.3936084	4.4839798	0.0135568	0.9868802	-4.593
1048000	5.8005644	5.7460396	4.2228952	0.0187046	0.9900346	-6.712
1049000	5.9017774	5.6423319	4.2305836	0.0145402	0.9056319	-4.247
1050000	5.8309344	5.6176399	4.1871506	0.0130620	1.0899470	-3.897
1051000	5.7807645	5.7033912	4.2225500	0.0149653	0.9707777	-2.049
1052000	5.7821045	5.3990439	4.1288868	0.0177190	1.7061628	-2.678
1053000	5.9112100	5.8510216	4.2825891	0.0258040	1.1140161	-0.640
1054000	5.8858215	5.8752443	4.2250632	0.0236033	1.1934239	-3.988
1055000	5.8627863	5.8194810	4.1847707	0.0187430	1.2136892	-3.094
1056000	5.8863898	5.6241339	4.2954941	0.0188689	0.9647084	-1.319
1057000	5.8258547	5.7955418	4.1408409	0.0263504	0.9271919	-9.358
1058000	5.7430425	5.7016904	4.2836925	0.0277103	1.0886904	-3.041
1059000	5.8235953	5.6853647	4.3480020	0.0296639	1.0363284	-4.668
1060000	6.0172522	6.0129734	4.2762946	0.0168210	1.0669603	-4.190
1061000	5.7938291	5.7777643	4.2132693	0.0141090	0.8655370	-3.516
1062000	5.9767723	5.7900892	4.3951829	0.0181137	1.3325623	-5.779
1063000	5.8236760	5.7877164	4.2830200	0.0204887	1.0694314	-1.713
1064000	5.7682917	5.3466767	4.3205521	0.0237487	1.1910305	-1.987
1065000	5.9048983	5.8845250	4.3854954	0.0219951	0.8306405	-7.586
1066000	5.8449854	5.7991962	4.3457926	0.0137329	1.0354805	-4.597
1067000	5.7974662	5.2719906	4.3663159	0.0282851	0.7186667	-4.901
1068000	5.6188752	5.0365969	4.4374188	0.0112883	1.1696519	-4.275
1069000	5.8464116	5.7720710	4.3104905	0.0145677	1.0060288	-5.277
1070000	5.7407238	5.7275728	4.1246459	0.0116283	1.0249528	-12.819
1071000	5.7913715	5.7227907	4.1205470	0.0380890	0.9596383	-5.685
1072000	5.8135337	5.7716207	4.1549022	0.0170987	0.8378615	-3.099
1073000	5.8744593	5.6521410	4.1686140	0.0183250	1.4179577	-1.332
1074000	5.8898234	5.6666725	4.1751710	0.0092429	1.2979552	-2.747
1075000	5.8872310	5.8012485	4.1161376	0.0340735	2.0186315	-2.770
1076000	5.8166399	5.7277055	4.3708630	0.0197122	1.1232249	-1.806
1077000	5.8849905	5.4161918	4.3191996	0.0156560	1.1632666	-3.385
1078000	5.8656749	5.8178376	4.2447690	0.0192369	1.3086417	-0.476
1079000	5.8579299	5.7921322	4.2670324	0.0206898	1.0432593	-2.017
1080000	5.8351035	5.7556520	4.2672949	0.0240649	1.3105741	-4.998
1081000	5.8688864	5.7618755	4.2255003	0.0173870	1.2106700	-8.150
1082000	5.8358828	5.8004801	4.4571879	0.0108587	0.8318029	-7.918
1083000	5.8249916	5.7990361	4.1488620	0.0241874	1.0479774	-1.529
1084000	5.8370425	5.7140054	4.4790308	0.0192347	0.9191241	-4.128
1085000	5.8305913	5.5845332	4.3366010	0.0129522	0.6265447	-7.986
1086000	5.8219380	4.8472853	4.4424203	0.0259729	1.3138455	-7.171
1087000	5.7325122	5.6437952	4.2072190	0.0229205	0.8808527	-1.972
1088000	5.8513018	5.7982835	4.4593581	0.0140316	0.8018454	-2.783
1089000	5.8943571	5.7565244	4.0902771	0.0178951	1.3278067	-3.919
1090000	5.8368578	5.6835263	4.5138068	0.0131123	0.8433862	-2.262
1091000	5.8462663	5.8170634	4.2024213	0.0290598	1.2695314	-2.489
1092000	5.9430124	5.3682386	4.2563485	0.0284461	1.0811317	-5.145
1093000	5.8236163	5.1354465	4.1153184	0.0095008	0.8621727	-4.650
1094000	5.8424780	4.9584602	4.2660053	0.0164603	0.9623404	-4.516
1095000	5.8381421	5.2115773	4.1447229	0.0193643	0.9364975	-3.593
1096000	5.8879999	5.7815999	4.4323773	0.0241786	0.8189898	-6.021
1097000	5.8588679	5.8570613	4.3936571	0.0114051	0.9984927	-3.026
1098000	5.8794333	5.8574376	4.2977156	0.0292698	0.8229275	-4.369
1099000	5.7319877	5.5789067	4.1338573	0.0179249	0.9842289	-0.506
1100000	5.9676913	5.8578372	4.3114170	0.0220308	1.0969049	-1.268
1101000	5.9608364	5.8676264	4.3647679	0.0424675	0.8136544	-6.184
1102000	5.9130188	5.8570095	4.1757933	0.0114015	1.2229986	-1.881
1103000	5.8232525	5.6799152	4.4008777	0.0316009	1.6419416	-2.887
1104000	5.8884319	5.8629828	4.3567549	0.0157896	0.8096895	-4.273
1105000	5.7907637	5.5376272	4.2542227	0.0082291	1.0210736	-5.668
1106000	5.7867827	5.1047059	4.3646352	0.0443741	1.9273929	-3.287
1107000	5.8978693	5.8947371	4.3153892	0.0124637	0.9401749	-0.994
1108000	5.8475391	5.7599572	4.1109742	0.0240386	0.9703790	-4.525
1109000	5.8670426	5.7434304	4.2303114	0.0274645	0.9127511	-6.007
1110000	5.8361684	5.0291429	4.1958354	0.0167804	1.0810562	-5.777
1111000	5.8192236	5.7678563	4.2951412	0.0169082	1.1426745	-2.971
1112000	5.8382408	5.5458804	4.4875918	0.0234939	1.1785556	-6.240
1113000	5.8793688	5.8462447	4.1684033	0.0238099	1.0507107	-3.257
1114000	5.8850707	5.7955601	4.3481105	0.0180530	1.1653825	-0.552
