Gen	t_n5	t_n6	t_n7	mu
3977000	5.9495816	4.4965201	4.3225379	0.0481475
3978000	5.7973331	5.0967205	4.3943711	0.0063004
3979000	5.7836818	5.6061530	4.3958556	0.0021541
3980000	5.8623764	5.3335351	4.2006746	0.0085111
3981000	5.8130353	5.3621352	4.3922917	0.0226984
3982000	5.8138144	4.7393509	4.3874381	0.0905966
3983000	5.7827754	5.5895052	4.2253861	0.1191383
3984000	5.8089486	4.3132599	4.0960987	0.0382822
3985000	5.8846272	5.2562836	4.2459002	0.1391945
3986000	5.7971677	5.5920447	4.2424848	0.1206305
3987000	5.7488963	5.6799762	4.3416482	0.0755070
3988000	5.8016693	4.8866071	4.1711151	0.0901031
3989000	5.7876717	5.0036923	4.2778364	0.0578516
3990000	5.8494370	4.7603146	4.3826041	0.0294476
3991000	5.8057663	5.6219137	4.4723049	0.0222401
3992000	5.7369981	4.5443766	4.3526902	0.0142939
3993000	5.8790059	4.5462165	4.1023551	0.0202302
3994000	5.8175547	5.4482675	4.2527200	0.0333242
3995000	5.8811105	4.9517973	4.2834958	0.0875223
3996000	5.8154729	4.9314641	4.1711144	0.0560422
3997000	5.8322698	4.6162090	4.3056777	0.0391335
3998000	5.7959844	4.6030199	4.2638099	0.0171919
3999000	5.7169690	4.5978944	4.1511555	0.0280295
4000000	5.8413628	4.5714682	4.4262343	0.0678451
4001000	5.8857401	5.7332525	4.3613469	0.0198376
4002000	5.8492761	4.5667315	4.4180967	0.1178273
4003000	5.8038485	5.7493596	4.4811150	0.1659057
4004000	5.9104586	4.8994617	4.4365003	0.0371622
4005000	5.7861952	4.9508087	4.2092542	0.0150362
4006000	5.7685642	4.5792499	4.3364228	0.0539392
4007000	5.9348937	5.0022675	4.3673234	0.0576996
4008000	5.7887305	4.6283617	4.3357846	0.1097693
4009000	5.8570254	5.4024595	4.3779033	0.0687467
4010000	5.8152361	4.5413504	4.4406391	0.0485288
4011000	5.7754112	5.4800566	4.4941650	0.0871127
4012000	5.8369317	5.8321413	4.2978063	0.0796508
4013000	5.9020651	5.4687603	4.3324980	0.0488855
4014000	5.7959394	4.9245559	4.4834254	0.0434837
4015000	5.7917715	5.1029965	4.5057737	0.0269155
4016000	5.8103523	5.7267984	4.2067865	0.0221875
4017000	5.8955881	5.6513089	4.1999846	0.0466336
4018000	5.7958529	4.7001243	4.3639627	0.0567393
4019000	5.8415820	4.7999772	4.2131111	0.1565979
4020000	5.8022041	4.6417103	4.4439087	0.0614663
4021000	5.6628505	4.7929659	4.2185451	0.0603180
4022000	5.9336945	5.7385368	4.4462369	0.0552553
4023000	5.7800352	4.4495389	4.2730934	0.0611398
4024000	5.9359771	4.6370524	4.4547914	0.1160438
4025000	5.7851134	4.2913097	4.1444373	0.0985716
4026000	5.7969948	4.3093826	4.1474277	0.0196047
4027000	5.8694836	4.6128134	4.2981018	0.0244809
4028000	5.8394538	4.6683002	4.3065834	0.0114627
4029000	5.7762187	4.4322714	4.3193468	0.0779473
4030000	5.7902217	4.5441270	4.4044523	0.0657381
4031000	5.8619658	4.8900107	4.1212766	0.0595654
4032000	5.8416019	4.5053965	4.1334313	0.0576757
4033000	5.9739111	5.3174560	4.2823863	0.1072077
4034000	5.8614513	5.3339485	4.4251281	0.0536961
4035000	5.8159585	4.2520151	4.1379111	0.0399391
4036000	5.8752317	5.6819207	4.3078453	0.0425417
4037000	5.9218183	4.8229241	4.2901357	0.1349857
4038000	5.8233550	4.5242188	4.4847542	0.0217993
4039000	5.8424699	5.1879404	4.1781539	0.0485885
4040000	5.7481561	5.1589141	4.2321719	0.0871470
4041000	5.7806995	5.4392193	4.4066564	0.0556168
4042000	5.8426475	4.7757512	4.1458812	0.0289555
4043000	5.7930919	4.6881162	4.4282622	0.0042272
4044000	5.9069762	4.9873246	4.4529251	0.0118121
4045000	5.8615691	5.1914879	4.4728186	0.0197379
4046000	5.8919589	5.0403602	4.1486157	0.0648321
4047000	5.7813650	5.1588623	4.2927304	0.0146620
4048000	5.8577793	4.5042887	4.1610352	0.1361861
4049000	5.8595480	4.3799187	4.1839959	0.0152576
4050000	5.8957283	4.9368100	4.3368551	0.0229449
4051000	5.7376977	5.6723538	4.3759228	0.0421033
4052000	5.8125224	4.5588873	4.4196319	0.0065706
4053000	5.8326881	5.5250335	4.1817722	0.0759689
4054000	5.8443441	4.4213825	4.2244386	0.0139000
4055000	5.8463067	5.7050884	4.4999144	0.0767045
4056000	5.8163385	5.1153907	4.4077570	0.0382666
4057000	5.8293953	5.5254000	4.4623448	0.1152977
4058000	5.8985503	4.2124563	4.1798124	0.1497359
4059000	5.8567980	4.2862046	4.2153400	0.0522260
4060000	5.8552867	5.0707607	4.4516542	0.0369531
4061000	5.8243300	4.5862069	4.3160279	0.0453846
4062000	5.8179278	5.4889191	4.4540404	0.0105586
4063000	5.7395328	4.8420964	4.3813106	0.0934333
4064000	5.8442515	4.9752686	4.2291005	0.0687218
4065000	5.8187961	5.2881498	4.2288044	0.0184381
4066000	5.8718534	4.9734799	4.5064570	0.0751999
4067000	5.7242856	5.6672950	4.2987817	0.0890349
4068000	5.7718802	4.5283438	4.1950075	0.0083293
4069000	5.8628732	5.6694063	4.2385312	0.0754468
4070000	5.9046711	5.1928285	4.4399133	0.0741478
4071000	5.8674634	5.7176476	4.3832951	0.0547111
4072000	5.9410716	4.5401590	4.5005133	0.0606259
4073000	5.7765136	5.7687598	4.4748575	0.0668860
4074000	5.8588505	5.2812154	4.2702884	0.0468402
4075000	5.8366841	4.7763550	4.3827273	0.0155487
4076000	5.7800340	4.6779338	4.3149725	0.0547829
4077000	5.8224937	5.6809051	4.4439105	0.0263840
4078000	5.7351660	5.2604670	4.2720681	0.1091205
4079000	5.8199574	5.7616328	4.3008437	0.0256651
4080000	5.8164746	5.3272788	4.2014066	0.0109044
4081000	5.8981071	4.9990601	4.5171222	0.0631604
4082000	5.7612378	5.0742832	4.1788786	0.0600450
4083000	5.8963431	5.6498708	4.3114548	0.0323232
4084000	5.8530552	5.5032637	4.4143095	0.0952420
4085000	5.7446057	5.5087101	4.3236795	0.0760094
4086000	5.7167185	5.6281238	4.5082711	0.0218132
4087000	5.8349524	5.4196666	4.4735437	0.1532456
4088000	5.8279939	4.4164287	4.3253664	0.0121124
4089000	5.8195164	4.9212453	4.5156662	0.0267155
4090000	5.8742794	5.7602175	4.4782463	0.0340424
4091000	5.7375542	5.3272386	4.3025662	0.0148341
4092000	5.8457376	5.7163629	4.2599854	0.0474305
4093000	5.8895206	4.8454988	4.1980617	0.1047575
4094000	5.8917589	5.5386274	4.4467298	0.0386477
4095000	5.7922035	5.7282940	4.3113206	0.0104479
4096000	5.7363388	5.1583786	4.2896487	0.0308647
4097000	5.8463138	4.3688666	4.2673909	0.0305796
4098000	5.9562864	4.4460450	4.4360438	0.0456474
4099000	5.8293968	4.7365233	4.3399465	0.0291052
4100000	5.7792520	5.6574299	4.2767419	0.0204626
4101000	5.8302560	5.6948180	4.5003612	0.0323829
4102000	5.8318425	4.5618728	4.2761410	0.0056089
4103000	5.8256004	5.3772768	4.4647839	0.0792371
4104000	5.8603742	5.6731694	4.4829207	0.0312493
4105000	5.8251901	4.5775018	4.1298946	0.1278250
4106000	5.8007581	5.0015684	4.3473864	0.1469688
4107000	5.9116183	5.3642836	4.3613964	0.0311209
4108000	5.8312437	4.8014190	4.2090652	0.0211546
4109000	5.8624814	5.1994614	4.4778641	0.0329026
4110000	5.7649749	4.5475480	4.4776091	0.0146059
4111000	5.8252100	5.5380788	4.5096353	0.0794020
4112000	5.8216944	5.4295700	4.4769228	0.0433031
4113000	5.8868437	5.4370649	4.3933545	0.1100921
4114000	5.9434019	4.7640140	4.2865276	0.0616415
4115000	5.8243295	5.8044507	4.4040493	0.0880901
4116000	5.8706760	4.4348888	4.1787728	0.0579547
4117000	5.7883293	5.0917675	4.3548168	0.0365428
4118000	5.9082232	5.0434874	4.1797107	0.0368149
4119000	5.7747918	5.0141216	4.4782704	0.0354393
4120000	5.8074727	4.4732597	4.4699501	0.0453998
4121000	5.8127961	5.7310290	4.4074498	0.0919055
4122000	5.8504825	4.8631488	4.4742632	0.0121539
4123000	5.8444093	4.7613499	4.2382077	0.0212788
4124000	5.9250749	5.0716351	4.2212766	0.0341640
4125000	5.8768281	4.9076541	4.4934006	0.0886762
4126000	5.8517451	5.3084045	4.3202155	0.0945265
4127000	5.8403489	5.5388760	4.1630520	0.0978521
4128000	5.8432341	4.5744188	4.3586965	0.1249516
4129000	5.7136976	5.1544437	4.4549887	0.0658859
4130000	5.8017992	5.0765553	4.1627402	0.0495022
4131000	5.8163672	5.3641803	4.3246496	0.0316935
4132000	5.8125391	5.3584920	4.3626491	0.1014482
4133000	5.7384960	4.7888395	4.4921304	0.1312498
4134000	5.8295090	5.0337110	4.3411890	0.0098588
4135000	5.8029748	5.4463412	4.1929492	0.0344455
4136000	5.8058831	4.6036849	4.4054011	0.0520186
4137000	5.8866494	4.9698749	4.4727736	0.0983023
4138000	5.7542916	4.5177275	4.1419496	0.2029812
4139000	5.8095531	5.0108156	4.2475070	0.0666382
4140000	5.8338320	4.9259803	4.2174993	0.0440239
4141000	5.9868869	4.4863273	4.4621181	0.1222703
4142000	5.7988497	5.0707546	4.4657740	0.0446606
4143000	5.8891624	4.3967953	4.1294140	0.0210499
4144000	5.8478517	5.4635300	4.2108689	0.0447119
4145000	5.8210521	4.3601053	4.3116205	0.0867552
4146000	5.8633451	5.1203658	4.3754545	0.0471169
4147000	5.8239790	4.5106846	4.2609616	0.0109729
4148000	5.8338342	5.1629384	4.3402683	0.1425233
4149000	5.7750295	5.1581027	4.3138985	0.0747265
4150000	5.7929621	5.3071467	4.2997345	0.0235448
4151000	5.8651223	5.5507113	4.4522050	0.0316691
4152000	5.7987356	4.6824242	4.1971585	0.0830516
4153000	5.8897669	5.5512907	4.3067407	0.2597960
4154000	5.7791828	5.6979215	4.2258463	0.0315953
4155000	5.8745249	4.5226663	4.2243977	0.0700189
4156000	5.8359459	4.7849999	4.5261907	0.1617654
4157000	5.8949251	5.8080894	4.1533889	0.0625199
4158000	5.8241620	4.6832460	4.1214957	0.0333438
4159000	5.9155485	5.4247225	4.1366174	0.0197810
4160000	5.8141729	5.7631809	4.4600401	0.0834560
4161000	5.7839584	5.6339205	4.4221434	0.0308249
4162000	5.9048706	5.2332977	4.4093850	0.0781249
4163000	5.7650218	5.2871314	4.4756049	0.1175206
4164000	5.8468865	5.3150224	4.4598398	0.0936573
4165000	5.8590925	4.6089731	4.2523193	0.0120364
4166000	5.8076662	4.9780657	4.1677773	0.0550831
4167000	5.8076979	4.8916287	4.2954219	0.0185902
4168000	5.8425034	4.5441329	4.3282433	0.2080886
4169000	5.8668357	5.8578128	4.2470504	0.0267881
4170000	5.8057859	4.9100631	4.4537104	0.0203998
4171000	5.9322707	4.9435621	4.3973899	0.0297549
4172000	5.7990319	5.0782662	4.2064117	0.0498614
4173000	5.9132737	5.1321704	4.2689177	0.0656137
4174000	5.8548855	5.0274301	4.2576630	0.0250695
4175000	5.8355682	5.6150880	4.3056444	0.0502025
4176000	5.8308608	4.9908080	4.1718157	0.1486022
4177000	5.7213886	5.5876491	4.3326800	0.0639691
4178000	5.8758417	4.6391214	4.1890290	0.0644875
4179000	5.8176045	5.5653397	4.5161360	0.1347717
4180000	5.9007397	4.2665611	4.2373100	0.0496444
4181000	5.8322631	4.5632317	4.4073764	0.1341718
4182000	5.8671322	4.8865320	4.1333930	0.1015104
4183000	5.7836185	4.6877502	4.3933241	0.0609174
4184000	5.7615196	4.5521270	4.5319224	0.0983560
4185000	5.8413981	5.1854037	4.3145588	0.0645579
4186000	5.8504541	5.0872460	4.4242726	0.0636015
4187000	5.8087649	5.5341122	4.3558859	0.0764418
4188000	5.7564624	4.5850054	4.1422320	0.1021314
4189000	5.9027684	5.2601803	4.5010557	0.0531720
4190000	5.7777797	4.7787413	4.2903503	0.0630884
4191000	5.7973600	4.8877760	4.2275881	0.0764802
4192000	5.8228906	5.5048883	4.2789229	0.1046716
4193000	5.9156773	4.6955778	4.2824860	0.0532642
4194000	5.9468162	5.9254881	4.2810698	0.0603323
4195000	5.8198218	4.5286825	4.3046289	0.1264696
4196000	5.8329091	5.0736232	4.3965911	0.0467239
4197000	5.7905033	4.5881202	4.3486814	0.1298045
4198000	5.9504123	5.3952972	4.2550517	0.0377960
4199000	5.8548364	5.2936069	4.3579324	0.1094846
4200000	5.8978778	4.8872390	4.4975173	0.0688812
4201000	5.8299589	4.3809458	4.3765476	0.0896585
4202000	5.7660912	4.9979422	4.3166648	0.0278994
4203000	5.8050563	5.1250962	4.4199325	0.0620651
4204000	5.8134971	5.7946459	4.3222369	0.0327400
4205000	5.8566990	4.6711053	4.1970366	0.0222150
4206000	5.8535900	5.2070850	4.2477276	0.0733664
4207000	5.8151119	4.2837915	4.1191295	0.0994744
4208000	5.9401149	5.5639067	4.4478024	0.0657725
4209000	5.8596986	4.8080697	4.4555551	0.0691838
4210000	5.8529820	5.0706776	4.4609951	0.0967898
4211000	5.8205811	4.2971378	4.2317205	0.0524458
4212000	5.8283477	4.5074548	4.3079707	0.0747990
4213000	5.8538290	5.6181545	4.3321613	0.0831405
4214000	5.8641232	5.7910392	4.3065848	0.0344473
4215000	5.8203829	4.6096360	4.5251224	0.0952179
4216000	5.8002530	4.8260033	4.3561383	0.0633198
4217000	5.8251015	5.0470190	4.1909208	0.0549433
4218000	5.9664725	4.8882824	4.2210955	0.0956711
4219000	5.8806526	5.3373342	4.1976969	0.1345501
4220000	5.8528481	4.9321564	4.4890687	0.0070466
4221000	5.8516458	4.6654411	4.3985445	0.0201671
4222000	5.8399544	5.1136992	4.2487319	0.0285345
4223000	5.8152211	4.5678446	4.4529215	0.1004095
4224000	5.8204455	5.5118282	4.2200478	0.1645282
4225000	5.7951031	5.4029264	4.1282539	0.0273765
4226000	5.8913347	5.0995220	4.4854519	0.0841592
4227000	5.8323782	5.7262066	4.2933776	0.0649000
4228000	5.9251915	5.3474151	4.4150204	0.0148115
4229000	5.8695554	4.4944633	4.2091623	0.0325570
4230000	5.8297084	4.8376327	4.5183883	0.0099348
4231000	5.8233664	4.4969827	4.2409393	0.0633237
4232000	5.7890530	5.5451413	4.4509598	0.1408403
4233000	5.7847796	4.8168072	4.2279361	0.0430656
4234000	5.8994542	5.7841652	4.3807946	0.0773040
4235000	5.8804095	5.3203815	4.3196894	0.0394782
4236000	5.8791761	5.5506124	4.4481282	0.1039642
4237000	5.8284324	5.3207080	4.2626812	0.0546647
4238000	5.9722929	5.5140005	4.2353615	0.0541295
4239000	5.8059854	5.4691679	4.2860612	0.0695394
4240000	5.8987270	5.6592029	4.5874723	0.0867670
4241000	5.8431420	5.5973263	4.1958264	0.0286275
4242000	5.7929322	5.3779359	4.5197582	0.0274824
4243000	5.7990343	4.4241512	4.3349353	0.0478140
4244000	5.8748648	4.5596942	4.3601640	0.0329991
4245000	6.0020950	5.1002972	4.4824105	0.0687203
4246000	5.9097567	4.9327221	4.2906135	0.0676831
4247000	5.7867955	4.9866560	4.1623078	0.0243182
4248000	5.7676648	5.2872074	4.3318724	0.0497262
4249000	5.7462714	5.2989067	4.1094141	0.0108815
4250000	5.8859961	5.1959521	4.3383387	0.0627119
4251000	5.8626163	5.5720545	4.4812706	0.0076554
4252000	5.9059750	5.5863993	4.4252949	0.0396566
4253000	5.8464407	4.7683510	4.3185029	0.0334535
4254000	5.8309036	4.7703119	4.3724623	0.0605462
4255000	5.8893225	4.2588827	4.0978932	0.0448038
4256000	5.7046812	5.1158587	4.3139666	0.1669138
4257000	6.0268568	5.5568420	4.2468294	0.0883087
4258000	5.8764708	5.2799990	4.2835268	0.0425693
4259000	5.7765225	5.5796635	4.4294883	0.0196999
4260000	5.8513870	5.2076646	4.3728701	0.0336226
4261000	5.8717083	5.0465218	4.1624735	0.0630692
4262000	5.8104589	5.7211677	4.3401584	0.1412371
4263000	5.7958494	5.7656931	4.2173950	0.0596718
4264000	5.6708079	4.7029772	4.3549490	0.0231288
4265000	5.8349449	5.7293411	4.2646768	0.0297393
4266000	5.8172348	5.3781585	4.4938814	0.0764434
4267000	5.7865244	4.9617831	4.3583290	0.0543849
4268000	5.7741653	4.6603536	4.2365768	0.1163329
4269000	5.8104452	5.2103764	4.4364884	0.1064324
4270000	5.8902911	4.5349589	4.4203261	0.0661380
4271000	5.8423827	5.1339634	4.2865064	0.1352529
4272000	5.8501240	4.4745532	4.4374529	0.0428274
4273000	5.8310485	5.7292235	4.4657893	0.0730513
4274000	5.8676020	5.3287793	4.3497883	0.0855637
4275000	5.7323125	5.7024514	4.3287120	0.0648390
4276000	5.8427236	4.8310357	4.2621501	0.0188413
4277000	5.9209058	4.9568095	4.3806872	0.1463810
4278000	5.7907339	4.5310982	4.2059350	0.0610232
4279000	5.8036135	5.6082285	4.1677704	0.0284259
4280000	5.8506127	4.6071028	4.1209244	0.0582383
4281000	5.7646911	4.8031472	4.4614892	0.0691384
4282000	5.8594722	5.0082141	4.2361342	0.0687076
4283000	5.8482605	5.6486692	4.3176773	0.1246418
4284000	5.8435895	4.4408395	4.3634632	0.0778786
4285000	5.8685906	4.4920944	4.3554526	0.0062354
4286000	5.8392480	4.6250544	4.2737007	0.0992865
4287000	5.8522463	4.9401397	4.4820269	0.0171929
4288000	5.7833947	5.1878784	4.3760260	0.0982119
4289000	5.7453190	4.9096913	4.3953652	0.0782448
4290000	5.8036256	5.5796250	4.4463315	0.0934552
4291000	5.8150621	5.4582225	4.5098061	0.0252145
4292000	5.8627937	5.6151106	4.4796250	0.0078859
4293000	5.8865227	4.6669014	4.1744034	0.0555351
4294000	5.8437718	4.6598995	4.1627162	0.0346695
4295000	5.8818591	4.5594823	4.2589353	0.1296736
4296000	5.7364593	4.8545481	4.3892214	0.1850735
4297000	5.8979225	5.1730863	4.3250830	0.0331461
4298000	5.8721681	5.0231008	4.3087425	0.0374019
4299000	5.7966070	5.7935942	4.3309644	0.0230647
4300000	5.8763588	5.0538034	4.4160262	0.0727275
4301000	5.7836681	5.2181979	4.2137749	0.1420085
4302000	5.8720414	5.3430207	4.2816820	0.0099783
4303000	5.8131797	4.9389772	4.3237034	0.0148664
4304000	5.9027709	5.7969024	4.4409973	0.0825422
4305000	5.8586237	4.8925104	4.3980410	0.0496962
4306000	5.7905728	5.2757018	4.4707805	0.0048306
4307000	5.8047803	4.5048085	4.2726049	0.0151386
4308000	5.7949819	4.9235676	4.2570840	0.0084638
4309000	5.8048622	5.5217419	4.4722791	0.1300622
4310000	5.8730829	5.8703432	4.3187663	0.0526844
4311000	5.7911059	5.5821774	4.1460291	0.0452196
4312000	5.8803315	5.2641410	4.3421838	0.0189994
4313000	5.8686287	4.6777298	4.2040289	0.0304188
4314000	5.6892166	4.3230683	4.1451044	0.0297007
4315000	5.9555866	4.8950534	4.3114738	0.0240877
4316000	5.7764691	5.3906929	4.4449325	0.0326383
4317000	5.7453447	5.2680162	4.4175454	0.0439550
4318000	5.8055855	5.2591603	4.2248316	0.0344583
4319000	5.7892739	5.7117928	4.2180969	0.0859639
4320000	5.8119467	5.0684391	4.4111883	0.0357791
4321000	5.9103973	5.5712263	4.1854822	0.1217263
4322000	5.8465843	5.4255993	4.4026927	0.0283416
4323000	5.7229821	5.2194353	4.5094425	0.0066504
4324000	5.8392786	4.6675528	4.1987322	0.0933346
4325000	5.8066637	4.4176778	4.2054132	0.0505016
4326000	5.8502794	4.8014342	4.5083813	0.0261725
4327000	5.7193939	5.4056213	4.4459290	0.0159606
4328000	5.7885094	4.7081389	4.2941839	0.0825017
4329000	5.7855956	5.6351932	4.0836063	0.1106318
4330000	5.8410396	5.2101624	4.2439212	0.0846059
4331000	5.8032937	4.5462076	4.2496447	0.0390161
4332000	5.7209964	5.5937675	4.1702346	0.0492524
4333000	5.7597760	5.2570249	4.3334047	0.0660018
4334000	5.8005985	4.5942442	4.2260109	0.0820959
4335000	5.8425292	4.7835979	4.4232640	0.0782521
4336000	5.8476157	5.8309630	4.2158808	0.0553611
4337000	5.7951510	5.1689291	4.3747944	0.0370675
4338000	5.8273675	5.3647514	4.3570357	0.0163640
4339000	5.8828101	5.1369899	4.3983560	0.0215796
4340000	5.8264524	5.0705966	4.5064623	0.0420183
4341000	5.7974218	5.5505626	4.3832650	0.0579235
4342000	5.7732810	4.6735574	4.3235518	0.0923621
4343000	5.9101252	4.9618764	4.5365824	0.0179533
4344000	5.9077301	5.8173759	4.3268022	0.0572816
4345000	5.8795987	5.8549529	4.2948140	0.0070733
4346000	5.8002991	5.6035989	4.3111877	0.0525432
4347000	5.8064117	5.7796913	4.4055936	0.0502187
4348000	5.7860515	5.6297254	4.5258000	0.0716662
4349000	5.8251441	5.5512928	4.2687678	0.0617730
4350000	5.7601294	5.4782216	4.2994522	0.1071433
4351000	5.9338109	4.5860665	4.1245135	0.1053549
4352000	5.8284207	5.6578601	4.4387700	0.0528106
4353000	5.7551487	4.6631172	4.1854884	0.0372520
4354000	5.7375273	4.8773968	4.4351838	0.0267863
4355000	5.7627385	4.4106436	4.2478703	0.0597888
4356000	5.7937194	4.9010175	4.3970307	0.0406682
4357000	5.8177756	5.2719949	4.5237497	0.0433927
4358000	5.8200863	4.4219906	4.3500501	0.0731041
4359000	5.8205693	5.2880743	4.2727310	0.0225669
4360000	5.9828062	5.9238897	4.1477083	0.0420258
4361000	5.7776562	4.4702037	4.1714531	0.0207198
4362000	5.8056196	4.4010638	4.2503850	0.0230365
4363000	5.8567040	5.2628498	4.2754554	0.0896718
4364000	5.8681868	5.2333171	4.4562816	0.0173488
4365000	5.9124754	5.9075095	4.3419450	0.1762334
4366000	5.8098697	4.4428063	4.2825413	0.0278132
4367000	5.7233673	4.6927642	4.3936687	0.1365756
4368000	5.8760278	5.7689604	4.4321776	0.0103204
4369000	5.8601406	4.4829960	4.3039225	0.0647609
4370000	5.8980734	5.5507630	4.4997951	0.1418992
4371000	5.8809403	4.5954246	4.3982358	0.0319406
4372000	5.8688473	4.5096339	4.3937845	0.0175374
4373000	5.8442069	4.9039331	4.4686119	0.0198368
4374000	5.7633603	5.4834678	4.3879129	0.0559436
4375000	5.8835108	4.6354791	4.4878123	0.0289738
4376000	5.8449331	4.7879322	4.3480492	0.1951017
4377000	5.8911566	5.2149786	4.3823429	0.0890524
4378000	5.8640024	5.5645296	4.1320100	0.0251951
4379000	5.8839607	5.0662587	4.4159734	0.2284524
4380000	5.8176326	4.6364292	4.4088920	0.0455732
4381000	5.8753989	5.0183608	4.2650725	0.0590599
4382000	5.8502122	4.8113545	4.4490322	0.0367539
4383000	5.8654241	4.1267926	4.1185995	0.0074748
4384000	5.8126809	4.5020889	4.2982693	0.0586387
4385000	5.9477125	4.5248985	4.3729185	0.0641054
4386000	5.9320478	5.4422962	4.4638554	0.1038616
4387000	5.8605128	4.6900936	4.3815988	0.0196457
4388000	5.8666528	4.4086056	4.2982355	0.0121799
4389000	5.8389075	4.7252319	4.4357511	0.0354219
4390000	5.7977265	5.0006985	4.3897146	0.0513208
4391000	5.8798702	5.1225650	4.1482182	0.0760562
4392000	5.7729944	5.1257572	4.2351617	0.0186610
4393000	5.7487428	4.7924817	4.1117057	0.0799820
4394000	5.8730392	4.5208577	4.4847511	0.0048438
4395000	5.8783609	4.5396656	4.1797328	0.0567943
4396000	5.8022488	5.7344799	4.1654769	0.1706004
4397000	5.9491022	5.0261948	4.0867802	0.1413538
4398000	5.8934197	5.8734554	4.4724718	0.0870140
4399000	5.8789103	5.2668893	4.4498709	0.0317122
4400000	5.9032645	4.6370907	4.2314795	0.0122416
4401000	5.8139494	4.4187317	4.1616930	0.0839830
4402000	5.8072501	5.0735445	4.3996629	0.0711740
4403000	5.9286814	5.3486097	4.4195197	0.1415818
4404000	5.8769689	5.8222407	4.4129140	0.0178617
4405000	5.8245689	5.4723762	4.4325431	0.1201770
4406000	5.8815863	5.0271112	4.1497920	0.0610528
4407000	5.6868460	4.8716602	4.4976283	0.0434698
4408000	5.7882457	5.2015718	4.2208412	0.0493601
4409000	5.8487731	4.8436196	4.1542486	0.0087050
4410000	5.8018255	5.0509825	4.5290458	0.0549610
4411000	5.7608199	5.3839383	4.4813256	0.0404201
4412000	5.8265056	5.6237890	4.4496398	0.0311018
4413000	5.7423913	4.6172320	4.4710853	0.1155624
4414000	5.7934447	4.8347597	4.1245206	0.0087413
4415000	5.8686029	4.6529442	4.3886387	0.0515179
4416000	5.8272325	5.3015039	4.4451452	0.0333460
4417000	5.8683929	5.6946307	4.1217117	0.0569344
4418000	5.9311510	4.9936121	4.2973474	0.0320353
4419000	5.8818319	5.2391633	4.2645534	0.0451791
4420000	5.7664515	5.1771890	4.2452085	0.0258123
4421000	5.8675925	5.6264395	4.5270918	0.0813760
4422000	5.8190620	5.7903404	4.1528847	0.1190528
4423000	5.8000789	5.2693978	4.2933959	0.1518453
4424000	5.7775794	5.5542588	4.3450731	0.0198755
4425000	5.7734727	4.5548079	4.2143776	0.0910488
4426000	5.9288914	5.5227552	4.2670197	0.0152064
4427000	5.7613073	4.5813466	4.4860213	0.0308650
4428000	5.7980156	4.9136848	4.1695763	0.0256462
4429000	5.8784747	4.3675186	4.1910635	0.0545873
4430000	5.7875840	5.6016645	4.4177160	0.1488940
4431000	5.8396277	5.0131276	4.4786512	0.0823847
4432000	5.7723351	4.8513859	4.3761055	0.0318498
4433000	5.9143894	5.4376262	4.4871343	0.0051112
4434000	5.7791084	5.4613489	4.3175812	0.0111008
4435000	5.7667282	5.3377959	4.2072985	0.0136224
4436000	5.9180756	5.9116021	4.4726198	0.1234129
4437000	5.8521091	5.1493798	4.3844251	0.0032240
4438000	5.8306496	4.4556419	4.2848216	0.1005760
4439000	5.8194850	5.5576364	4.4400710	0.0632664
4440000	5.8229490	5.6148432	4.1909307	0.0785197
4441000	5.9334453	4.5460225	4.2118574	0.1020827
4442000	5.9000367	4.7679930	4.3165986	0.0018875
4443000	5.8387474	4.9346210	4.3846151	0.0414364
4444000	5.7566610	5.2785015	4.3865838	0.0747881
4445000	5.8436425	4.7606844	4.2786432	0.0218074
4446000	5.7920837	5.5392180	4.2423886	0.1034592
4447000	5.8888491	4.6239499	4.3162678	0.0325019
4448000	5.7185595	5.5366101	4.4558433	0.0867699
4449000	5.8072436	4.8842716	4.1357134	0.0628642
4450000	5.7924008	5.5854140	4.4043766	0.0398260
4451000	5.8061310	5.4138183	4.1855347	0.0321471
4452000	5.8959716	5.3410624	4.4891276	0.0857516
4453000	5.8984118	5.7451749	4.4020441	0.0116956
4454000	5.8494433	4.6410241	4.1415200	0.0420624
4455000	5.8719042	5.3311467	4.3494037	0.0783979
4456000	5.8655623	4.8780488	4.1333344	0.0177190
4457000	5.8177961	5.1094625	4.5006791	0.0853394
4458000	5.8396654	4.5178760	4.1821453	0.0340953
4459000	5.7401345	5.0054741	4.2937438	0.1590943
4460000	5.7373357	5.6635806	4.2436322	0.0650591
4461000	5.8339328	4.6012297	4.2382928	0.0398340
4462000	5.9484415	5.1338717	4.1232756	0.0937844
4463000	5.8694481	5.6860269	4.4348254	0.0619589
4464000	5.8355816	4.8581777	4.2924672	0.0227947
4465000	5.8269222	4.4734256	4.4077482	0.1898918
4466000	5.9133311	5.7023099	4.3650876	0.0011289
4467000	5.7933485	5.5619165	4.2093217	0.1510662
4468000	5.8617860	4.8687640	4.1238983	0.1058407
4469000	5.8947324	4.7928404	4.3739331	0.0562176
4470000	5.8856267	4.5766231	4.3948813	0.0816653
4471000	5.8465486	5.7001790	4.2593098	0.0168460
4472000	5.8476065	4.8372753	4.4746018	0.0397100
4473000	5.8568683	4.9432197	4.1509482	0.0711725
4474000	6.0805644	4.7526004	4.3015214	0.0816284
4475000	5.7922149	5.1399677	4.1585863	0.0916040
