Gen	t_n5	t_n6	t_n7	mu	sigma2	lnL
3996000	5.8055607	5.5633375	4.3984283	0.0294007	1.0341366	-5.646
3997000	5.8861501	5.4918464	4.4779956	0.0161999	0.7724870	-9.743
3998000	5.8238607	5.7768085	4.3246429	0.0116223	1.1589450	-2.591
3999000	5.8895491	5.5806089	4.4387328	0.0127523	0.7711212	-2.183
4000000	5.8274816	5.5887442	4.2335623	0.0178359	0.8833906	-3.983
4001000	5.8741338	5.8174245	4.4756683	0.0136557	1.1319748	-1.589
4002000	5.8124553	5.3810401	4.1292806	0.0093636	0.9132463	-4.058
4003000	5.8165142	5.6046065	4.1192391	0.0212446	1.2091875	-3.496
4004000	5.7896406	5.7340462	4.4738790	0.0217413	1.1686254	-3.978
4005000	5.7934193	5.7832591	4.5213461	0.0344401	0.9609825	-4.383
4006000	5.8558526	5.7418945	4.2442526	0.0189345	0.8220508	-4.162
4007000	5.8541785	5.4940305	4.3180579	0.0136405	0.8902106	-2.015
4008000	5.7984968	5.4187052	4.2795539	0.0201595	1.8678432	-7.296
4009000	5.9259465	5.6401791	4.3619470	0.0263460	0.8999599	-5.996
4010000	5.6869284	5.3357776	4.2357134	0.0139055	1.2029891	-2.975
4011000	5.7592614	5.7338124	4.1620833	0.0196813	0.9464862	-1.931
4012000	5.8466296	5.7791698	4.1999933	0.0236979	1.2921476	-1.502
4013000	5.7920418	5.7827048	4.3659763	0.0179069	0.9742690	-4.402
4014000	5.9182977	5.8444042	4.2831769	0.0194313	0.8838727	-8.744
4015000	5.8421830	5.8219080	4.4669312	0.0289549	0.9684960	-6.635
4016000	5.8418256	5.6267278	4.1673606	0.0293909	1.1187851	-2.757
4017000	5.7363073	5.6800463	4.1256984	0.0187898	0.5500385	-4.691
4018000	5.8836641	5.8686595	4.4140791	0.0226827	1.1008928	-4.853
4019000	5.8365714	5.8140552	4.3989880	0.0242237	1.1229007	-4.217
4020000	5.9009269	5.8999913	4.2359083	0.0122105	0.8532596	-5.391
4021000	5.9285995	5.7350078	4.2375109	0.0249560	1.6392402	-0.601
4022000	5.8467508	5.8275428	4.3569538	0.0164539	0.7028689	-4.747
4023000	5.8194397	5.3690314	4.2364193	0.0084616	0.8420773	-3.080
4024000	5.8234011	5.7034789	4.4177989	0.0101284	0.6391811	-2.924
4025000	5.7807802	5.6979336	4.2249675	0.0167699	1.2377114	-6.445
4026000	5.8155822	5.7065998	4.4680739	0.0434435	1.2827883	-1.566
4027000	5.9031856	5.4675185	4.4721155	0.0140443	0.7289183	-4.256
4028000	5.7677727	5.6146072	4.1228638	0.0624022	1.0399372	-4.727
4029000	5.8390545	5.8381063	4.1915823	0.0268536	1.0209797	-5.215
4030000	5.8331142	5.7883998	4.2933013	0.0069038	0.6532999	-5.491
4031000	5.8059021	5.7542590	4.3531257	0.0478927	1.2931826	-2.819
4032000	5.8248538	5.3512218	4.5128846	0.0492371	1.2288141	-3.152
4033000	5.9486691	5.8731279	4.1409330	0.0329596	1.4030464	-3.688
4034000	5.8934728	5.8796708	4.4685024	0.0216877	1.0546102	-0.427
4035000	5.9272865	5.7084343	4.2544469	0.0269155	1.0546534	-6.223
4036000	5.8141247	5.7950439	4.1717583	0.0326620	1.0381558	-8.428
4037000	5.8199106	5.8181062	4.2457165	0.0092667	1.2562949	-1.814
4038000	5.7484177	5.7429745	4.2484893	0.0241524	1.0341300	-2.614
4039000	5.7520165	5.7031755	4.1612818	0.0270867	1.4129354	-2.748
4040000	5.9353509	5.5519607	4.4281472	0.0216027	1.2869219	-4.515
4041000	5.8177044	5.4415069	4.2364838	0.0126244	1.0444008	-5.599
4042000	5.7349633	5.4307507	4.4993749	0.0320171	0.8419416	-4.308
4043000	5.7671491	5.4558368	4.4282695	0.0179193	1.3510201	-2.969
4044000	5.8557691	5.8073182	4.4160572	0.0139243	1.1562943	-2.497
4045000	5.8435433	5.6394674	4.4947218	0.0121924	0.8946306	-1.453
4046000	5.8526449	5.7962546	4.1970063	0.0301657	1.2436777	-4.849
4047000	5.8167125	5.8043538	4.2058217	0.0458585	1.0831305	-1.405
4048000	5.7230284	5.6391318	4.2107314	0.0330163	1.0659684	-4.494
4049000	5.8606325	5.2742035	4.5200585	0.0099491	1.2416396	-4.478
4050000	5.7848196	5.7532067	4.2987739	0.0123765	1.0666514	-1.473
4051000	5.8266838	5.4683071	4.1624275	0.0265419	1.2409613	-6.842
4052000	5.7178613	5.5742525	4.3921150	0.0769062	1.9345609	-2.876
4053000	5.9267440	5.7588652	4.5104041	0.0278079	1.0965265	-1.137
4054000	5.8715100	5.2143258	4.2340203	0.0163218	1.4138121	-5.119
4055000	5.7433868	5.6690986	4.4312882	0.0357664	1.9777120	-1.357
4056000	5.8359963	5.6743378	4.4538012	0.0306397	1.5834981	-2.169
4057000	5.8528203	5.8164861	4.2098838	0.0115159	0.9635900	-6.346
4058000	5.8507357	5.5799058	4.2522834	0.0265217	0.9668544	-0.984
4059000	5.8243564	5.6601522	4.1864181	0.0171797	0.7963000	-2.119
4060000	5.7701297	5.7280078	4.5003480	0.0121893	1.0343877	-2.079
4061000	5.8303210	5.7979821	4.1357805	0.0254208	1.1912639	-8.346
4062000	5.8295991	5.5300969	4.2309723	0.0249062	1.0207705	-1.606
4063000	5.9517655	5.8872839	4.5126596	0.0232176	0.8417288	-1.465
4064000	5.6960253	5.6629476	4.4719308	0.0187668	0.8101561	-5.764
4065000	5.9032601	5.2771182	4.1551104	0.0222006	1.3579407	-1.861
4066000	5.8169342	5.7890553	4.4286566	0.0148726	1.0817863	-1.465
4067000	5.8198255	5.6307473	4.4250897	0.0130003	0.8394453	-3.160
4068000	5.9047822	5.4646102	4.3614975	0.0249146	1.5098306	-1.942
4069000	5.9148533	5.8954649	4.1619106	0.0070097	1.6957380	-5.285
4070000	5.8827826	5.0598955	4.1208288	0.0278566	1.5518633	-2.074
4071000	5.7665789	5.7566103	4.3709214	0.0198883	0.8610323	-5.283
4072000	5.8219030	5.6454421	4.1851296	0.0217213	1.2081806	-7.653
4073000	5.7802449	5.6070736	4.2983510	0.0200003	1.0863169	-2.158
4074000	5.8447972	5.2642634	4.2115770	0.0098557	0.7661104	-7.679
4075000	5.6445384	5.0995350	4.1077387	0.0111326	1.0892739	-4.529
4076000	5.8539305	5.6998112	4.1280955	0.0231905	1.1168833	-1.547
4077000	5.8633520	5.7006560	4.3602715	0.0223391	1.6177129	-3.734
4078000	5.8224337	5.7819828	4.3084653	0.0167901	1.0377746	-2.360
4079000	5.9513793	5.5498868	4.3254776	0.0119038	0.9463608	-4.891
4080000	5.8487986	5.8155602	4.1335454	0.0198448	0.9579112	-6.638
4081000	5.8669590	5.5149883	4.2217961	0.0242807	1.2711779	-5.056
4082000	5.8501703	5.6969914	4.1902813	0.0285131	1.3480676	-0.995
4083000	5.8538785	5.7492409	4.2443333	0.0239099	0.9222991	-3.702
4084000	5.6704602	5.4510210	4.1622518	0.0184475	0.8591929	-7.742
4085000	5.8570586	5.5951826	4.2230166	0.0095831	0.8840625	-3.552
4086000	5.7445845	5.7054932	4.3209611	0.0223748	0.7510211	-0.954
4087000	5.8514822	5.6053979	4.1327776	0.0245493	1.0296322	-4.783
4088000	5.8728209	5.2965720	4.2258474	0.0140891	1.0396565	-2.075
4089000	5.8334056	5.5357493	4.4445582	0.0191260	1.0960651	-14.321
4090000	5.8669287	5.5930063	4.4679998	0.0217451	0.9603532	-5.921
4091000	5.8194023	5.1337581	4.5283527	0.0292279	1.2776263	-3.827
4092000	5.8334985	5.6844617	4.1025656	0.0190455	1.1303386	-8.089
4093000	5.9733316	5.9456850	4.4035712	0.0402563	1.3569513	-1.950
4094000	5.8520611	5.0531104	4.1739187	0.0110104	0.9607704	-1.060
4095000	5.8219783	5.6175287	4.3769969	0.0224467	0.8182771	-4.523
4096000	5.8465578	5.8215554	4.1721655	0.0153508	0.7793860	-4.740
4097000	5.8500983	5.4802815	4.1402121	0.0136040	0.8697049	-1.542
4098000	5.8484327	5.3730431	4.1117949	0.0087918	1.0342232	-1.872
4099000	5.8351179	5.2138532	4.4911903	0.0141436	1.2531841	-4.242
4100000	5.8229989	5.4044280	4.2479113	0.0070624	1.5125025	-2.280
4101000	5.7867490	5.4704404	4.2088500	0.0150923	1.2258705	-3.117
4102000	5.9168635	5.4494162	4.1463081	0.0215132	1.0176089	-4.022
4103000	5.8195712	5.8125337	4.4074585	0.0573674	1.1585035	-3.456
4104000	5.7558830	5.6394333	4.1304124	0.0096131	1.3689303	-1.544
4105000	5.7797461	5.6872725	4.1886999	0.0115123	1.3242279	-4.043
4106000	5.8180580	5.7543219	4.1623896	0.0233500	1.4276659	-2.532
4107000	5.7740148	5.6512618	4.1884926	0.0381693	1.2572246	-4.070
4108000	5.8342970	5.8234879	4.3484994	0.0400240	1.2366169	-8.013
4109000	5.7743301	5.6735258	4.3185973	0.0126434	1.0455367	-0.902
4110000	5.8364871	5.6408356	4.1586624	0.0173968	0.6938281	-1.342
4111000	5.8803629	5.5631328	4.2684423	0.0122024	0.7592984	-4.493
4112000	5.8921820	5.7656037	4.1959028	0.0149569	1.0372116	-2.189
4113000	5.7632022	5.6699226	4.1522663	0.0152870	1.1747592	-1.470
4114000	5.8789192	5.5220889	4.2442392	0.0311886	1.0900373	-3.606
4115000	5.8858556	5.2372207	4.1260482	0.0145043	0.7737604	-4.395
4116000	5.8174483	5.1251351	4.2683614	0.0161438	1.3814624	-5.206
4117000	5.8888929	5.5705110	4.1418143	0.0146691	1.0853090	-5.446
4118000	5.8000181	5.6533140	4.4784484	0.0260169	1.1048169	-5.500
4119000	5.8461884	5.8291381	4.2896791	0.0120953	1.6002913	-0.611
4120000	5.8062454	5.6560126	4.2933926	0.0195663	0.7563820	-8.060
4121000	5.9035288	5.5697807	4.2876565	0.0095568	0.9250510	-6.510
4122000	5.8509951	5.6304150	4.1593271	0.0125852	0.8673885	-4.904
4123000	5.8663745	5.6310486	4.5057794	0.0181433	1.1672976	-6.149
4124000	5.8063030	5.7279508	4.4247103	0.0150761	1.2393787	-2.982
4125000	5.8805333	5.8415732	4.1532055	0.0085240	1.0472533	-3.243
4126000	5.9458395	5.9074990	4.4821800	0.0055947	1.1461997	-3.371
4127000	5.8761002	5.7852480	4.3684287	0.0197675	0.9154623	-3.847
4128000	5.8179854	5.7534082	4.4753041	0.0184013	0.7228193	-2.865
4129000	5.8289704	5.7452409	4.4493484	0.0343320	1.2643287	-3.507
4130000	5.8111775	5.7203134	4.3089239	0.0087438	0.9001390	-5.485
4131000	5.8863777	5.8010234	4.2227213	0.0265007	1.4817738	-1.154
4132000	5.7048365	5.5980876	4.2415139	0.0182538	1.2573824	-2.299
4133000	5.8714305	5.7180044	4.5108389	0.0186639	1.1204342	-4.330
4134000	5.8899817	5.4944981	4.2696753	0.0149755	0.8523221	-6.879
4135000	5.8007729	5.7400442	4.2136671	0.0167646	0.7352096	-3.068
4136000	5.7913651	5.6943033	4.1413899	0.0070327	1.0323593	-4.178
4137000	5.8069078	5.7855177	4.2486505	0.0227381	0.9543526	-2.055
4138000	5.7787256	5.6319793	4.1268598	0.0347138	1.3484829	-3.332
4139000	5.7597917	5.6311784	4.4972783	0.0205578	1.5042104	-2.765
4140000	5.7225436	5.6811273	4.2769868	0.0158987	0.9391990	-0.807
4141000	5.7576927	5.7122072	4.2281539	0.0250756	1.2481272	-3.814
4142000	5.7579025	5.7149487	4.3524479	0.0137334	1.0964255	-0.565
4143000	5.8253719	5.7010242	4.1950573	0.0221468	1.3845276	-2.334
4144000	5.7766094	5.7193414	4.2782058	0.0229549	1.0878468	-1.904
4145000	5.8334623	5.6332871	4.3509169	0.0132410	1.1771955	-6.617
4146000	5.8275217	5.4902104	4.2771879	0.0166863	1.4800693	-2.811
4147000	5.7773468	5.6766088	4.2364778	0.0124980	0.5849206	-2.676
4148000	5.7788745	5.6139934	4.3065756	0.0164342	0.7581487	-10.202
4149000	5.8289030	5.6478162	4.2326751	0.0394996	1.1499456	-3.677
4150000	5.8759354	5.8031505	4.4787958	0.0202753	0.9228301	-7.014
4151000	5.8167063	5.5583439	4.3063074	0.0103178	0.7285035	-6.189
4152000	5.8650496	5.6895740	4.4301352	0.0379185	1.8444732	-1.920
4153000	5.7452096	5.0142869	4.3518806	0.0128380	1.2597298	-2.682
4154000	5.8667554	5.8164306	4.2283676	0.0279004	0.9004724	-3.031
4155000	5.8738941	5.6567997	4.4879158	0.0164205	1.1483611	-3.100
4156000	5.7920144	4.9839333	4.3418664	0.0221747	0.9588636	-4.562
4157000	5.7661954	5.6893118	4.3721766	0.0115282	1.1299675	-1.509
4158000	5.8725293	5.1476063	4.3323684	0.0229922	1.1857765	-3.289
4159000	5.9021243	5.7644380	4.3987404	0.0105701	0.9417534	-5.571
4160000	5.7534417	5.5751482	4.1334175	0.0225828	1.3682674	-1.006
4161000	5.7915587	5.6873514	4.1272327	0.0206586	1.1859013	-6.726
4162000	5.9018211	5.8609121	4.1795048	0.0191284	1.0710845	-0.941
4163000	5.8380154	5.7779194	4.3063792	0.0210039	1.0304034	-2.093
4164000	5.8212129	5.6261839	4.1519694	0.0444410	0.9980053	-10.751
4165000	5.8754580	5.7589355	4.3802941	0.0163629	1.0336144	-3.918
4166000	5.8274521	5.5273693	4.1938495	0.0264273	1.6452364	-2.965
4167000	5.8405100	5.8328786	4.2628430	0.0214594	1.0828757	-3.206
4168000	5.7754687	5.2357094	4.3794275	0.0134964	1.1905676	-3.441
4169000	5.8349535	5.8186068	4.2217780	0.0208417	0.9025429	-5.459
4170000	5.8308340	5.7911824	4.4353422	0.0178204	1.1542231	-1.401
4171000	5.8916158	5.7240468	4.3320891	0.0197377	0.9853027	-3.782
4172000	5.8045834	5.6782867	4.4036363	0.0252415	1.2340508	-3.981
4173000	5.6941546	5.4087595	4.3859339	0.0256725	1.2311011	-3.681
4174000	5.8433005	5.7009119	4.4003578	0.0173311	1.1051040	-3.240
4175000	5.9477876	5.4609416	4.3619467	0.0297903	1.5395813	-2.390
4176000	5.7952968	5.0157281	4.5035612	0.0102601	1.7999225	-0.566
4177000	5.9025583	5.5490585	4.1839306	0.0210279	1.6779473	-2.962
4178000	5.9611050	5.3871468	4.3370713	0.0169601	1.5040586	-2.997
4179000	5.7269520	5.5060223	4.2480946	0.0108555	1.3094990	-7.456
4180000	5.8154151	5.6486445	4.1249309	0.0143058	0.9389060	-4.356
4181000	5.8601500	5.3990556	4.1176257	0.0091611	0.9525219	-3.280
4182000	5.8951128	5.6482132	4.3406745	0.0252753	0.7631976	-4.156
4183000	5.8146838	5.4763392	4.1441825	0.0284126	1.2519914	-1.577
4184000	5.8687567	5.8610428	4.3592940	0.0165269	0.8605066	-1.026
4185000	5.8431185	5.3874833	4.4435491	0.0238466	1.3965641	-2.524
4186000	5.8171257	5.8148735	4.2671262	0.0253441	0.8501733	-4.495
4187000	5.8918056	5.8457016	4.4253820	0.0145812	0.8724339	-3.900
4188000	5.8836517	5.8743054	4.2400099	0.0098477	0.9955523	-4.407
4189000	5.6960594	5.6123829	4.4646657	0.0153165	0.9898377	-3.683
4190000	5.8252590	5.5160367	4.1802765	0.0225736	1.2642365	-2.796
4191000	5.8456350	5.6703988	4.2295763	0.0245642	0.9511660	-2.524
4192000	5.8637764	5.7649810	4.3503743	0.0164235	1.0921218	-0.861
4193000	5.8431831	5.4809526	4.2065535	0.0340787	1.3708216	-2.412
4194000	5.8257069	5.0298828	4.2647588	0.0143389	0.8710374	-0.717
4195000	5.7323356	5.2462047	4.2546229	0.0349324	1.4382337	-5.676
4196000	5.7949055	5.7612019	4.3956532	0.0386483	0.9206206	-5.256
4197000	5.7887187	5.3534300	4.2207378	0.0131764	1.0520703	-3.755
4198000	5.8069233	5.0156862	4.2213522	0.0314592	1.3111914	-1.720
4199000	5.7315711	5.6610927	4.4438068	0.0235847	0.8475634	-3.391
4200000	5.7647473	5.7427165	4.4589906	0.0161455	1.1000856	-3.437
4201000	5.7616252	5.6852729	4.2765155	0.0087573	0.9038649	-5.526
4202000	5.8049959	5.3963029	4.0984201	0.0230432	0.9016393	-9.071
4203000	5.8318729	5.0118084	4.4464239	0.0298206	1.4315234	-1.929
4204000	5.9491337	5.8596219	4.4172628	0.0463558	1.4204697	-5.456
4205000	5.7960540	5.4795159	4.2349754	0.0240222	1.1414209	-3.643
4206000	5.8807921	5.6665799	4.4458683	0.0436035	1.3463940	-2.391
4207000	5.8764985	5.6171925	4.1554927	0.0260130	1.4679903	-1.707
4208000	5.8098496	5.7149576	4.2264390	0.0198499	1.1738856	-2.921
4209000	5.8058940	5.7924983	4.4838049	0.0176490	0.6208362	-9.364
4210000	5.8172174	4.8877973	4.5225174	0.0490613	1.8636364	-3.597
4211000	5.8689041	5.1064009	4.1446963	0.0295098	1.2676792	-5.268
4212000	5.7472689	5.6034016	4.1197961	0.0239266	1.2496918	-8.766
4213000	5.9550884	5.8997623	4.2025380	0.0212094	1.0050077	-6.887
4214000	5.8575952	5.7935685	4.4412464	0.0291314	1.1976368	-0.999
4215000	5.9042996	5.8588539	4.1740235	0.0333672	0.8417435	-4.945
4216000	5.8500764	5.8184036	4.2971294	0.0227842	1.1175949	-5.893
4217000	5.7445285	5.7089785	4.2419745	0.0189020	0.9494333	-6.535
4218000	5.8567766	5.7056084	4.1602220	0.0126452	0.8124084	-4.399
4219000	5.7668345	5.5013511	4.3379114	0.0221632	1.4523345	-2.029
4220000	5.8018902	5.6534163	4.4491433	0.0238532	1.3463177	-5.063
4221000	5.7885237	5.5969762	4.4654797	0.0123310	1.2064025	-4.175
4222000	5.8113312	5.7975182	4.2081275	0.0479530	1.3254089	-8.586
4223000	5.8007969	5.7882251	4.4299329	0.0348003	1.0041741	-6.868
4224000	5.8307401	5.7489749	4.3370469	0.0145727	1.0383204	-4.804
4225000	5.7600382	5.6362738	4.4905057	0.0116907	1.1411784	-3.575
4226000	5.8498028	5.7589184	4.1892732	0.0128860	1.0626392	-5.566
4227000	5.8214281	5.7878538	4.4082479	0.0094764	0.9661648	-3.977
4228000	5.7883115	5.7840670	4.5265108	0.0209640	0.9791071	-5.712
4229000	5.8192362	5.7764922	4.3495180	0.0175714	1.1389118	-3.705
4230000	5.8160570	5.6044009	4.2963226	0.0218176	0.7161394	-1.127
4231000	5.7782817	5.7371815	4.2822031	0.0184302	0.9200672	-2.836
4232000	5.7450476	5.7075184	4.2393339	0.0079955	1.1768335	-3.533
4233000	5.9426917	5.8938253	4.3710366	0.0252624	1.7981948	-2.489
4234000	5.7419908	5.3988295	4.3594271	0.0255912	1.3675026	-3.240
4235000	5.7837191	5.7754016	4.2265429	0.0110742	0.6409411	-4.849
4236000	5.7748916	4.9330308	4.3278396	0.0212954	1.4219733	-2.658
4237000	5.9220982	5.7553824	4.2499484	0.0264761	0.7741568	-6.706
4238000	6.0471565	5.9936839	4.3236203	0.0164301	1.1064099	-5.338
4239000	5.9482567	5.7958994	4.3501794	0.0088746	0.8914825	-1.463
4240000	5.8554705	5.8244954	4.2843896	0.0269194	1.0764085	-1.505
4241000	5.8605260	5.5722047	4.3520851	0.0137170	1.5565490	-5.314
4242000	5.8808026	5.8410777	4.4445567	0.0372055	1.1137603	-1.847
4243000	5.8466249	5.8111738	4.5029150	0.0221338	0.9395728	-2.870
4244000	5.8542085	5.2783096	4.2127884	0.0293381	1.3050423	-1.343
4245000	5.8402246	5.5708423	4.1742618	0.0185637	0.9964261	-4.703
4246000	5.8205279	5.5474130	4.5164289	0.0119628	0.9455262	-2.047
4247000	5.7841325	5.4882172	4.1518116	0.0172308	0.7999026	-5.131
4248000	5.8467354	5.6700498	4.3680479	0.0090001	1.0074631	-1.552
4249000	5.6670709	5.5992868	4.4361785	0.0164680	0.8941958	-1.911
4250000	5.8702980	5.7589575	4.3690306	0.0115150	1.1373677	-3.983
4251000	5.9452968	5.7574704	4.1457409	0.0487256	1.0889118	-3.832
4252000	5.8200032	5.7035938	4.1852286	0.0110327	1.0394668	-1.506
4253000	5.7690928	5.5756979	4.1643276	0.0190816	0.8698528	-3.532
4254000	5.8656844	5.8239077	4.2053095	0.0194956	0.9341093	-1.121
4255000	5.7902165	5.6671068	4.2536827	0.0164499	1.0033930	-2.926
4256000	5.8788469	5.1639617	4.4136844	0.0191459	1.2829350	-3.846
4257000	5.7977895	5.5368055	4.3815718	0.0275912	1.5744781	-5.743
4258000	5.8544212	5.8170587	4.1682457	0.0069054	1.3890059	-1.998
4259000	5.9212783	5.8703205	4.3939395	0.0384985	1.3248119	-0.992
4260000	5.7868657	5.5944252	4.3599105	0.0101677	1.2129154	-2.440
4261000	5.8047588	5.4663939	4.1917535	0.0360497	1.4294540	-2.497
4262000	5.8325572	5.7491627	4.2508481	0.0293693	0.7828358	-2.631
4263000	5.8755485	5.8017044	4.4259547	0.0460672	1.0323121	-12.687
4264000	5.8547395	5.3769426	4.2172324	0.0114052	1.0172676	-4.404
4265000	5.9538505	5.8838639	4.2245333	0.0086527	0.9289502	-2.872
4266000	5.8655451	5.1224722	4.1755577	0.0325772	1.3964866	-1.988
4267000	5.8640115	5.7646483	4.2966638	0.0223009	1.0302943	-5.028
4268000	5.7924592	5.7657904	4.1638241	0.0123386	1.2834534	-4.835
4269000	5.8650529	5.2772516	4.2399561	0.0223250	1.1746411	-7.351
4270000	5.7917069	5.2199377	4.3234409	0.0265560	1.5421836	-2.912
4271000	5.8316307	5.7326966	4.1886281	0.0163397	1.1169476	-3.102
4272000	5.8767270	5.3369183	4.1354526	0.0240782	1.2698086	-2.076
4273000	5.9029677	5.7183771	4.2919746	0.0362525	1.1977640	-2.279
4274000	5.8397739	5.6301180	4.3257406	0.0205140	0.9837806	-8.658
4275000	5.9106803	5.8943811	4.4654532	0.0153345	0.9435700	-6.807
4276000	5.8248107	5.7655109	4.4893094	0.0392634	1.1221862	-4.340
4277000	5.8228856	5.7627672	4.2691211	0.0330261	1.0592654	-9.170
4278000	5.8993730	5.8372283	4.3612558	0.0384700	1.0865410	-0.992
4279000	5.8468712	5.3833723	4.4394117	0.0165757	1.2640987	-5.598
4280000	5.7807663	5.7407677	4.2330060	0.0158903	1.2390662	-1.516
4281000	5.8258870	5.1587951	4.2959134	0.0304606	1.2032626	-3.598
4282000	5.6850242	5.5820294	4.4225235	0.0193247	0.8034609	-5.174
4283000	5.8165819	5.7426103	4.4876911	0.0228835	0.6675977	-4.686
4284000	5.7419220	5.4388940	4.3238927	0.0490345	1.4341846	-3.852
4285000	5.8817986	5.3853131	4.2898867	0.0195603	1.2918631	-5.700
4286000	5.8533067	5.7766656	4.4945719	0.0430458	2.5418580	-4.765
4287000	5.9169922	5.8267447	4.3532761	0.0309304	1.0911236	-6.531
4288000	5.9561753	5.5335826	4.2733379	0.0149078	0.9430262	-0.929
4289000	5.9253560	5.4439386	4.1611059	0.0298562	1.1924563	-5.555
4290000	5.9047055	5.4430839	4.2706604	0.0197327	1.2769583	-4.293
4291000	5.9012900	5.7073765	4.3276941	0.0460505	1.8440112	-2.061
4292000	5.7104551	5.3954460	4.2179933	0.0190935	1.1272264	-2.690
4293000	5.8642118	5.8139727	4.1635502	0.0273814	1.2909210	-5.636
4294000	5.8947462	5.8754520	4.3770088	0.0125801	1.4999155	-1.769
4295000	5.8832104	5.8342422	4.3740696	0.0185518	1.1025397	-2.199
4296000	5.8703273	5.5304432	4.1380809	0.0151853	0.9313924	-4.067
4297000	5.8948878	5.4915618	4.5293794	0.0132560	1.2453539	-3.155
4298000	5.9167975	5.3461021	4.2009954	0.0108379	1.3714216	-0.752
4299000	5.7635179	5.5931733	4.2014257	0.0333576	1.5610515	-5.227
4300000	5.7560319	5.5500468	4.1222273	0.0432718	1.6640412	-3.683
4301000	5.7673705	5.7263546	4.5339573	0.0129410	1.0612819	-2.486
4302000	5.8615389	5.8428946	4.2430073	0.0344444	0.9955231	-6.847
4303000	5.8477394	5.5143075	4.1559089	0.0619571	1.4826026	-1.475
4304000	5.7785610	5.7672388	4.1358821	0.0188841	0.6181524	-3.485
4305000	5.7388487	5.2866348	4.1628613	0.0132833	1.3812958	-1.591
4306000	5.7037064	5.6849903	4.2217105	0.0128869	1.1050668	-5.499
4307000	5.8584773	5.3601680	4.4164844	0.0150765	1.2403408	-2.014
4308000	5.8059315	5.5639782	4.2370335	0.0229144	0.9257024	-3.996
4309000	5.9111675	5.7257715	4.2350335	0.0135682	1.5585055	-0.962
4310000	5.7717616	5.6673344	4.1214069	0.0253622	1.3143840	-5.893
4311000	5.8381048	5.7643158	4.1413046	0.0270436	1.3578429	-2.293
4312000	5.8127371	5.7869823	4.1820637	0.0164071	1.3963656	-4.387
4313000	5.8516683	5.8174863	4.4869951	0.0170392	1.0686915	-2.000
4314000	5.8853319	5.6431352	4.3260614	0.0196766	0.8518467	-5.265
4315000	5.7675303	5.5203988	4.5040148	0.0158984	1.2420337	-1.007
4316000	5.8755515	5.8722243	4.3477881	0.0161824	1.1648031	-1.435
4317000	5.7764457	5.7703026	4.2457988	0.0366840	0.9603909	-6.081
4318000	5.9004085	5.8395987	4.2263834	0.0163196	1.2742213	-4.370
4319000	5.8758117	5.6782374	4.3753778	0.0268727	1.2825485	-4.391
4320000	5.8563400	5.2229645	4.4529853	0.0188991	1.2599750	-2.059
4321000	5.7403267	5.7346606	4.4246954	0.0102069	0.9411944	-3.836
4322000	5.7271355	5.5584567	4.2573721	0.0147969	0.7070780	-3.962
4323000	5.8569566	5.4235033	4.4277585	0.0083418	1.3233772	-3.711
4324000	5.8784807	5.8348966	4.5220523	0.0111984	1.2009458	-7.652
4325000	5.8805508	5.7165402	4.3050755	0.0131196	1.1646482	-4.419
4326000	5.8343029	5.7479889	4.4248908	0.0404601	1.7633408	-6.599
4327000	5.9095734	5.9092732	4.4343799	0.0449522	1.4950610	-6.424
4328000	5.8429030	5.3607978	4.5211151	0.0115967	1.2315917	-1.795
4329000	5.7503939	5.5986716	4.3479697	0.0142272	1.0439935	-1.796
4330000	5.7228586	5.0832410	4.1952074	0.0101524	1.1381124	-2.251
4331000	5.8120914	5.2844998	4.3891210	0.0181703	0.8787891	-6.834
4332000	5.9466282	5.5684777	4.0925994	0.0183765	1.0914985	-3.956
4333000	5.8323304	5.6660143	4.3066276	0.0273850	0.8980045	-4.062
4334000	5.7779996	5.1977216	4.3976994	0.0093529	1.2491068	-1.384
4335000	5.9036369	5.8490502	4.5226842	0.0331525	0.8709024	-4.442
4336000	5.8439974	5.6964396	4.5216085	0.0154283	1.0106437	-3.613
4337000	5.9224037	5.7957195	4.2690186	0.0173710	0.9240090	-2.687
4338000	5.8285654	5.7760960	4.4155224	0.0204034	1.1007078	-6.283
4339000	5.8504766	5.7510245	4.3143263	0.0397150	0.9023018	-3.328
4340000	5.8383836	5.8282643	4.2908295	0.0352625	1.1718543	-4.348
4341000	5.8848371	5.7536348	4.1365475	0.0136811	1.5648565	-5.175
4342000	5.9106676	5.7137366	4.4962605	0.0185662	2.1586244	-2.638
4343000	5.8762305	5.6785299	4.4556349	0.0261237	1.4281510	-5.548
4344000	5.7948917	5.6795611	4.3019381	0.0216956	0.7954066	-2.272
4345000	5.8276261	5.8233383	4.3299341	0.0166257	0.7104306	-3.757
4346000	5.8723684	5.7390671	4.1597452	0.0180597	0.9867565	-8.245
4347000	5.7377672	5.6736704	4.1412872	0.0175149	1.7149798	-3.599
4348000	5.8664392	5.7683295	4.4103489	0.0171146	0.9265150	-2.620
4349000	5.7991403	5.3453040	4.1973154	0.0215266	1.0459442	-2.739
4350000	5.8291371	5.7919034	4.3444852	0.0383103	1.3941906	-2.311
4351000	5.9177188	5.8551473	4.1902889	0.0149566	1.4513033	-4.496
4352000	5.7613644	5.3642359	4.3794407	0.0253439	1.0902378	-4.469
4353000	5.8436675	5.6802971	4.2287872	0.0100376	1.5194525	-2.725
