Gen	t_n5	t_n6	t_n7	mu
5616000	5.7565485	5.7304789	4.1623296	0.0791012
5617000	5.8118391	4.9393725	4.3936885	0.0365111
5618000	5.8182602	5.0222948	4.3044313	0.0197870
5619000	5.8116914	5.6452133	4.1664620	0.0543916
5620000	5.8140682	4.5409102	4.3254779	0.0698704
5621000	5.7922372	5.1803567	4.1823510	0.0348520
5622000	5.8169259	4.1969460	4.1567436	0.0491044
5623000	5.8233890	4.5193809	4.2327772	0.0444171
5624000	5.8492611	4.3749324	4.2256217	0.0663933
5625000	5.7913914	4.3634801	4.3558226	0.0643329
5626000	5.8210781	4.8568370	4.3447030	0.0607708
5627000	5.8361257	5.6361861	4.4788660	0.0553042
5628000	5.7389972	5.4930149	4.2940416	0.0194075
5629000	5.7925052	5.6488701	4.3255567	0.0066109
5630000	5.8156340	4.9405994	4.4384682	0.0236927
5631000	5.7816854	5.7338958	4.5116238	0.0268637
5632000	5.8678261	5.0066604	4.3179085	0.0348850
5633000	5.8830317	5.4674482	4.4716137	0.0894909
5634000	5.9022605	5.1355856	4.1268927	0.0995067
5635000	5.8518784	5.8209235	4.3558454	0.1000399
5636000	5.7353392	5.0879573	4.2141417	0.0531822
5637000	5.7923677	5.2806132	4.1272700	0.0256561
5638000	5.9204424	4.5546310	4.1248326	0.0930545
5639000	5.8790381	5.0599718	4.1948365	0.0389171
5640000	5.8392573	4.3941266	4.1516743	0.0833177
5641000	5.8568729	4.9859516	4.4574251	0.0530199
5642000	5.8961471	5.1181471	4.1795423	0.0615678
5643000	5.8594331	5.1672954	4.2622129	0.0525615
5644000	5.7827615	4.8784566	4.1503837	0.0702706
5645000	5.9317159	4.5380619	4.2801453	0.0357095
5646000	5.8738717	5.7487164	4.1947922	0.0804428
5647000	5.8777691	5.4647507	4.2333824	0.0522755
5648000	5.8257729	4.4030525	4.3488756	0.0089351
5649000	5.8338025	4.7541451	4.2975657	0.0991012
5650000	5.8876482	5.8725292	4.5239547	0.1304228
5651000	5.8888284	4.3914154	4.3372216	0.0273292
5652000	5.6561623	5.6517193	4.2360859	0.0305706
5653000	5.9541293	4.1865515	4.1237296	0.0062239
5654000	5.9026921	5.0047661	4.2477910	0.0717422
5655000	5.8858481	5.8565353	4.4452786	0.0713971
5656000	5.7249741	5.0377228	4.3077813	0.0167339
5657000	5.8716080	4.2227253	4.2048888	0.1078433
5658000	5.8429516	5.3307799	4.2243548	0.0530775
5659000	5.7152929	4.3629306	4.2831723	0.0567670
5660000	5.7951351	4.5008985	4.3586715	0.0104505
5661000	5.8684223	5.8105436	4.2445725	0.0101717
5662000	5.7702957	4.2064952	4.1989367	0.0444389
5663000	5.8019251	5.4370175	4.2629362	0.0053980
5664000	5.9716338	5.5016738	4.2447107	0.0438082
5665000	5.8264887	5.7111984	4.2772209	0.0228048
5666000	5.8156933	5.7550344	4.3026280	0.0060622
5667000	5.7436056	5.4513966	4.3780872	0.1222285
5668000	5.8404611	5.0124787	4.3686247	0.0251179
5669000	5.7877551	4.9135637	4.1648913	0.1249868
5670000	5.7947202	5.0234254	4.1352412	0.0086142
5671000	5.7967976	4.6995724	4.3458376	0.0765182
5672000	5.8360120	4.9547811	4.1634736	0.0385027
5673000	5.8579915	5.3479059	4.1325703	0.1374016
5674000	5.7899610	5.0084577	4.3486240	0.0192672
5675000	5.7801341	4.9445174	4.1934063	0.0297010
5676000	5.8683661	5.3108758	4.2923654	0.0274042
5677000	5.9146957	5.6453441	4.2736390	0.0865143
5678000	5.7897163	4.2373780	4.1203610	0.0831336
5679000	5.9051208	4.8298740	4.3455087	0.0673495
5680000	5.7717191	4.7438306	4.1387300	0.0665468
5681000	5.7586419	5.0894375	4.1670861	0.1631820
5682000	5.8147785	5.1308580	4.3632486	0.0293961
5683000	5.9129382	4.3902322	4.3057105	0.0298483
5684000	5.7725271	5.2102169	4.2825222	0.0793195
5685000	5.9201320	4.5323051	4.2441598	0.0389860
5686000	6.0153451	5.7199150	4.4220207	0.0351678
5687000	5.8079225	5.6939151	4.4298143	0.0424508
5688000	5.7620710	5.2570646	4.3884268	0.0026640
5689000	5.8164948	5.2789319	4.1226389	0.0241993
5690000	5.7424035	4.9680290	4.2262105	0.0302990
5691000	5.9089784	4.5750696	4.3488986	0.0818116
5692000	5.8979759	5.8835019	4.4962371	0.0666932
5693000	5.7970688	4.3932362	4.3208881	0.0371534
5694000	5.9817038	4.9384580	4.1266833	0.0565057
5695000	5.8320924	5.7397490	4.2523789	0.1538850
5696000	5.8540744	5.2890572	4.2230038	0.1133836
5697000	5.7599190	4.7769733	4.4797695	0.1046667
5698000	5.8230936	5.0749998	4.5001568	0.0042505
5699000	5.7830270	5.3235103	4.4118241	0.0285306
5700000	5.8678169	4.8623063	4.3681667	0.0320104
5701000	5.8632437	4.3486734	4.3274628	0.0588583
5702000	5.8365468	5.0963998	4.4309024	0.1196763
5703000	5.8720487	4.6656697	4.3430242	0.0377508
5704000	5.7779473	4.4826797	4.2893168	0.0429017
5705000	5.8570597	4.4695202	4.2171110	0.1019913
5706000	5.8540165	5.0963615	4.4875534	0.0046917
5707000	5.8099900	4.1629447	4.1599687	0.0225808
5708000	5.8675768	5.0337346	4.3248035	0.0645170
5709000	5.9091185	4.6410472	4.2301000	0.0552770
5710000	5.8534629	5.3752992	4.3440192	0.0793239
5711000	5.7471262	4.1242714	4.1155358	0.0119888
5712000	5.8006960	5.4539119	4.2032955	0.0430333
5713000	5.7859502	5.6564755	4.0971913	0.0298767
5714000	5.8715811	5.3870703	4.5064779	0.0229140
5715000	5.8887298	5.7223653	4.4618624	0.0528498
5716000	5.8230074	4.7224089	4.2283250	0.0458679
5717000	5.7797654	5.4889033	4.3051239	0.0227102
5718000	5.8145994	5.3956104	4.3686627	0.0369783
5719000	5.7356171	5.0763251	4.2340403	0.0113940
5720000	5.8085301	4.8771694	4.4856490	0.1457020
5721000	5.8288340	5.2981474	4.3363397	0.1515545
5722000	5.9584825	5.2689629	4.2366989	0.0164717
5723000	5.8614788	5.1537515	4.3022673	0.0484296
5724000	5.7893424	4.8235183	4.5347877	0.0923720
5725000	5.7248586	4.7214806	4.4322905	0.0447861
5726000	5.8278979	4.6582961	4.4320143	0.0568817
5727000	5.9091016	4.9961282	4.0864329	0.0568557
5728000	5.7574057	4.9812715	4.3448571	0.0100276
5729000	5.7847511	4.5682638	4.3849767	0.1488106
5730000	5.8526817	4.7915734	4.4149542	0.0465961
5731000	5.8351939	5.2413899	4.4299353	0.0777961
5732000	5.7854612	5.7781657	4.1183203	0.1610599
5733000	5.8443719	5.3019405	4.2487051	0.0692777
5734000	5.7915370	5.3908186	4.4254311	0.0089191
5735000	5.7503064	4.5390888	4.1983051	0.0614077
5736000	5.8267865	5.3036937	4.2453261	0.0288970
5737000	5.7961651	4.3571660	4.3565005	0.0083985
5738000	5.9142851	5.2588697	4.5129448	0.0298318
5739000	5.8129386	4.9176359	4.3465654	0.0339198
5740000	5.8760664	4.5312196	4.2988520	0.1557172
5741000	5.8266686	5.7491092	4.4776256	0.0784444
5742000	5.6779750	4.6075954	4.1941406	0.0674308
5743000	5.8082394	4.8678919	4.4761784	0.0173836
5744000	5.8434538	5.2553450	4.1877106	0.1167728
5745000	5.8322650	4.8235466	4.4106985	0.0370137
5746000	5.8302253	5.4404189	4.5029948	0.0630400
5747000	5.7633860	4.2436023	4.1634637	0.0557514
5748000	5.8134894	4.4805094	4.3003782	0.0606655
5749000	5.8347666	5.6749816	4.4059114	0.0845355
5750000	5.8032266	5.0970053	4.4992502	0.0730279
5751000	5.7412122	5.2002416	4.3145736	0.0962583
5752000	5.9053422	4.6624554	4.5199689	0.1011986
5753000	5.8337651	4.9024990	4.4408983	0.0368936
5754000	5.7602799	5.4441046	4.3027158	0.0677455
5755000	5.7763400	4.5021645	4.4103281	0.0924983
5756000	5.7715678	5.0121114	4.4474569	0.0992065
5757000	5.8252949	5.5013236	4.5040783	0.1064292
5758000	5.8509992	5.0681189	4.2442092	0.0339613
5759000	5.9176162	4.8767822	4.3624301	0.1351778
5760000	5.8184191	5.7963089	4.4274144	0.0114355
5761000	5.7993410	4.3145210	4.2214287	0.1016368
5762000	5.7915389	4.5673328	4.2087500	0.0645122
5763000	5.9192303	4.9770610	4.4811561	0.0178986
5764000	5.8706220	5.4488789	4.2562701	0.0391690
5765000	5.9728203	5.5927605	4.4289148	0.0130979
5766000	5.9491884	4.9527266	4.3999613	0.1713625
5767000	5.8847675	4.9155795	4.5105642	0.0824993
5768000	5.7729128	5.0946350	4.3023030	0.0302051
5769000	5.7404420	4.6945425	4.2848418	0.1113878
5770000	5.8536249	5.2188612	4.2900295	0.0474371
5771000	5.8445644	5.1553787	4.5032457	0.0856473
5772000	5.9719090	4.8538414	4.2860043	0.0335595
5773000	5.7427501	5.5443615	4.1654618	0.0294345
5774000	5.8830304	4.2689461	4.1294329	0.0412362
5775000	5.8484218	4.4822877	4.4019131	0.0073668
5776000	5.9277429	5.0705940	4.3506264	0.0573951
5777000	5.7905271	5.1406253	4.3842144	0.0934914
5778000	5.8773431	4.7255922	4.3954941	0.0209064
5779000	5.8376781	4.4130697	4.2884368	0.0436904
5780000	5.7869122	5.5854508	4.5131012	0.0869016
5781000	5.7787041	4.4141412	4.2912834	0.1018809
5782000	5.8907486	4.4280368	4.3800375	0.0440961
5783000	5.9186262	5.7473179	4.1929910	0.0675378
5784000	5.9675788	5.1772200	4.4019566	0.0609971
5785000	5.8251497	4.8342614	4.1808120	0.0285909
5786000	5.8296896	4.5682214	4.2086565	0.0792166
5787000	5.8109920	5.5094888	4.3087660	0.0405888
5788000	5.7743794	4.9063477	4.3923579	0.0327630
5789000	5.9434671	5.4118394	4.2035504	0.1481732
5790000	5.8042134	4.9604187	4.4418369	0.0441565
5791000	5.8151800	5.1403056	4.4089820	0.0782608
5792000	5.8754024	5.7923146	4.5218565	0.0314497
5793000	5.8116622	5.6725991	4.2483516	0.0793564
5794000	5.7936184	5.5266864	4.2772966	0.1372620
5795000	5.9022119	4.8094202	4.2419944	0.0149504
5796000	5.7505725	4.5218626	4.2101917	0.1062074
5797000	5.8632234	5.6042302	4.1735799	0.0340547
5798000	5.8417831	4.2981504	4.2529167	0.0610142
5799000	5.9163261	5.1347831	4.2197875	0.0859604
5800000	5.8209877	5.0215495	4.3011709	0.0380353
5801000	5.8736527	4.4053376	4.3597193	0.0254718
5802000	5.9845680	5.2433746	4.4803114	0.0262274
5803000	5.8362925	5.3889874	4.1563534	0.0094084
5804000	5.7864468	4.2732484	4.2251442	0.0215915
5805000	5.8944847	4.7479543	4.4783640	0.0518853
5806000	5.8032833	5.0015802	4.3854983	0.0123028
5807000	5.7043651	5.2316151	4.3102263	0.2429344
5808000	5.9286229	4.2683012	4.2633406	0.0572062
5809000	5.8910188	5.1438219	4.3969015	0.1349810
5810000	5.7984797	4.3319532	4.1887664	0.0158465
5811000	5.8595304	5.3892078	4.2367005	0.0282189
5812000	5.9725286	5.6333007	4.3413392	0.0289086
5813000	5.8895201	5.6922731	4.2779178	0.0818569
5814000	5.8060920	5.3200315	4.3706396	0.0328910
5815000	5.9038352	5.8583629	4.1875511	0.0283238
5816000	5.7687185	4.8643695	4.1675299	0.0401440
5817000	5.7839474	4.4176242	4.1572694	0.0178567
5818000	5.9009572	5.6743414	4.3652846	0.0509241
5819000	5.9055975	4.8809544	4.3198257	0.0813876
5820000	5.8078246	4.6331343	4.3208841	0.0762974
5821000	5.8581740	5.1015448	4.3332021	0.0417682
5822000	5.8059007	4.6739699	4.3365174	0.0554419
5823000	5.7791299	4.2906886	4.2877397	0.0136306
5824000	5.8195890	4.4858665	4.4553357	0.0136396
5825000	5.8560825	4.7162112	4.4473812	0.2670578
5826000	5.9241400	5.9043973	4.2720024	0.0222956
5827000	5.6748384	4.1793818	4.1565981	0.0484858
5828000	5.8195897	5.6227250	4.3415391	0.0516841
5829000	5.7423703	5.3476792	4.4665636	0.1226087
5830000	5.7846633	4.8498259	4.4433578	0.0861112
5831000	5.6480671	4.8555921	4.2549689	0.0384872
5832000	5.8645012	5.5455895	4.2013802	0.0121431
5833000	5.8645802	5.8344924	4.4445293	0.1056131
5834000	5.9207750	5.3285114	4.1305104	0.0710517
5835000	5.7659470	5.0622738	4.5287905	0.0202613
5836000	5.9041070	4.6226135	4.4861677	0.0423042
5837000	5.8782170	4.2762814	4.1522311	0.1301003
5838000	5.8126794	5.2580248	4.2642043	0.0244037
5839000	5.7807822	5.1904560	4.2959466	0.1048333
5840000	5.8555493	4.5425650	4.2913425	0.1136553
5841000	5.7721962	4.5664584	4.4043428	0.0680352
5842000	5.8302910	5.4229643	4.2072424	0.0079760
5843000	5.8372222	4.6931008	4.2397250	0.0729208
5844000	5.8114622	4.5947092	4.3695056	0.0573383
5845000	5.9125838	4.6265081	4.4450552	0.0075895
5846000	5.7541980	4.9898504	4.2216621	0.0334545
5847000	5.8362092	5.4534911	4.3564533	0.0630401
5848000	5.7577531	4.9019251	4.2914579	0.0932245
5849000	5.7721047	4.7205749	4.4245156	0.0853766
5850000	5.9336601	5.3468814	4.3955219	0.0751474
5851000	5.8416388	4.9736426	4.1940935	0.0377688
5852000	5.8345205	4.4538566	4.2163538	0.0481092
5853000	5.8320718	5.3310948	4.3707133	0.0249141
5854000	5.8231602	5.6157748	4.1110551	0.1389964
5855000	5.8817693	4.7362229	4.1270398	0.0499001
5856000	5.7577194	4.9446440	4.1281834	0.0485310
5857000	5.7720978	4.6694863	4.4496275	0.0635416
5858000	5.7806126	5.6826219	4.3844474	0.1342653
5859000	5.8901347	4.8455179	4.4831565	0.0086946
5860000	5.6122654	4.3739492	4.2190512	0.0026516
5861000	5.7304739	4.5619119	4.4730039	0.1075459
5862000	5.8772760	5.4621248	4.3496056	0.0899998
5863000	5.8601331	5.4400373	4.2987813	0.0564007
5864000	5.8015881	5.4047624	4.1744944	0.0273588
5865000	5.8007194	4.3797261	4.2670867	0.0908868
5866000	5.8344782	4.6109236	4.2830647	0.1325807
5867000	5.7536652	4.4907852	4.4603415	0.0677037
5868000	5.9608267	5.1641966	4.3357121	0.0844914
5869000	5.7896091	5.0802372	4.1663001	0.0010051
5870000	5.8568997	5.4385243	4.4867993	0.0179178
5871000	5.8598638	5.1125247	4.1629494	0.0603739
5872000	5.8903194	5.2985990	4.4503664	0.0628695
5873000	5.9575896	5.6745302	4.2342667	0.1104623
5874000	5.8248516	5.1651865	4.3698480	0.0704959
5875000	5.8342587	5.1677759	4.4948191	0.0213001
5876000	5.8481501	5.1550198	4.3191330	0.0353623
5877000	5.7774564	5.0040513	4.2311076	0.0791411
5878000	5.9620015	4.6692486	4.4912275	0.0495318
5879000	5.8751916	5.6203399	4.1159665	0.0600727
5880000	5.8056743	5.7621821	4.3516733	0.0278487
5881000	5.8538639	4.5460573	4.2977818	0.0688011
5882000	5.9464810	4.9675185	4.2903813	0.0538578
5883000	5.9059982	4.5507800	4.4449437	0.0813367
5884000	5.8017776	5.7549092	4.3822377	0.0245339
5885000	5.7601943	4.6545313	4.4754283	0.1231182
5886000	5.8517089	5.3451670	4.4457867	0.0389210
5887000	5.8574994	5.7792614	4.4627025	0.0275006
5888000	5.9191918	5.2920907	4.4383331	0.0294530
5889000	5.8797827	5.5946277	4.1309538	0.0726305
5890000	5.8379680	5.4608636	4.4454078	0.0388793
5891000	5.7715850	5.1580321	4.1868367	0.0377933
5892000	5.8040665	5.1217793	4.3631035	0.0219151
5893000	5.8061169	5.1165993	4.4380352	0.0587856
5894000	5.7732323	5.3021696	4.1279326	0.0287000
5895000	5.8359853	5.2107735	4.1930710	0.0527063
5896000	5.9031208	4.5655975	4.2741546	0.0207020
5897000	5.7345992	4.9387148	4.4246685	0.0090311
5898000	5.9115266	5.6689663	4.2760433	0.1119914
5899000	5.7918975	5.6533166	4.4837353	0.1544642
5900000	5.8450045	5.3534319	4.2332215	0.0827861
5901000	5.8607078	5.6504545	4.3878760	0.0399905
5902000	5.7680268	4.3735305	4.2981204	0.1111869
5903000	5.8590232	5.0381797	4.2433173	0.0766035
5904000	5.9126345	4.5206333	4.2606346	0.0735499
5905000	5.8565800	5.4448697	4.3320136	0.0124609
5906000	5.7953651	5.4782248	4.4610941	0.1302838
5907000	5.7851929	5.1615397	4.4468994	0.0677633
5908000	5.7787702	4.5394604	4.3023731	0.0909263
5909000	5.8136503	4.9712744	4.4668821	0.0596498
5910000	5.8009943	4.9990143	4.3736419	0.0330746
5911000	5.8945290	5.5975408	4.1870192	0.0348483
5912000	5.7514418	4.4809820	4.2440602	0.0162974
5913000	5.7515054	5.0972261	4.4951050	0.0453497
5914000	5.7312994	4.5489048	4.5116026	0.1376123
5915000	5.8020926	4.7428751	4.4840702	0.0169510
5916000	5.8550219	5.5293517	4.4606840	0.1196222
5917000	5.7884867	4.6964045	4.1648085	0.0388976
5918000	5.7362649	4.5581035	4.3168223	0.1501597
5919000	5.7819554	5.5669882	4.3652139	0.0504334
5920000	5.8221614	5.1222232	4.1788100	0.0426062
5921000	5.8058184	4.4372196	4.3145913	0.1121606
5922000	5.9126818	4.6813963	4.1226645	0.1360334
5923000	5.7435452	4.8997350	4.4888312	0.0620301
5924000	5.8462342	5.6725203	4.3091235	0.0982058
5925000	5.9180094	5.7967014	4.2926676	0.0851400
5926000	5.7775223	4.1626849	4.1527210	0.0273801
5927000	5.9059821	4.6702901	4.1548262	0.0324432
5928000	5.8147694	5.7020599	4.1171045	0.0480804
5929000	5.8670149	5.1760896	4.3338905	0.0797305
5930000	5.8557972	5.5784845	4.3270074	0.0193801
5931000	5.8799047	5.2049069	4.3269055	0.0392818
5932000	5.9192481	4.8983377	4.4008269	0.0912546
5933000	5.8273338	4.9519138	4.3941978	0.0289140
5934000	5.8268327	4.8432886	4.4183132	0.1055418
5935000	5.8014453	5.2725573	4.2891092	0.0511612
5936000	5.8927727	4.4913893	4.4812864	0.0772201
5937000	5.8247056	5.2705093	4.2592244	0.1167391
5938000	5.7783781	4.5401860	4.5158425	0.0677418
5939000	5.8501425	4.5991716	4.3070419	0.0475466
5940000	5.7954941	5.2431709	4.1980312	0.0673723
5941000	5.8008563	5.4574286	4.3593603	0.0456722
5942000	5.7755940	4.8229535	4.2220008	0.0583637
5943000	5.7205094	5.3830943	4.2384747	0.0657713
5944000	5.7248978	4.4321089	4.1221309	0.0320878
5945000	5.7832112	4.7979979	4.0792986	0.0319777
5946000	5.8903613	5.8326867	4.3536364	0.1388048
5947000	5.8219400	4.6647207	4.3360269	0.0464846
5948000	5.8146295	5.4927223	4.4740810	0.0672244
5949000	5.8622199	5.2556902	4.2733517	0.0792688
5950000	5.8768001	5.1217543	4.5048262	0.0550047
5951000	5.7503937	5.1750634	4.1986051	0.0104498
5952000	5.8129264	5.1846644	4.1181972	0.0496149
5953000	5.8809906	5.5881871	4.5066110	0.0217957
5954000	5.7356771	4.8272107	4.2083927	0.0384425
5955000	5.8231554	4.4115234	4.3433262	0.0281546
5956000	5.8498054	5.1373048	4.4181101	0.0097527
5957000	5.8739142	5.5863630	4.3444149	0.0537492
5958000	5.9029705	5.0490228	4.3532321	0.0087059
5959000	5.8385283	4.5015564	4.4813469	0.0478369
5960000	5.9184228	5.1028074	4.4283825	0.0144817
5961000	5.8529631	4.4314687	4.4126494	0.0516544
5962000	5.7803063	5.5662091	4.2340340	0.0264571
5963000	5.9595880	5.5742306	4.5083929	0.1311722
5964000	5.8420604	4.6019343	4.5042894	0.0984033
5965000	5.7905936	4.3068572	4.1341674	0.0405905
5966000	5.8484650	4.6363693	4.3057282	0.0606023
5967000	6.0091792	4.5525670	4.3441756	0.0034147
5968000	5.8457292	5.4037116	4.2128820	0.0922478
5969000	5.8140569	5.6588371	4.4974719	0.0086003
5970000	5.7048988	5.2013464	4.4632427	0.0360531
5971000	5.8257961	4.8441772	4.2735262	0.0164085
5972000	5.8790059	5.1161488	4.1715054	0.0179674
5973000	5.9294726	5.9011194	4.1600129	0.1150110
5974000	5.8701237	4.1162258	4.1151548	0.0026274
5975000	5.8742639	5.2718869	4.1853636	0.0306541
5976000	5.7943998	4.6475485	4.2878917	0.0874425
5977000	5.9962491	5.4235619	4.4786319	0.0637251
5978000	5.8642753	5.6763115	4.4754445	0.0292727
5979000	5.8698548	5.7471199	4.2038229	0.0228988
5980000	5.8771144	4.9744436	4.3722679	0.0333086
5981000	5.8846462	4.6130463	4.2185733	0.0380788
5982000	5.7770299	5.7608422	4.4383291	0.0386228
5983000	5.8304000	5.8241762	4.1855587	0.1966768
5984000	5.8684291	4.9788437	4.2981743	0.0211439
5985000	5.8831446	5.1105371	4.2569223	0.2329548
5986000	5.7968805	5.6480269	4.3372527	0.1007133
5987000	5.8611866	4.6618779	4.1140761	0.0367206
5988000	5.9836714	5.6120358	4.5066119	0.0285726
5989000	5.8693993	5.2946261	4.2486935	0.0417464
5990000	5.8732535	5.6012470	4.3452543	0.1080140
5991000	5.7795585	4.2607716	4.2369693	0.0643458
5992000	5.9712644	5.2824311	4.3663337	0.0496874
5993000	5.8226351	5.5786471	4.1290161	0.0205616
5994000	5.8097826	4.7299285	4.4717697	0.1241064
5995000	5.8450912	4.9677842	4.3183961	0.0237805
5996000	5.8415544	5.3138176	4.1894343	0.0309773
5997000	5.8833620	4.6411421	4.4478957	0.0234626
5998000	5.8206046	4.3420347	4.2777311	0.1310746
5999000	5.8318258	5.5605028	4.4791094	0.0390023
6000000	5.9137984	4.2398718	4.1608810	0.0668748
6001000	5.8906751	5.8256437	4.2576191	0.0498374
6002000	5.9894763	4.6743315	4.3800685	0.0978371
6003000	5.8184553	5.6619453	4.3437841	0.0642758
6004000	5.8636489	4.7255578	4.2419610	0.0424724
6005000	5.7884382	4.8156905	4.3685328	0.1019271
6006000	5.8587832	4.5773115	4.2220239	0.1592457
6007000	5.8603441	4.6247254	4.2069716	0.0531862
6008000	5.8225863	4.1901921	4.1585160	0.0280773
6009000	5.8958459	4.7854033	4.4262964	0.1237380
6010000	5.8827036	4.8503446	4.1819796	0.0297093
6011000	5.8826187	5.1382966	4.4461240	0.1102136
6012000	5.9408852	4.6740925	4.5674700	0.2803432
6013000	5.7640332	4.6981251	4.1742944	0.0946235
6014000	5.7731988	5.0889059	4.5361702	0.0351224
6015000	5.8475561	4.8271657	4.2495693	0.0558786
6016000	5.8524142	5.4588005	4.1784099	0.0195660
6017000	5.7529100	5.5135356	4.3412617	0.0862993
6018000	5.8207534	4.4687310	4.1466026	0.0392953
6019000	5.8504220	4.8128700	4.4360473	0.0495622
6020000	5.8744301	5.1636384	4.2930463	0.0530976
6021000	5.9067302	5.7965609	4.1789057	0.0322201
6022000	5.7690545	4.2573091	4.1897494	0.0330713
6023000	5.8735705	5.1541366	4.2665655	0.0561392
6024000	5.8313221	5.4495417	4.1484760	0.0197196
6025000	5.8197034	4.2680856	4.2069531	0.0355627
6026000	5.8453375	5.1685196	4.5612329	0.0346769
6027000	5.8105837	5.1772570	4.1777380	0.0297896
6028000	5.8880293	5.6232766	4.4118715	0.0405447
6029000	5.8793218	5.5404589	4.5114279	0.0671895
6030000	5.8229667	4.2562111	4.2024940	0.0188987
6031000	5.7213827	5.0211205	4.3808202	0.1503407
6032000	5.8979169	4.3717603	4.1262344	0.0262474
6033000	5.9701114	4.5301931	4.2612236	0.0163889
6034000	5.8033283	4.5255599	4.4863831	0.0961243
6035000	5.9559611	4.4458627	4.2742291	0.0589547
6036000	5.8769534	5.2690280	4.3012224	0.0139252
6037000	5.7411343	5.3203029	4.4947199	0.0834710
6038000	5.8346426	4.2072768	4.1478865	0.1034254
6039000	5.8046876	4.3292575	4.2052635	0.0629367
6040000	5.8143553	4.4711138	4.1602026	0.0376436
6041000	5.8635165	5.3873570	4.2428708	0.0449221
6042000	5.8709902	5.4301005	4.2079278	0.0444758
6043000	5.7703556	5.2334688	4.2743815	0.0725986
6044000	5.8507018	5.1889591	4.2146599	0.1085196
6045000	5.7997114	5.0076577	4.4001803	0.0486885
6046000	5.8546381	5.6583751	4.1681576	0.0884805
6047000	5.7996266	4.5869258	4.4457918	0.0193899
6048000	5.8579781	4.6602467	4.3356947	0.0679229
6049000	5.7312218	5.2048479	4.4449641	0.1059104
6050000	5.8156656	5.3388907	4.2235171	0.0640356
6051000	5.7835957	4.5284554	4.3568799	0.1291034
6052000	5.8275235	5.7629545	4.3260901	0.1743229
6053000	5.9431677	4.4705793	4.3479984	0.0903779
6054000	5.8280287	5.5586111	4.4609914	0.0742244
6055000	5.8462322	5.3851702	4.3951269	0.0629604
6056000	5.7990589	4.9386962	4.3746448	0.0806419
6057000	5.7455848	5.7193891	4.4281579	0.0949221
6058000	5.8803307	5.8223213	4.5289598	0.0627104
6059000	5.7878642	4.7335749	4.2828580	0.0547109
6060000	5.8017001	4.6251505	4.4675214	0.0716042
6061000	5.8161128	4.5256054	4.1507780	0.0558157
6062000	5.8446818	5.4644639	4.2640184	0.0467041
6063000	5.8407196	4.7242756	4.2617618	0.1941787
6064000	5.8137963	5.6284502	4.4586311	0.0210480
6065000	5.7210014	5.3398428	4.1599560	0.0666854
6066000	5.8149727	4.9636199	4.2974047	0.0256322
6067000	5.7155482	4.9160361	4.4071289	0.0264543
6068000	5.8493875	4.1924735	4.1460182	0.0479743
6069000	5.8800413	4.7592406	4.4622285	0.0622846
6070000	5.8876606	4.7980005	4.4122860	0.0621196
6071000	5.8213214	4.9209139	4.3699051	0.0898392
6072000	5.8864576	4.2942087	4.2203468	0.0387993
6073000	5.8002063	4.8595568	4.3180895	0.0253890
6074000	5.7654730	4.9599993	4.2884163	0.1089084
6075000	5.8165767	4.2329706	4.1800484	0.0232238
6076000	5.7988885	5.4924428	4.4891412	0.0340634
6077000	5.8056124	5.1203565	4.4278040	0.0541830
6078000	5.8213143	5.1654257	4.2991498	0.0258082
6079000	5.8342509	5.5250285	4.2239534	0.0146931
6080000	5.8719184	4.9085979	4.3988987	0.0512282
6081000	5.9546048	5.9309845	4.2947469	0.0924719
6082000	5.7593468	4.6390911	4.4028934	0.0344210
6083000	5.9544849	4.7153467	4.4190475	0.0559126
6084000	5.8715644	5.3384041	4.1820055	0.0335621
6085000	5.7679748	4.9837730	4.4635284	0.0739205
6086000	5.8582873	5.4974336	4.3670960	0.1403298
6087000	5.8053377	4.5839865	4.2009566	0.0875135
6088000	5.8385864	5.3079110	4.1994761	0.0218534
6089000	5.7970776	5.0984092	4.4775868	0.0468132
6090000	5.7898524	5.4929294	4.2176852	0.1923988
6091000	5.8098718	5.7658245	4.4571927	0.0317376
6092000	5.9249818	5.2327228	4.1234823	0.0304200
6093000	5.8498625	4.4352428	4.2440876	0.0404624
6094000	5.8717851	4.8946578	4.4878684	0.0342165
6095000	5.8908118	4.5925533	4.1618191	0.0243047
6096000	5.8650822	5.8240220	4.3086413	0.0203940
6097000	5.8525030	5.6244805	4.4424018	0.0330151
6098000	5.9578634	5.6301217	4.5184380	0.0305509
6099000	5.7158786	4.5546098	4.4170244	0.0525124
6100000	5.9248005	5.4001232	4.3088936	0.0414406
6101000	5.8741633	4.9535124	4.3014849	0.0071341
6102000	5.8244280	5.4675390	4.2955160	0.0816274
6103000	5.9046555	4.7381316	4.2750092	0.0195079
6104000	5.8648592	4.5003691	4.1133792	0.1617084
6105000	5.8017021	5.7227883	4.2336430	0.0923891
6106000	5.7854357	5.0970317	4.2416991	0.0189050
6107000	5.7854683	4.5905185	4.3854536	0.0438760
6108000	5.8311280	4.4564751	4.3597025	0.0247216
6109000	5.8032557	5.4860858	4.3186471	0.0697420
6110000	5.8535370	4.8090755	4.3472373	0.0692118
6111000	5.8624532	5.3231369	4.4978368	0.0542941
6112000	5.8743056	5.3265693	4.2760208	0.2031070
6113000	5.8081472	5.2597027	4.4372126	0.0429765
6114000	5.7394793	4.6251866	4.2831668	0.0742506
