Gen	t_n5	t_n6	t_n7	mu	sigma2	lnL
6092000	5.7823543	5.7667189	4.2766119	0.0386483	1.1626105	-2.247
6093000	5.8465604	5.8059154	4.2036068	0.0683119	0.9102532	-2.956
6094000	5.9016152	5.8372599	4.2688100	0.0257829	0.8813284	-0.750
6095000	5.8564376	5.8176158	4.4134871	0.0386734	0.8610085	-2.886
6096000	5.8811936	5.8511650	4.1410885	0.0513671	1.0657365	-2.045
6097000	5.8168144	5.7838596	4.3022216	0.0113965	0.8188414	-1.992
6098000	5.8574880	5.8347207	4.1586228	0.0408820	1.0568498	-1.441
6099000	5.8663995	5.8631728	4.2193284	0.0551003	0.5703726	-0.229
6100000	5.8731021	5.8536063	4.1823828	0.0404421	0.6865730	-7.203
6101000	5.8655601	5.8290501	4.2029635	0.0190141	0.7986169	-4.028
6102000	5.8861020	5.8599659	4.3585810	0.0750731	0.6899025	-5.157
6103000	5.7914762	5.6516136	4.1061352	0.0398588	0.9855382	-1.200
6104000	5.8167655	5.7262381	4.3657094	0.0153255	0.6755690	-2.895
6105000	5.8473558	5.8035844	4.4383990	0.0968425	1.4253483	-4.726
6106000	5.9078982	5.7918407	4.2018610	0.0183505	0.7235322	-1.850
6107000	5.9157505	5.8907215	4.1909958	0.1070465	0.9827636	-1.725
6108000	5.8580288	5.8473314	4.3481939	0.0757542	0.9216886	-2.540
6109000	5.8901757	5.8772100	4.4579890	0.0452995	0.6999063	-0.753
6110000	5.8404564	5.7780730	4.1703078	0.0199788	0.8650385	-1.313
6111000	5.8356395	5.7979271	4.5107675	0.0458162	1.0161919	-0.822
6112000	5.8374126	5.7678813	4.4368887	0.0579678	0.7553269	-1.825
6113000	5.8467323	5.8022742	4.1499799	0.0477976	0.9036785	-1.329
6114000	5.8601129	5.8342243	4.1612316	0.0456850	0.7193833	-2.354
6115000	5.7624752	5.6740466	4.1932372	0.0863909	1.3760370	-1.071
6116000	5.8842299	5.8465888	4.4148116	0.0697844	1.2991920	-4.812
6117000	5.8630547	5.8530548	4.1722523	0.0509489	0.8512884	-2.239
6118000	5.8281461	5.8056335	4.2416605	0.0309095	0.7827233	-4.458
6119000	5.7959113	5.7900862	4.3565661	0.1195501	0.8847143	-2.347
6120000	5.8266651	5.7758295	4.3779521	0.1194779	1.2032641	-1.699
6121000	5.8153311	5.7669126	4.3164687	0.0339548	0.9432611	-5.159
6122000	5.8189852	5.7760393	4.2878519	0.0471853	0.7299219	-1.903
6123000	5.8576736	5.7946633	4.3313918	0.0282834	0.9429467	-2.225
6124000	5.8427830	5.7441355	4.2049482	0.0181182	0.7389636	-2.134
6125000	5.8284102	5.8162820	4.1381470	0.0638816	0.9092281	-2.669
6126000	5.8844153	5.8632481	4.4669245	0.0233193	0.9896671	-1.980
6127000	5.9556267	5.7427495	4.1812996	0.0362615	0.6910218	-5.005
6128000	5.8872155	5.8865511	4.4185022	0.0533369	1.2229010	-1.426
6129000	5.8571039	5.8037481	4.2467023	0.0730852	1.1362821	-1.674
6130000	5.8537355	5.8443872	4.3633585	0.0257487	0.6572735	-1.501
6131000	5.8488801	5.8036837	4.1805028	0.0158811	1.1869923	-3.274
6132000	5.8299477	5.7646570	4.2884156	0.0454409	0.7720644	-2.798
6133000	5.9168178	5.9040844	4.2888400	0.0174217	0.8112750	-1.409
6134000	5.9262232	5.9223738	4.1973631	0.0320620	0.7100722	-1.773
6135000	5.8347180	5.7332115	4.1149472	0.0132442	1.0558172	-3.191
6136000	5.8633266	5.7696793	4.1926426	0.0525441	0.8761083	-2.734
6137000	5.8501575	5.8486202	4.4125143	0.0984829	1.0958679	-0.766
6138000	5.7360785	5.7290878	4.1788829	0.0917021	1.2324152	-0.715
6139000	5.8549262	5.7159755	4.4534017	0.0615821	1.1137329	-2.398
6140000	5.7803953	5.6866648	4.3249396	0.0289182	1.3196305	-1.759
6141000	5.8102810	5.6707164	4.2018447	0.1289922	1.4700008	-3.974
6142000	5.8525634	5.8357673	4.3633492	0.0299803	0.9380214	-2.608
6143000	5.8959896	5.8892380	4.2953073	0.0800306	0.9621863	-0.407
6144000	5.8863133	5.8116825	4.2956340	0.0494384	0.9726845	-2.536
6145000	5.8250294	5.8211273	4.4433124	0.0831786	0.9158867	-1.670
6146000	5.7702218	5.6176481	4.1359739	0.0399143	0.9026011	-7.403
6147000	5.8441089	5.8248920	4.1394771	0.0379855	1.2398028	-4.314
6148000	5.8754689	5.8083115	4.2583648	0.1020942	0.6999341	-2.333
6149000	5.8618982	5.6495246	4.4283273	0.0211564	0.9017891	-3.623
6150000	5.9260056	5.7717200	4.1353990	0.0268476	0.7776776	-6.115
6151000	5.7533603	5.7054852	4.4263040	0.0623968	1.2845039	-4.896
6152000	5.7568655	5.5839581	4.4250159	0.0273472	1.1702616	-1.002
6153000	5.8820258	5.8515550	4.3287751	0.0933459	0.6548600	-3.106
6154000	5.9568623	5.9258669	4.3215573	0.0901043	0.6769108	-6.039
6155000	5.8521641	5.6552767	4.1261428	0.0294719	1.1657589	-8.757
6156000	5.8446893	5.7966307	4.3746630	0.0523904	0.8095208	-6.461
6157000	5.8920114	5.8344768	4.1465864	0.0567164	1.4763488	-1.854
6158000	5.7883837	5.7820379	4.2445947	0.1395895	0.8644126	-1.789
6159000	5.8957273	5.8938565	4.2201801	0.0386049	0.9630112	-4.329
6160000	5.8747951	5.8487221	4.1538581	0.0409593	0.7181727	-3.553
6161000	5.9236147	5.7932850	4.1596402	0.0333016	1.1235378	-1.966
6162000	5.8287974	5.7690127	4.2789780	0.0501470	0.6660379	-4.741
6163000	5.8445831	5.6850464	4.1612690	0.0208049	0.7201487	-1.214
6164000	5.7861752	5.7719153	4.4943442	0.1296728	0.9972688	-1.133
6165000	5.8976264	5.8717565	4.4318855	0.0458672	1.0721942	-5.679
6166000	5.8414886	5.7245324	4.3877839	0.0141381	1.1383652	-2.700
6167000	5.9524686	5.9094480	4.4634598	0.0420068	0.7687734	-5.059
6168000	5.8958820	5.8407497	4.2356784	0.0428392	0.9888898	-6.983
6169000	5.8001017	5.7116253	4.4146260	0.0359597	0.8334435	-1.391
6170000	5.8605741	5.8537105	4.3904803	0.0581301	0.9049992	-2.624
6171000	5.9613597	5.9546872	4.3562532	0.0638272	0.7796465	-1.587
6172000	5.7798253	5.7470913	4.3941414	0.1073069	0.8318124	-1.092
6173000	5.8036641	5.7768698	4.2000384	0.0338796	0.9493329	-4.110
6174000	5.8263926	5.8253169	4.4631619	0.0537561	0.6850654	-2.380
6175000	5.9216533	5.8736513	4.1810995	0.0261590	0.6340646	-1.052
6176000	5.7847433	5.7208492	4.2022467	0.1064191	0.7466878	-2.814
6177000	5.8710885	5.7522748	4.3588882	0.0614169	1.1891398	-4.131
6178000	5.9606967	5.8962352	4.2071154	0.0214861	0.9811653	-3.020
6179000	5.9432721	5.7859195	4.1320196	0.0155970	0.7165840	-4.078
6180000	5.8607945	5.8487984	4.5364368	0.0939828	0.8758107	-1.696
6181000	5.7351246	5.5819259	4.3837378	0.0586582	0.7455163	-5.015
6182000	5.8777177	5.8713989	4.2078507	0.0443646	1.0562029	-2.840
6183000	5.8325785	5.8234028	4.1188450	0.0395039	0.9312565	-2.671
6184000	5.8494310	5.8436278	4.2427765	0.0390846	0.7095958	-1.137
6185000	5.7649475	5.6888927	4.1642300	0.0676639	0.5618112	-5.946
6186000	5.8613234	5.8186292	4.1436229	0.0780663	1.6826775	-1.251
6187000	5.7908433	5.7808007	4.1234574	0.0230739	0.8576123	-1.914
6188000	5.9132551	5.9130783	4.2752529	0.0264117	0.8236067	-2.311
6189000	5.8579463	5.6551115	4.2509171	0.0572838	1.0227637	-2.682
6190000	5.8436540	5.8062900	4.2105394	0.0334966	0.8756717	-2.173
6191000	5.7911217	5.7399928	4.2446781	0.0416400	0.8468571	-1.460
6192000	5.8095495	5.7359943	4.2033599	0.0330525	0.6403348	-5.829
6193000	5.7157649	5.6808803	4.1042610	0.0518704	0.6619669	-2.461
6194000	5.8847947	5.7063474	4.2962211	0.0084242	0.8843388	-5.635
6195000	5.8984615	5.8510930	4.2989622	0.0326112	1.0137173	-3.644
6196000	5.7303557	5.7165271	4.1281654	0.0809246	0.7862555	-5.443
6197000	5.7908587	5.7865352	4.3596784	0.0705391	0.5927530	-5.326
6198000	5.8616131	5.7396427	4.1751194	0.0339302	1.1604971	-2.170
6199000	5.8174489	5.8109688	4.4613914	0.0792499	0.9137904	-3.925
6200000	5.9032332	5.8832642	4.2921705	0.0891640	0.6884059	-8.854
6201000	5.9702495	5.9170759	4.4923349	0.0203383	0.6672586	-1.237
6202000	5.9376480	5.8767569	4.2154507	0.0263420	0.9288760	-1.998
6203000	5.7860561	5.7298604	4.2473501	0.0462683	1.0156486	-4.327
6204000	5.7890289	5.7434067	4.2155728	0.0485302	1.0419465	-1.990
6205000	5.8566008	5.4965533	4.2543525	0.0214662	1.1702901	-2.988
6206000	5.8065966	5.7542154	4.2452595	0.1124662	1.3896741	-4.091
6207000	5.8283521	5.8248097	4.2296633	0.0509064	0.8808447	-1.030
6208000	5.9031408	5.8075211	4.1057324	0.0388735	0.9266655	-1.325
6209000	5.7776103	5.7510981	4.1790893	0.0503566	0.9140847	-0.733
6210000	5.8268936	5.7981079	4.4402108	0.0558281	0.8400104	-2.260
6211000	5.8137946	5.7203193	4.4161966	0.0940987	1.1971092	-0.666
6212000	6.0167962	5.8256454	4.1611073	0.0189829	0.7896137	-4.788
6213000	5.8978049	5.8454133	4.3118487	0.0316619	1.4174349	-0.993
6214000	5.8716232	5.8642717	4.1094091	0.0402367	1.2419554	-2.384
6215000	5.7360290	5.7173321	4.2000259	0.0376857	0.9017810	-4.357
6216000	5.7484553	5.7461290	4.3845085	0.0727205	0.8511710	-2.662
6217000	5.8422061	5.8387752	4.3750219	0.0841496	0.7875175	-0.860
6218000	5.8953426	5.8458178	4.3783495	0.0555786	1.3257226	-1.710
6219000	5.8341939	5.8278732	4.1432386	0.0648835	0.7891714	-2.589
6220000	5.8356101	5.7913074	4.1700859	0.0242694	0.8915025	-1.342
6221000	5.8513032	5.8090845	4.1202092	0.0284527	0.6383204	-1.559
6222000	5.8596656	5.8477031	4.1292876	0.0810961	0.7427009	-3.142
6223000	5.8579318	5.8117911	4.3192046	0.0683082	1.0951430	-0.593
6224000	5.7207543	5.6873233	4.3953369	0.0447335	0.9734108	-1.665
6225000	5.8566481	5.8215104	4.1646002	0.0323631	0.8362584	-2.028
6226000	5.9295360	5.9270208	4.3143485	0.0909009	0.8798926	-0.538
6227000	5.7725093	5.7394412	4.1732010	0.0808649	0.7832178	-2.097
6228000	5.8458345	5.8423460	4.1301788	0.0445983	1.1546402	-2.850
6229000	5.8012705	5.7685579	4.1607470	0.0800511	1.0638227	-3.498
6230000	6.0345574	6.0277765	4.1480912	0.0401900	0.4882281	-0.734
6231000	5.8243263	5.7961090	4.2845353	0.0595846	1.1651211	-1.055
6232000	5.8442842	5.8397345	4.3000102	0.0147570	1.0669778	-1.361
6233000	5.8263326	5.8213266	4.4412928	0.0636416	0.8724683	-3.215
6234000	5.9153126	5.8351518	4.4056290	0.1380512	0.7685339	-4.550
6235000	5.8437230	5.8077975	4.2114330	0.0263364	0.8170887	-1.587
6236000	5.8347880	5.8346979	4.4721227	0.0435149	1.2052363	-2.631
6237000	5.9461719	5.9241577	4.3509971	0.0505213	1.1424209	-3.492
6238000	5.7844746	5.7514415	4.1984574	0.0598627	0.8415776	-2.838
6239000	5.8547017	5.8157408	4.1980537	0.1902693	1.0675770	-2.872
6240000	5.8248245	5.8237902	4.2605842	0.1979600	1.4146712	-5.036
6241000	5.9018111	5.7972037	4.3701819	0.0166137	0.9340399	-0.705
6242000	5.8604115	5.7980133	4.3880717	0.0161355	1.5497486	-1.600
6243000	5.8116696	5.7672613	4.1668554	0.0440609	0.8998465	-4.357
6244000	5.9288899	5.9248591	4.1618291	0.0712689	1.0805773	-3.622
6245000	5.8171002	5.8024130	4.4315049	0.0213094	0.8214891	-1.823
6246000	5.7915504	5.7808063	4.2987515	0.0246160	1.0641857	-2.343
6247000	5.8828681	5.7747178	4.4699066	0.0807309	0.7895612	-2.841
6248000	5.9617357	5.8949784	4.2304231	0.0509017	0.7864113	-2.521
6249000	5.9395742	5.9342919	4.3064129	0.0440528	0.8939792	-4.092
6250000	5.8400320	5.8362573	4.2027197	0.0527807	0.8688272	-3.846
6251000	5.8369133	5.8024321	4.1413779	0.0646104	1.0350803	-5.649
6252000	5.8771553	5.4144950	4.1791024	0.0255002	0.9596151	-6.644
6253000	5.8421499	5.7590911	4.4480575	0.0611820	1.0693678	-5.600
6254000	5.7906641	5.7613527	4.2657847	0.0325743	0.6271492	-2.611
6255000	5.9180625	5.8471259	4.2288762	0.0340376	1.0350648	-1.095
6256000	5.9035898	5.8666292	4.3807691	0.0552462	0.8921302	-0.834
6257000	5.7629269	5.7422724	4.4512247	0.0483501	0.9437652	-0.610
6258000	5.9398967	5.4432555	4.2401608	0.0148994	0.9060891	-5.660
6259000	5.8475194	5.8224302	4.2109509	0.0342917	0.7342755	-3.456
6260000	5.7660255	5.7307781	4.2972182	0.0438921	0.8630735	-2.628
6261000	5.7885758	5.7400939	4.2560805	0.0568236	0.7273399	-3.932
6262000	5.8726760	5.8368827	4.2998419	0.0958635	0.9174406	-1.546
6263000	5.9154195	5.9044076	4.4903731	0.0437419	0.9156159	-3.068
6264000	5.8899089	5.8853057	4.3397061	0.0567905	1.4980019	-1.537
6265000	5.7889446	5.7021219	4.1820874	0.0556388	1.1779190	-3.351
6266000	5.8095054	5.6917244	4.1765604	0.0376078	0.9217150	-3.441
6267000	5.8907696	5.8843311	4.3561648	0.0537314	0.7889085	-2.088
6268000	5.8817513	5.8673904	4.4672505	0.0647003	1.0416011	-2.344
6269000	5.8120568	5.7933453	4.1763254	0.0527345	0.9643308	-0.102
6270000	5.7888486	5.5274213	4.2457528	0.0162742	0.9488572	-4.327
6271000	5.9115212	5.8575654	4.4394914	0.0283260	0.7593809	-2.541
6272000	5.8801898	5.8198676	4.1306891	0.0440052	1.1121933	-1.632
6273000	5.8839371	5.8346914	4.3957534	0.0487495	0.7298206	-2.965
6274000	5.7987177	5.7954021	4.2605097	0.0673645	0.9625782	-2.404
6275000	5.9009105	5.8985852	4.3143399	0.0287692	0.8196729	-6.413
6276000	5.8453992	5.8230005	4.1287237	0.0454120	0.8180907	-3.714
6277000	5.8762250	5.8066910	4.2795624	0.0384201	0.9756979	-2.240
6278000	5.9147588	5.8778593	4.1201738	0.0607019	0.9438680	-1.294
6279000	5.7969187	5.7562723	4.5167089	0.0835836	0.8809499	-3.442
6280000	5.7872651	5.6334283	4.4058747	0.0444090	0.8726576	-6.602
6281000	5.8454245	5.7946467	4.1168962	0.0485871	1.0262212	-3.027
6282000	5.7952247	5.7860392	4.1326690	0.0595075	1.0400289	-2.907
6283000	5.9344998	5.9116444	4.3392315	0.0866277	1.1585528	-0.668
6284000	5.8173831	5.8032261	4.1215861	0.0331691	0.9601231	-4.257
6285000	5.8647001	5.8350306	4.4850873	0.0446337	1.0558717	-4.119
6286000	5.8728278	5.7448930	4.3648981	0.0214817	1.0300694	-1.560
6287000	5.7716893	5.7582811	4.2155961	0.0574531	0.7639464	-1.634
6288000	5.9393038	5.7971263	4.1323566	0.0208683	1.0925794	-6.867
6289000	5.8345183	5.7764252	4.3634825	0.0843187	0.9469581	-2.345
6290000	5.8639530	5.6843149	4.3177907	0.0164167	1.0902163	-1.702
6291000	5.9305675	5.7415160	4.3155227	0.0105357	1.1011140	-0.826
6292000	5.8878704	5.8851064	4.4327443	0.0630145	0.9086468	-0.743
6293000	5.8320241	5.8308165	4.1900305	0.0270800	0.9646075	-2.315
6294000	5.8470439	5.6395191	4.1630028	0.0086348	0.7695986	-4.400
6295000	5.9103824	5.8581048	4.2425943	0.1002269	0.7504846	-5.927
6296000	5.8607896	5.8593697	4.4340990	0.0605950	0.7611546	-3.990
6297000	5.8788529	5.8297271	4.1361992	0.0721986	0.8092902	-1.391
6298000	5.7979094	5.7806420	4.3787425	0.0262752	0.9961681	-2.649
6299000	5.8403702	5.8339101	4.1976167	0.0466034	0.9929702	-10.025
6300000	5.8627000	5.8460262	4.1301625	0.0276566	1.0405138	-7.338
6301000	5.7691391	5.7477127	4.2475178	0.0724067	0.9805398	-2.316
6302000	5.7754595	5.6764817	4.2968898	0.0501170	0.7664137	-3.770
6303000	5.7697788	5.6975063	4.5011570	0.1134046	0.8384384	-2.750
6304000	5.9231365	5.6720678	4.1647602	0.0246641	0.6566212	-1.565
6305000	5.8632167	5.8564216	4.2784390	0.0692079	0.9417342	-1.238
6306000	5.9300692	5.8980928	4.4385416	0.0452860	0.6655266	-4.554
6307000	5.8058615	5.7512350	4.4065351	0.0476990	0.9242725	-1.824
6308000	5.8700978	5.7612886	4.1760349	0.0276327	0.9095792	-3.393
6309000	5.8905619	5.8473432	4.1562900	0.0429020	0.9313979	-2.411
6310000	5.7432833	5.7229953	4.2547144	0.0771906	1.0791394	-6.887
6311000	5.8201017	5.7949465	4.1410553	0.0576766	0.6608847	-4.055
6312000	5.7390841	5.6338911	4.1148291	0.0688097	1.1209070	-1.337
6313000	5.7844322	5.7320422	4.4894498	0.0597253	0.9713185	-1.733
6314000	5.8052085	5.7583735	4.1149946	0.0481929	0.8133627	-2.956
6315000	5.8366403	5.8181891	4.2381925	0.0977064	0.9192269	-1.195
6316000	5.8757070	5.8282076	4.1942947	0.0695222	0.7325148	-1.880
6317000	5.8348146	5.8331337	4.3336231	0.0708320	0.9461273	-1.344
6318000	5.7738197	5.7553613	4.3796372	0.0755306	0.5478600	-2.649
6319000	5.7861916	5.7368186	4.4640506	0.0297247	1.4358248	-1.401
6320000	5.7996183	5.7718680	4.2908547	0.0298647	0.9305822	-2.755
6321000	5.8559135	5.8417843	4.3991875	0.0999036	0.8173121	-3.530
6322000	5.8121507	5.7611954	4.2265176	0.0293588	0.7404413	-2.451
6323000	5.8758912	5.8656417	4.5198171	0.1824105	1.1008058	-4.674
6324000	5.8242341	5.7880142	4.5247309	0.0831066	0.8516169	-2.006
6325000	5.8572525	5.7971481	4.1214154	0.0291629	0.8511635	-2.189
6326000	5.8933657	5.8866446	4.4435571	0.1204271	0.8566611	-1.640
6327000	5.9200279	5.8661571	4.1249175	0.0267084	0.8326521	-6.842
6328000	5.8058454	5.5852375	4.2011575	0.0487503	0.9332015	-1.569
6329000	5.9575713	5.8736595	4.1051372	0.0201384	0.6315796	-1.466
6330000	5.8023650	5.7497177	4.5361455	0.0566196	0.9533214	-1.872
6331000	5.8387698	5.8082715	4.2172171	0.0308165	0.8786812	-1.341
6332000	5.7776865	5.7466727	4.2645297	0.0390255	1.7164932	-2.850
6333000	5.8131242	5.6388770	4.2457611	0.0540609	0.8946906	-6.109
6334000	5.9386068	5.8425402	4.5155147	0.0287942	1.0501959	-4.818
6335000	5.8456660	5.7195650	4.2363742	0.0809387	0.9516829	-2.458
6336000	5.8854701	5.8446228	4.4597210	0.0407701	1.3678952	-3.478
6337000	5.8869861	5.6837384	4.3833883	0.0236176	1.0715846	-1.603
6338000	5.8295973	5.8023172	4.4140121	0.0887215	0.9109036	-3.000
6339000	5.8182667	5.7833408	4.3991897	0.0780083	0.8429977	-6.937
6340000	5.8838373	5.7993681	4.4605517	0.0826896	1.2720297	-2.079
6341000	5.8491929	5.8490515	4.2298734	0.0892192	0.6359362	-2.368
6342000	5.8883834	5.8397633	4.2336980	0.0242143	1.2591149	-2.050
6343000	5.9169024	5.8467473	4.2706266	0.0572771	0.7741306	-3.562
6344000	5.9171321	5.8746938	4.2422002	0.0760804	0.6658595	-1.924
6345000	5.9028344	5.8369803	4.1308399	0.0209287	1.1367100	-1.485
6346000	5.9233404	5.7531455	4.1214937	0.0242873	1.3746352	-0.452
6347000	5.9708765	5.9517003	4.1412014	0.0546713	1.6795123	-1.458
6348000	5.8487997	5.8354337	4.2984546	0.0354864	0.8158164	-0.616
6349000	5.8383077	5.7928615	4.4944129	0.0735373	1.1339103	-2.042
6350000	5.8753176	5.5992791	4.0990561	0.0172855	0.6457193	-2.134
6351000	5.8535775	5.7316946	4.1280854	0.0618796	0.7373676	-5.657
6352000	5.9216668	5.9034996	4.3683864	0.0549752	0.6163755	-2.330
6353000	5.8248197	5.7701427	4.3040618	0.0123946	0.9294447	-1.627
6354000	5.8646003	5.5787293	4.1650083	0.0440389	1.1040629	-6.518
6355000	5.8804969	5.8491233	4.2515960	0.0220400	0.7578303	-3.309
6356000	5.7386462	5.6119379	4.3586513	0.0593404	1.3187960	-1.920
6357000	5.7842702	5.4690281	4.5085443	0.0236882	0.9257768	-2.621
6358000	5.8048730	5.8039250	4.3194867	0.1003067	0.8887684	-3.373
6359000	5.9058099	5.8446233	4.2677551	0.0281101	1.0144147	-0.553
6360000	5.8122935	5.7894991	4.3026334	0.1130220	0.9118941	-2.265
6361000	5.7445041	5.6364114	4.3179368	0.0393778	0.9301738	-2.866
6362000	5.8368604	5.8074700	4.3479251	0.0763342	1.0302374	-4.177
6363000	5.8543590	5.7273414	4.3700574	0.0700967	0.8073505	-3.512
6364000	5.8878970	5.8447993	4.4838181	0.0523178	1.2478429	-1.283
6365000	5.7476117	5.7444457	4.3291291	0.0346950	1.0283052	-7.754
6366000	5.8671257	5.4872853	4.3548650	0.0359160	1.3028533	-6.462
6367000	5.8144290	5.8013572	4.4259740	0.0537838	0.6777971	-1.193
6368000	5.9403242	5.9132786	4.1368877	0.0587858	0.7775755	-0.600
6369000	5.7606415	5.6470005	4.2554848	0.0366031	0.8064703	-1.484
6370000	5.8301676	5.8127671	4.2409402	0.0600398	0.7504057	-3.238
6371000	5.8618954	5.8402741	4.3519720	0.0743549	0.9559637	-2.812
6372000	5.8504573	5.7700377	4.1548977	0.0444118	0.9497094	-4.004
6373000	5.9057700	5.8541021	4.2327798	0.0416454	0.8848748	-4.360
6374000	5.8385065	5.8230740	4.2312144	0.0388932	0.8563154	-1.082
6375000	5.7794455	5.7371929	4.1859947	0.0618663	1.1236645	-4.744
6376000	5.8742173	5.7930254	4.3257325	0.0406868	0.6404996	-0.537
6377000	5.8752844	5.8734645	4.2066345	0.0768259	1.1971673	-1.836
6378000	5.8048373	5.8019915	4.4316057	0.0766135	0.6785213	-1.683
6379000	5.8035500	5.7774829	4.1209391	0.0305077	0.6328368	-3.788
6380000	5.8658319	5.7948432	4.1475805	0.0367439	0.9885518	-3.968
6381000	5.9245338	5.9118837	4.1334910	0.0401748	1.0082879	-0.536
6382000	5.8830170	5.8582988	4.2042658	0.0811480	0.6527031	-1.740
6383000	5.8732263	5.8469532	4.5177146	0.0418996	0.8066543	-2.389
6384000	5.7290266	5.7092774	4.2000865	0.0739698	1.1827037	-3.202
6385000	5.8513248	5.8281596	4.3148273	0.0439137	1.0060738	-1.888
6386000	5.8755407	5.8263174	4.4511617	0.0448639	0.7508883	-8.182
6387000	5.9007739	5.8453096	4.5330174	0.0619153	1.3969191	-2.450
6388000	5.8791334	5.8579933	4.1513561	0.0297776	0.6565434	-1.054
6389000	5.8098084	5.7218144	4.2053603	0.0558478	0.8109502	-5.157
6390000	5.8886453	5.8671844	4.3688327	0.0420231	0.8343059	-3.985
6391000	5.8169394	5.7323716	4.2593724	0.0331488	0.5779730	-6.668
6392000	5.7657941	5.7400054	4.3147519	0.0547538	1.0749556	-1.890
6393000	5.8340381	5.7965833	4.2446218	0.0464776	1.2205051	-0.997
6394000	5.8231343	5.8229740	4.1236341	0.0298840	0.8886873	-4.165
6395000	5.7983179	5.7843177	4.1814591	0.0612463	1.0519789	-0.262
6396000	5.6725293	5.6379383	4.1614397	0.1622336	0.9999406	-5.815
6397000	5.9045727	5.8808799	4.2684656	0.0263185	0.8290933	-2.885
6398000	5.6866910	5.6367933	4.2563203	0.0599161	0.8266241	-2.582
6399000	5.7734387	5.7222867	4.2802615	0.0473243	1.2941448	-3.100
6400000	5.8313763	5.8081610	4.2071958	0.0599025	0.8256990	-2.666
6401000	5.8822388	5.8627663	4.1623746	0.0415122	1.0086310	-3.428
6402000	5.8886210	5.8833562	4.3554763	0.0772657	1.0665681	-3.828
6403000	5.8664826	5.7281916	4.1938718	0.0588198	0.8343688	-2.922
6404000	5.8225064	5.8223654	4.1112033	0.0741569	0.9269813	-0.993
6405000	5.7755072	5.7145796	4.2437526	0.0307650	1.1161032	-2.896
6406000	5.8342795	5.7530455	4.3866526	0.0327419	1.3532858	-1.759
6407000	5.8338402	5.7313993	4.2726184	0.0270152	1.1634414	-0.840
6408000	5.8576927	5.8512132	4.3243109	0.0759035	0.8482389	-6.219
6409000	5.9190686	5.9079880	4.2441645	0.0832088	0.7138924	-2.320
6410000	5.8249513	5.8001264	4.2350774	0.0219283	1.1457288	-3.200
6411000	5.9064782	5.9038950	4.2643192	0.0536685	1.1176002	-1.383
6412000	5.8090437	5.7464880	4.2741140	0.0478995	0.9148671	-0.911
6413000	5.8745746	5.7539934	4.2370976	0.0187777	0.6717414	-5.727
6414000	5.8587190	5.8376549	4.2551266	0.0316746	0.8699034	-0.942
6415000	5.7839039	5.7333646	4.2240121	0.0704410	1.0215943	-0.790
6416000	5.7821917	5.7414074	4.3918988	0.0586666	0.8377875	-2.394
6417000	5.7863405	5.7686961	4.3999444	0.0291796	1.4863647	-1.439
6418000	5.8782406	5.8681296	4.4520385	0.0506527	0.8795857	-1.835
6419000	5.8692094	5.8645422	4.2299574	0.0309957	1.1307863	-1.313
6420000	6.0306621	5.9832548	4.2184721	0.0719313	0.5747969	-5.269
6421000	5.7665760	5.7302507	4.2816515	0.0289231	1.3366073	-3.363
6422000	5.8152723	5.7758723	4.3085439	0.0314954	0.9616132	-0.741
6423000	5.8334473	5.8011380	4.4718107	0.0322215	0.7069353	-2.963
6424000	5.8627578	5.8048917	4.2129145	0.0179935	0.9673224	-5.294
6425000	5.8987168	5.8550680	4.3927390	0.0240863	0.5928642	-3.530
6426000	5.8729627	5.7868558	4.2981276	0.0426994	0.7980324	-9.489
6427000	5.8090509	5.7621481	4.1560323	0.0605310	0.9151153	-2.472
6428000	5.9164427	5.9104565	4.0624863	0.0351193	0.6796656	-2.009
6429000	5.8873056	5.8764392	4.1997459	0.0374462	0.9825618	-3.220
6430000	5.9226401	5.8676751	4.1564956	0.0603140	1.5938203	-0.743
6431000	5.8401084	5.8091701	4.2215589	0.0263496	1.1248385	-2.630
6432000	5.8402777	5.7793286	4.4518616	0.0555214	1.3527325	-1.356
6433000	5.8240087	5.7717625	4.0902474	0.0198897	1.4968432	-8.289
6434000	5.8599794	5.7572265	4.2034171	0.0324594	0.9009641	-2.274
6435000	5.7435790	5.7238701	4.1538410	0.0541720	1.1375090	-1.116
6436000	5.8956020	5.8672194	4.1094208	0.0503723	1.0556266	-4.770
6437000	5.9230354	5.9014640	4.1593486	0.0597825	0.6639212	-2.634
6438000	5.8385775	5.8119770	4.3180867	0.0710643	0.7803260	-2.423
6439000	5.9214475	5.9152830	4.4076926	0.0686430	1.2001318	-1.470
6440000	5.7628700	5.7317647	4.1467005	0.0633080	0.9150041	-0.917
6441000	5.8471658	5.8351376	4.4554935	0.1088767	1.2114208	-1.838
6442000	5.8766565	5.8704066	4.3232580	0.0942672	0.6841644	-5.591
6443000	5.8617225	5.8416939	4.4906606	0.0223152	0.9487938	-1.261
6444000	5.8581424	5.8428119	4.1863976	0.0306428	0.8047785	-1.864
6445000	5.8591101	5.7485731	4.5071478	0.0394381	0.8937545	-2.106
6446000	5.9316154	5.7505414	4.3560994	0.0224010	1.0153521	-0.842
6447000	5.8025033	5.7784503	4.1313132	0.0604123	1.0975967	-2.715
6448000	5.7952020	5.7601848	4.1568750	0.0404673	0.7296681	-5.296
6449000	5.8085953	5.7442376	4.1356163	0.0450966	0.8722094	-1.884
