Gen	t_n5	t_n6	t_n7	mu	sigma2	lnL
5718000	5.8550784	5.8129347	4.4403201	0.0216168	1.1121082	-2.265
5719000	5.7977017	5.7742338	4.4664692	0.1163230	1.4025137	-3.968
5720000	5.8911800	5.8490924	4.4218755	0.0273393	0.8589288	-1.889
5721000	5.7480806	5.7248444	4.1114271	0.0446983	0.8938087	-0.914
5722000	5.8360067	5.7677164	4.2163679	0.0588310	0.8983038	-1.493
5723000	5.9029852	5.8682223	4.2397028	0.0434876	0.9060575	-7.647
5724000	5.7946030	5.7408237	4.3172722	0.1360733	1.0472778	-4.056
5725000	5.7342221	5.6730297	4.1652639	0.0587153	0.6709716	-3.453
5726000	5.8589746	5.8225962	4.2676701	0.0227960	0.7097667	-1.824
5727000	5.9536421	5.7678951	4.1349846	0.0100102	1.0844698	-1.622
5728000	5.9188953	5.8669267	4.1334666	0.0480725	0.9481756	-1.925
5729000	5.8560435	5.7719438	4.3836532	0.0428247	0.9045065	-4.215
5730000	5.7905150	5.6695972	4.1251091	0.0846543	0.7669817	-5.578
5731000	5.9389590	5.9019636	4.2679833	0.0593199	0.4726859	-3.391
5732000	5.8526341	5.8502346	4.2738923	0.1006552	0.8921661	-3.537
5733000	5.7933930	5.7366646	4.2683003	0.0719834	0.9933388	-2.390
5734000	5.7618138	5.7354407	4.1930050	0.0484472	0.7742348	-2.401
5735000	5.9373969	5.9322078	4.3881482	0.0160047	0.9848884	-3.393
5736000	5.9606047	5.8950412	4.1885656	0.0494302	0.8568866	-2.732
5737000	5.8590645	5.8229835	4.1769465	0.0529633	0.8716964	-1.369
5738000	5.9770656	5.9513387	4.1370643	0.0459237	0.9852661	-4.077
5739000	5.8083348	5.7921780	4.1607769	0.0246095	0.7521894	-2.637
5740000	5.8768137	5.6660616	4.3721765	0.0467348	0.9512182	-6.502
5741000	5.8721302	5.8173770	4.2112390	0.0346976	1.1871913	-1.197
5742000	5.9277363	5.9073984	4.1181427	0.0519316	0.9094476	-4.837
5743000	5.8532540	5.8058924	4.4973793	0.0508851	0.7888277	-3.197
5744000	5.8510206	5.7954724	4.1540833	0.0259229	0.7665567	-1.312
5745000	5.9346583	5.8536785	4.1186965	0.0251688	0.8305077	-1.807
5746000	5.8012634	5.7337550	4.2222130	0.0430748	0.8304959	-1.474
5747000	5.8897129	5.7846098	4.3166171	0.0421696	1.2306552	-1.798
5748000	5.7764494	5.6550931	4.3009119	0.0419126	0.7772755	-15.712
5749000	5.9078838	5.8417145	4.3754610	0.0286676	0.9868602	-5.070
5750000	5.8551756	5.8528020	4.2336192	0.0446283	1.1910009	-3.839
5751000	5.9380178	5.8243151	4.2059652	0.0463727	1.3058705	-1.097
5752000	5.7912971	5.7565757	4.2168612	0.0423367	0.7852248	-5.280
5753000	5.8248460	5.7214647	4.1539282	0.1124685	0.9904080	-2.957
5754000	5.7878419	5.7448976	4.1622982	0.0798125	0.9105091	-4.386
5755000	5.8091880	5.7485382	4.1596965	0.0488202	1.0562348	-4.052
5756000	5.8053387	5.7700033	4.4848259	0.0427672	0.8998276	-1.993
5757000	5.8752012	5.8214555	4.3829466	0.1073113	0.9557036	-1.965
5758000	5.8167355	5.8131278	4.5047768	0.0608095	1.0326419	-1.978
5759000	5.9441201	5.9301888	4.3568905	0.0431924	1.0201905	-5.529
5760000	5.7436176	5.6820774	4.4084795	0.0737290	0.9697137	-3.380
5761000	5.8360470	5.7725965	4.2355619	0.0695944	1.4363984	-4.228
5762000	5.8741424	5.8442597	4.3024911	0.1404102	1.0784223	-4.752
5763000	5.7546011	5.7496203	4.1461336	0.0179204	0.8027217	-4.655
5764000	5.8645080	5.8034650	4.3509055	0.0265361	0.9930917	-2.259
5765000	5.8197131	5.7523675	4.2609196	0.0662677	1.1189255	-1.957
5766000	5.7713450	5.5711993	4.2176491	0.0257493	0.6856361	-4.649
5767000	5.9443656	5.9393621	4.2873244	0.0911791	1.3912286	-1.050
5768000	5.9526730	5.8419386	4.3746920	0.0428895	1.2059397	-1.515
5769000	5.7910121	5.7903183	4.2001894	0.0970631	0.8257950	-2.296
5770000	5.8686258	5.8194420	4.1242996	0.0546558	0.8410448	-0.732
5771000	5.8431407	5.8275411	4.2116333	0.0198736	1.1662212	-0.703
5772000	5.8460779	5.7987640	4.1831799	0.0401573	0.9713956	-1.715
5773000	5.9195168	5.8663725	4.2348736	0.0741560	1.0531089	-4.525
5774000	5.8401424	5.8043653	4.2790264	0.1166198	0.7977321	-2.451
5775000	5.9076941	5.8378223	4.1659329	0.0405395	0.6128110	-2.101
5776000	5.7968865	5.6326162	4.3499558	0.0294442	0.7016563	-3.428
5777000	5.8539529	5.8521821	4.1915178	0.0820130	0.6902958	-1.089
5778000	5.8919334	5.8271849	4.4679144	0.0740760	0.7808535	-2.717
5779000	5.8475729	5.7240093	4.2029814	0.0235865	0.6690899	-5.697
5780000	5.8515642	5.7761184	4.2123121	0.0414773	0.8817879	-4.297
5781000	5.9609155	5.9317628	4.2171089	0.0978445	0.5553109	-3.903
5782000	5.8035945	5.7855397	4.4016172	0.0418335	0.7147758	-1.563
5783000	5.7730660	5.7319128	4.1347500	0.0338501	0.6198347	-0.950
5784000	5.7945399	5.7218171	4.4926825	0.0311949	0.9127285	-1.278
5785000	5.9210969	5.9003216	4.1419705	0.0391802	0.9790210	-0.503
5786000	5.8288798	5.8179780	4.3428294	0.0489104	0.6832175	-0.982
5787000	5.7630129	5.7045251	4.1305975	0.0217576	0.6989423	-3.675
5788000	5.8625568	5.8393359	4.3860481	0.0235612	0.9889984	-0.903
5789000	5.8638439	5.7979000	4.2125967	0.0842417	0.9391420	-1.877
5790000	5.8330247	5.7979299	4.2658522	0.0341756	1.1615980	-4.851
5791000	5.8072680	5.6915455	4.3601207	0.0329218	0.8538168	-1.955
5792000	5.8090612	5.7460802	4.3760654	0.0550104	1.1047106	-3.043
5793000	5.8442471	5.8275159	4.1984667	0.0498043	0.8677827	-4.680
5794000	5.8526910	5.7669153	4.1131273	0.0652568	0.9305099	-1.138
5795000	5.7676489	5.7362872	4.2702187	0.0524352	0.8614599	-3.524
5796000	5.7525044	5.7487923	4.3292535	0.0558937	1.0986670	-0.507
5797000	5.9223728	5.9113079	4.2834100	0.0842238	0.7636857	-7.346
5798000	5.8236940	5.8128042	4.1855723	0.0437472	0.6471530	-1.704
5799000	5.8619057	5.7286482	4.1164111	0.0278097	0.9695501	-1.875
5800000	5.7753573	5.7554180	4.2609115	0.0599580	0.7667475	-3.574
5801000	5.9005920	5.8315092	4.3455921	0.0303182	1.2186241	-5.752
5802000	5.8275733	5.8100376	4.4972290	0.0701221	0.6397740	-2.238
5803000	5.8461793	5.8280668	4.1128936	0.0525688	1.2267823	-3.826
5804000	5.7578307	5.7227683	4.5058065	0.0567867	1.3208913	-2.159
5805000	5.8441755	5.7857676	4.2164404	0.0473686	0.9801250	-1.529
5806000	5.8421746	5.7786381	4.4324615	0.0360138	1.0166272	-1.400
5807000	5.8237428	5.8011384	4.2742727	0.0356490	0.9701129	-1.812
5808000	5.7950434	5.7245314	4.2673644	0.0344568	1.0433166	-5.767
5809000	5.9314966	5.8927839	4.4390196	0.0873600	0.6439385	-4.908
5810000	5.8011745	5.7839498	4.2478166	0.0413283	0.8413055	-1.991
5811000	5.8001194	5.7855558	4.5140229	0.0477309	0.9199776	-2.800
5812000	5.8818772	5.8588456	4.5168740	0.0232820	0.9404916	-3.810
5813000	5.8516574	5.8463926	4.1657699	0.0768550	0.7808873	-0.654
5814000	5.8891028	5.8254025	4.2685272	0.0987806	1.0156263	-2.102
5815000	5.8774407	5.8091359	4.2040052	0.0371452	0.7331867	-1.588
5816000	5.8478714	5.8351559	4.3871786	0.0151874	0.7011750	-6.317
5817000	5.9243456	5.8382695	4.1062184	0.0416522	1.1530860	-0.603
5818000	5.9597983	5.8491300	4.3784468	0.0281086	0.9353438	-1.829
5819000	5.9144674	5.8483941	4.1805002	0.0358410	0.8761554	-0.278
5820000	5.8245974	5.7208057	4.2916703	0.0154226	1.1037731	-2.754
5821000	5.7893651	5.7463030	4.3608411	0.0570011	0.8951182	-5.353
5822000	5.8255489	5.8228116	4.5085581	0.0933227	1.0706484	-0.434
5823000	5.8757262	5.8574721	4.1953263	0.0693687	0.8946352	-0.954
5824000	5.7925138	5.7438222	4.4220207	0.0390814	1.0118261	-1.214
5825000	5.8184914	5.7815280	4.2162724	0.0310499	0.7315830	-2.392
5826000	5.8645295	5.8635577	4.4952841	0.1081498	1.1219846	-2.567
5827000	5.9248273	5.8894572	4.1599593	0.0325400	0.7881098	-3.339
5828000	5.9278293	5.8380765	4.2100528	0.0438075	0.8106961	-3.157
5829000	5.7930559	5.7772231	4.1546869	0.0580338	0.6806267	-1.596
5830000	5.7620410	5.6199455	4.5045754	0.0503736	0.8807025	-3.169
5831000	5.8721792	5.8172669	4.4917795	0.0420165	1.0004611	-1.922
5832000	5.8257550	5.7518554	4.1390944	0.0144927	1.0761060	-2.461
5833000	5.7124155	5.7055226	4.2752821	0.0441256	0.9793771	-1.737
5834000	5.8279845	5.8067317	4.1930356	0.0173756	0.7330186	-1.045
5835000	5.8468355	5.7398380	4.1517777	0.0454927	0.5591222	-6.048
5836000	5.8681290	5.7608969	4.3032179	0.0257785	0.7212190	-1.686
5837000	5.6801991	5.2835302	4.2395065	0.0201711	0.8725394	-6.277
5838000	5.8324032	5.7804489	4.1262604	0.0296392	0.8476259	-4.872
5839000	5.8595305	5.8493073	4.4252026	0.0945143	1.1801993	-1.474
5840000	5.7647009	5.7264746	4.4102987	0.0320328	1.0568801	-6.165
5841000	5.8032447	5.7961304	4.4300283	0.0723590	1.1325346	-2.310
5842000	5.8406012	5.7973692	4.1872888	0.0294760	0.7643508	-3.686
5843000	5.7823407	5.7361409	4.4011028	0.0744298	0.7784270	-4.187
5844000	5.7442199	5.5970296	4.3564172	0.0319527	1.1465428	-1.510
5845000	5.8313423	5.7291943	4.1627155	0.0313758	0.8219352	-1.604
5846000	5.8790826	5.8367462	4.1982128	0.0417857	0.5882685	-6.904
5847000	5.8737846	5.8327268	4.4619961	0.0331776	0.6219850	-1.163
5848000	5.8782540	5.8577772	4.1983999	0.0625225	0.9935467	-4.741
5849000	5.8249882	5.7353536	4.2576533	0.0579484	0.9482401	-4.224
5850000	5.7948239	5.7929676	4.2015555	0.0944323	0.8683874	-0.579
5851000	5.7767260	5.6676045	4.1531818	0.0540889	0.8731174	-4.729
5852000	5.8754579	5.8247588	4.4362245	0.0635856	0.8817274	-1.092
5853000	5.7588303	5.7159330	4.3298017	0.0272088	1.2021588	-1.152
5854000	5.8696332	5.8130826	4.3651711	0.0344002	0.9990442	-1.638
5855000	5.8595490	5.7213887	4.1844798	0.0614809	1.1886776	-0.734
5856000	5.8358624	5.7744683	4.3759891	0.0346525	0.8989284	-4.874
5857000	5.8732395	5.6339536	4.1793731	0.0334290	0.8118000	-8.128
5858000	5.9446815	5.9112552	4.1561758	0.0222766	0.8853874	-1.874
5859000	5.7568150	5.7385221	4.3941530	0.0290006	0.7171104	-3.704
5860000	5.9231494	5.7318120	4.2683075	0.0466937	1.0955262	-3.203
5861000	5.8098511	5.7330006	4.4528935	0.0902642	1.0370645	-2.849
5862000	5.7425434	5.7142217	4.3570450	0.0837932	1.1858740	-4.053
5863000	5.8325613	5.8253441	4.1427446	0.1075241	0.9197812	-1.329
5864000	5.9085775	5.8207019	4.3437465	0.0160058	0.5600562	-0.542
5865000	5.8155631	5.7853828	4.3677194	0.0332207	0.7153131	-1.583
5866000	5.8898456	5.8428889	4.2683877	0.0787286	0.7036920	-5.472
5867000	5.8574844	5.8027748	4.2338844	0.0362936	0.7743997	-3.170
5868000	5.8625824	5.8455490	4.1885986	0.0986184	0.9797906	-1.668
5869000	5.8954689	5.8682467	4.5298761	0.0765952	1.0536861	-2.825
5870000	5.9110045	5.8635192	4.1291133	0.0385430	0.6128813	-8.207
5871000	5.8483624	5.7671815	4.4451397	0.0584284	0.8349939	-3.325
5872000	6.0014698	5.9836299	4.2266109	0.0974476	1.0602393	-0.969
5873000	5.7545936	5.5586492	4.2651097	0.0111472	1.4478388	-4.376
5874000	5.8480251	5.7593565	4.1465405	0.0231697	1.2566028	-1.557
5875000	5.8442636	5.8417617	4.1092556	0.0598226	1.0085670	-1.198
5876000	5.8944386	5.8905416	4.5178099	0.0379306	0.8086292	-5.592
5877000	5.8269101	5.8104807	4.3610694	0.1034214	0.7929288	-0.391
5878000	5.9427881	5.8283840	4.3326463	0.0481368	0.9729866	-3.188
5879000	5.8045222	5.6106616	4.3390616	0.0356590	1.0555129	-8.688
5880000	5.7948275	5.7762653	4.2068829	0.0670672	1.2208218	-1.515
5881000	5.9309270	5.8871230	4.2238223	0.0446787	0.7377320	-1.267
5882000	5.8616140	5.3543440	4.2821881	0.0525626	1.2689170	-4.374
5883000	5.9247971	5.9191325	4.3421221	0.0783770	0.9290738	-1.359
5884000	5.8199802	5.7984614	4.2000004	0.0250654	1.1490875	-0.884
5885000	5.8241156	5.7995303	4.5005953	0.1127108	0.8934195	-4.267
5886000	5.8906903	5.8770240	4.4497542	0.0418014	0.8279672	-5.947
5887000	5.8595835	5.7919218	4.4582892	0.0367695	1.2629392	-0.786
5888000	5.7419884	5.6409680	4.2565287	0.0311737	1.1483038	-2.354
5889000	5.7190472	5.6854317	4.2410713	0.1224137	0.8876476	-2.379
5890000	5.8899509	5.8526381	4.1770053	0.0605370	0.8086457	-3.180
5891000	5.8175709	5.7215323	4.1219780	0.0291532	0.6042544	-3.574
5892000	5.7778264	5.7195849	4.2220519	0.0388102	1.1237359	-5.593
5893000	5.7465350	5.7329820	4.1301150	0.0407457	0.8345282	-4.142
5894000	5.8744204	5.5784475	4.1161467	0.0235687	0.8638996	-1.246
5895000	5.8572366	5.8417460	4.1849850	0.1019719	1.4589301	-1.453
5896000	5.7687960	5.7016576	4.2771551	0.0466293	0.7819931	-2.027
5897000	5.9867352	5.9440919	4.3556058	0.0144488	0.7327883	-1.856
5898000	5.8935857	5.8926480	4.2783995	0.0392214	0.9537857	-6.248
5899000	5.8857408	5.8584972	4.1360051	0.0760116	0.9209411	-2.059
5900000	5.8755657	5.8730166	4.4224658	0.0512567	1.0116180	-1.052
5901000	5.7971284	5.7693348	4.3504677	0.1218402	0.9163048	-6.210
5902000	5.8185340	5.7806621	4.1528329	0.1141803	0.9437220	-4.721
5903000	5.9155563	5.8833272	4.1149273	0.0575127	0.6267161	-5.084
5904000	5.8005467	5.7550153	4.2009502	0.0493968	0.9528029	-1.207
5905000	5.9222310	5.8500830	4.1834868	0.0488341	0.9623117	-5.473
5906000	5.8651692	5.8525234	4.1554993	0.0181090	0.7215366	-1.484
5907000	5.8126170	5.8073352	4.4877730	0.0367151	0.7757984	-2.880
5908000	5.7708573	5.7476001	4.1759097	0.0624876	0.9433679	-1.425
5909000	5.8343379	5.8225457	4.0699885	0.0554994	1.0127032	-0.940
5910000	5.8631629	5.8387020	4.1391974	0.1162013	0.7104344	-1.339
5911000	5.8858747	5.8440461	4.4036616	0.0160453	0.8004149	-2.976
5912000	5.8860837	5.8583052	4.2561764	0.0222221	0.7899598	-0.856
5913000	5.9738528	5.9697687	4.4021904	0.0220135	0.8822735	-1.176
5914000	5.9904956	5.9087304	4.4534835	0.0204518	1.1996116	-1.041
5915000	5.8202868	5.5101194	4.2601974	0.0077586	1.0184480	-2.617
5916000	5.8476358	5.7822276	4.1601886	0.0411386	0.9431111	-4.158
5917000	5.8393198	5.8216774	4.1551627	0.0956268	0.7136274	-3.487
5918000	5.8798284	5.7396472	4.1866933	0.0370665	0.6003575	-6.965
5919000	5.8049652	5.7701653	4.3237953	0.0356872	0.6328389	-2.977
5920000	5.7634426	5.7128083	4.4560182	0.0554197	1.0552001	-3.166
5921000	5.8474872	5.8375074	4.4149228	0.0549670	1.3249515	-0.481
5922000	5.7739153	5.7587931	4.3492227	0.0471984	0.7509413	-1.973
5923000	5.8155489	5.7628593	4.3332345	0.0432430	1.0471991	-2.199
5924000	5.8130295	5.7668106	4.1842382	0.0313445	1.0514728	-1.811
5925000	5.8394796	5.6612724	4.4679626	0.0352092	0.7620925	-2.481
5926000	5.8864899	5.8695057	4.4018329	0.0863635	1.4425013	-3.455
5927000	5.7666217	5.7479933	4.3108598	0.0326333	0.7272133	-3.382
5928000	5.8977434	5.8576968	4.3806468	0.0543358	1.3478148	-1.770
5929000	5.8483932	5.8350314	4.4087088	0.0443443	1.1460725	-1.562
5930000	5.8496166	5.6335226	4.2128873	0.0279229	1.1678214	-1.123
5931000	5.8593256	5.7895331	4.2691837	0.0704945	0.8355286	-1.689
5932000	5.9061735	5.8367610	4.4211033	0.0190546	0.7212115	-3.220
5933000	5.8468576	5.8371350	4.3003450	0.0533188	1.1694939	-0.717
5934000	5.8606019	5.5942825	4.1108403	0.0265893	1.1121155	-2.436
5935000	5.8331895	5.7701135	4.1383894	0.0467433	0.8261813	-3.511
5936000	5.8385011	5.7791007	4.2090995	0.0247158	0.7627296	-5.306
5937000	5.8954286	5.8764868	4.4404056	0.0640906	1.3080057	-3.132
5938000	5.8049992	5.8004674	4.1355015	0.0213670	0.7873849	-2.983
5939000	5.9084989	5.8017927	4.2543802	0.0788181	0.7791026	-3.320
5940000	5.9521956	5.9304915	4.1166143	0.0309201	0.9195821	-5.415
5941000	5.8156969	5.7302887	4.2382146	0.0208903	1.3168725	-3.923
5942000	5.8708263	5.8451689	4.1643732	0.0343522	0.7623099	-3.807
5943000	5.8845052	5.7596725	4.2181058	0.0416308	0.9820333	-6.417
5944000	5.7790974	5.7419638	4.1389498	0.0502711	0.8388659	-2.798
5945000	5.8483843	5.8097466	4.2814428	0.0949789	0.7201944	-2.752
5946000	5.8733093	5.8346245	4.3260510	0.0417186	0.9417401	-0.315
5947000	5.7993115	5.7368253	4.2755226	0.0243006	0.5943501	-7.406
5948000	5.8643924	5.8054666	4.3408134	0.0571109	1.4292991	-0.720
5949000	5.8585596	5.8443679	4.4141231	0.0459124	0.6924336	-3.387
5950000	5.9393390	5.8512097	4.2495729	0.0745009	0.6684869	-6.292
5951000	5.9171906	5.8381521	4.1404414	0.0398652	0.7841198	-2.662
5952000	5.9620494	5.8858555	4.1771119	0.0587730	1.1078021	-2.364
5953000	5.8040053	5.6489111	4.1839429	0.0332005	0.9289210	-3.369
5954000	5.9425257	5.9031303	4.1304170	0.1331035	1.0425021	-4.132
5955000	5.8953831	5.8403156	4.1474407	0.0219203	0.8951635	-2.145
5956000	5.8311898	5.6944906	4.3404274	0.0518216	1.1659811	-2.015
5957000	5.8054933	5.7551429	4.2950725	0.0291353	0.7870031	-0.887
5958000	5.8622457	5.7814735	4.3995666	0.0254869	1.1026972	-4.049
5959000	5.8974514	5.7999349	4.2703814	0.0362890	1.0004649	-1.361
5960000	5.9211249	5.8289114	4.1201934	0.0237118	1.0149890	-3.589
5961000	5.8635502	5.8284192	4.3389483	0.0716394	0.8624503	-4.265
5962000	5.9180425	5.8460075	4.1274112	0.0225718	0.9110315	-2.454
5963000	5.9245566	5.9019707	4.2949507	0.0442127	1.0596205	-1.033
5964000	5.8100312	5.8073867	4.2229621	0.1077931	1.1383151	-2.721
5965000	5.8537642	5.7933761	4.3312656	0.0472204	0.9676297	-0.785
5966000	5.9091594	5.8839452	4.4040977	0.0258795	0.8583042	-0.869
5967000	5.8333913	5.7046953	4.1124716	0.0216053	1.6111567	-4.656
5968000	5.9096852	5.9047856	4.2251308	0.0225785	1.0271200	-2.403
5969000	5.8147318	5.6982685	4.4020969	0.0295924	0.8305268	-1.423
5970000	5.9328879	5.9143533	4.4219192	0.0862027	0.9115052	-3.151
5971000	5.9169261	5.8670772	4.4488912	0.0427679	1.1119206	-0.788
5972000	5.8794459	5.8461260	4.2510194	0.0328074	0.6075637	-1.258
5973000	5.8752892	5.8355938	4.3572546	0.0610173	0.7800323	-2.914
5974000	5.8754387	5.7994991	4.2888114	0.0270795	1.1484261	-5.828
5975000	6.0018617	5.9871610	4.3379720	0.0314929	0.8904772	-0.393
5976000	5.8043761	5.7780045	4.1352435	0.0400103	0.8501193	-2.609
5977000	5.8213630	5.7485113	4.2984056	0.0486189	0.8439184	-2.122
5978000	5.9303631	5.8298281	4.4077091	0.0615162	0.7831188	-2.235
5979000	5.9466807	5.9459734	4.1490343	0.0647994	1.0055889	-4.116
5980000	5.8286803	5.7993072	4.2514912	0.0834801	0.8433867	-7.799
5981000	5.8772990	5.8007061	4.1601000	0.0129361	0.8651497	-3.000
5982000	5.8948141	5.8856311	4.1753006	0.0556892	0.9611787	-5.874
5983000	5.9430250	5.9184045	4.4774355	0.0821562	1.1462030	-4.324
5984000	5.8789210	5.7070596	4.5128236	0.0247476	1.1808008	-4.816
5985000	5.8798588	5.8640217	4.1142461	0.0218683	0.8921428	-2.443
5986000	5.7509540	5.6976063	4.2484214	0.0205825	0.9952961	-5.455
5987000	5.8052240	5.4807770	4.2104735	0.0190262	1.2749243	-0.689
5988000	5.8769452	5.8288891	4.1357417	0.0697052	1.3516437	-2.530
5989000	5.9115476	5.8937577	4.4091559	0.0486263	0.7372075	-0.149
5990000	5.9577078	5.7922780	4.2014141	0.1035387	1.3540899	-4.001
5991000	5.9276539	5.8069294	4.4145191	0.0464206	1.4228914	-2.443
5992000	5.8825130	5.7605217	4.4025205	0.0231050	1.0132892	-4.265
5993000	5.8612266	5.8104260	4.1940903	0.0328009	0.6769534	-2.110
5994000	5.8750976	5.8732284	4.1542441	0.1254485	1.2175529	-1.119
5995000	5.7215931	5.6724303	4.2598515	0.0714114	1.0029355	-3.211
5996000	5.8418725	5.8302795	4.3586381	0.0622090	0.6164270	-6.428
5997000	5.8801359	5.8791234	4.4380090	0.0334098	1.1566123	-1.918
5998000	5.8352384	5.8053813	4.3221598	0.0193055	0.9330324	-1.580
5999000	5.8318024	5.6748555	4.3486270	0.0447856	1.0481191	-0.772
6000000	5.8088604	5.7879506	4.3347152	0.1131744	1.0117478	-3.239
6001000	5.8638106	5.7286149	4.5110629	0.0511521	1.0096619	-2.521
6002000	5.8237337	5.7580177	4.1784901	0.0382520	0.5875952	-5.318
6003000	5.7912051	5.7618745	4.1667437	0.0355195	0.9472366	-1.913
6004000	5.8363524	5.8232481	4.3511314	0.0284639	0.9193854	-3.249
6005000	5.8610797	5.8449532	4.1586771	0.0194791	0.4996318	-1.168
6006000	5.8975163	5.8517593	4.5399564	0.0774221	1.2581409	-2.068
6007000	5.9135205	5.9102160	4.4557167	0.0324586	1.0222345	-0.737
6008000	5.8722373	5.7479319	4.1384835	0.0374449	1.0242609	-1.274
6009000	5.8758774	5.7847559	4.3317251	0.0781423	0.9849018	-3.396
6010000	5.8249969	5.7416866	4.2350673	0.0644069	0.8377435	-7.412
6011000	5.8313607	5.7907286	4.4336106	0.1583202	1.1074619	-3.420
6012000	5.9671212	5.9537365	4.5006079	0.0191137	0.9545620	-3.591
6013000	5.7879418	5.7054248	4.2032104	0.0484845	0.7699586	-6.868
6014000	5.9019427	5.8749240	4.1554154	0.0400701	0.9793503	-1.532
6015000	5.9770444	5.8362157	4.2025966	0.0251751	1.3820710	-3.888
6016000	5.8482731	5.7458953	4.1806272	0.0397124	1.1172536	-2.255
6017000	5.9530127	5.9384950	4.1313238	0.0649815	0.6621683	-1.808
6018000	5.8391894	5.7849724	4.1285588	0.1026959	1.1157724	-1.093
6019000	5.7881428	5.6666746	4.3969516	0.0329220	0.9104905	-2.381
6020000	5.7943447	5.7779400	4.2282861	0.0456522	0.6415664	-1.838
6021000	5.8776341	5.7934023	4.2236994	0.0159366	0.7538641	-1.981
6022000	5.8371326	5.7912163	4.1237764	0.0995468	0.9533574	-4.501
6023000	5.7473877	5.7230099	4.5116816	0.0714875	0.8131079	-1.409
6024000	5.8399668	5.8281080	4.1361236	0.0534592	0.9290648	-1.665
6025000	5.8879016	5.7911188	4.1131728	0.0259859	1.0203994	-1.660
6026000	5.8321855	5.8164767	4.3390127	0.0978003	1.1534662	-1.870
6027000	5.8491919	5.7156850	4.4347071	0.0899001	1.0866880	-3.756
6028000	5.8405545	5.7674123	4.1527323	0.0465881	0.6346310	-3.156
6029000	5.9033244	5.8904600	4.2125113	0.0407290	1.4277591	-1.262
6030000	5.8430682	5.8352776	4.3615980	0.0795734	0.9373468	-0.472
6031000	5.9379232	5.9209009	4.2195838	0.0204541	1.3720560	-4.226
6032000	5.8778622	5.8764135	4.2914304	0.0618108	1.2541439	-4.412
6033000	5.7951266	5.7562183	4.1163554	0.1287881	0.9110534	-3.349
6034000	5.8936799	5.8920262	4.2091972	0.1169335	1.1358762	-2.167
6035000	5.8701563	5.8578213	4.4946420	0.0644828	1.2801742	-0.278
6036000	5.8827878	5.8568232	4.3554857	0.1071868	0.7822223	-1.250
6037000	5.8573283	5.8513906	4.3426401	0.0528994	0.8277476	-1.000
6038000	5.8237498	5.8065451	4.4933327	0.0627735	0.7085040	-4.501
6039000	5.9243533	5.9196902	4.1153073	0.0759645	0.7136598	-2.202
6040000	5.9117836	5.8261281	4.4088888	0.0549499	0.8860141	-2.715
6041000	5.8267299	5.8090301	4.1754851	0.0742720	0.6360657	-3.002
6042000	5.6866978	5.6825087	4.2294926	0.0314130	0.8303727	-4.389
6043000	5.8470790	5.8394414	4.1271131	0.0729350	0.8795264	-5.745
6044000	5.8376640	5.6387463	4.1476056	0.0434408	0.8517950	-2.762
6045000	5.8255737	5.7965376	4.4633946	0.0943699	0.7740225	-3.336
6046000	5.8078547	5.7803280	4.1276681	0.0442344	0.8332026	-8.348
6047000	5.8779044	5.8679052	4.1527552	0.0406809	0.9141914	-4.327
6048000	5.8730095	5.8008793	4.1776733	0.0227484	0.6846778	-1.499
6049000	5.8427107	5.6593149	4.3176306	0.0221906	0.9023616	-4.344
6050000	5.7826178	5.7290929	4.1326673	0.0731061	0.8719236	-3.035
6051000	5.9442478	5.8647292	4.3493731	0.0415232	0.7471255	-3.036
6052000	5.8402265	5.7781329	4.3404209	0.0436460	0.8573897	-3.898
6053000	5.7306091	5.4619091	4.2463713	0.0596237	0.8103235	-5.810
6054000	5.9121029	5.7354989	4.1525718	0.0331374	0.6440236	-1.517
6055000	5.7921656	5.7768986	4.1410855	0.0841458	0.7501959	-3.095
6056000	5.8983964	5.8637623	4.1791284	0.0633534	1.0377525	-2.899
6057000	5.8644152	5.7084627	4.1818116	0.0340933	0.5984330	-4.210
6058000	5.8735725	5.7493111	4.1953287	0.0158208	1.4721472	-3.857
6059000	5.7798069	5.6940133	4.4514562	0.0720588	1.1981704	-4.215
6060000	6.0119638	5.9925697	4.4974579	0.0760034	0.7011114	-2.240
6061000	5.6992600	5.6571958	4.2800925	0.1322875	0.8272626	-4.078
6062000	5.8060691	5.7949144	4.2159115	0.0804006	0.8995118	-1.786
6063000	5.7466158	5.6013019	4.1198616	0.0173056	0.9689341	-3.264
6064000	5.8773438	5.8750499	4.1586128	0.0491413	1.1868931	-1.163
6065000	5.9569144	5.9494711	4.2174353	0.0329709	0.5547961	-1.402
6066000	5.8790963	5.8214776	4.1567825	0.0258395	0.9066480	-1.372
6067000	5.8529121	5.8486014	4.3557750	0.1265373	1.4874620	-2.590
6068000	5.8773128	5.8655663	4.0930341	0.0537125	1.0928056	-1.468
6069000	5.8447765	5.8353242	4.4757659	0.0368629	0.9330325	-4.154
6070000	5.9227391	5.9213671	4.1810554	0.0399110	0.6760844	-1.844
6071000	5.8336096	5.6797352	4.2009131	0.0417681	1.4541468	-1.697
6072000	5.7857977	5.6681274	4.1339994	0.0254974	1.0319485	-0.781
6073000	5.8205619	5.7711792	4.2538890	0.0611807	0.7018600	-3.742
6074000	5.8987361	5.8632680	4.2698296	0.0710291	1.3971923	-4.668
6075000	5.8318834	5.5530990	4.3340675	0.0439739	0.9406265	-3.975
