Gen	t_n5	t_n6	t_n7	mu	sigma2	lnL
6338000	5.9309581	5.9010661	4.1402402	0.1602658	0.9348829	-1.321
6339000	5.8557503	5.7693911	4.2483167	0.0299036	0.6711125	-1.571
6340000	5.6999860	5.6997326	4.4287932	0.0608593	0.8130397	-2.170
6341000	5.8396869	5.8033934	4.3969484	0.1175952	0.7931967	-3.143
6342000	5.7700755	5.6664183	4.2450313	0.0286599	0.9026800	-4.040
6343000	5.9325159	5.8526255	4.3149965	0.0439128	0.6586818	-0.622
6344000	5.9248673	5.7756390	4.3660642	0.1104482	1.5564656	-4.947
6345000	5.8224066	5.6698633	4.2411275	0.0407557	1.0888890	-2.959
6346000	5.8341911	5.8016561	4.2078220	0.0393361	0.7324641	-2.044
6347000	5.8367818	5.8264315	4.1068923	0.0347951	0.8513629	-3.322
6348000	5.8306249	5.8078067	4.2159642	0.0390001	0.9477853	-2.696
6349000	5.8397849	5.8363229	4.2857903	0.0702968	1.0121850	-1.138
6350000	5.8525877	5.8524612	4.4319256	0.1759560	0.8205959	-1.949
6351000	5.9435468	5.9301334	4.4241490	0.0903451	1.0662185	-0.745
6352000	5.8236606	5.7862019	4.2111722	0.0713895	1.0930608	-1.407
6353000	5.7822804	5.7191200	4.3829639	0.0427552	0.8755014	-0.859
6354000	5.9106178	5.8814895	4.1568603	0.0610870	0.7906508	-1.919
6355000	5.9463892	5.7935961	4.1988739	0.0298509	0.5674107	-5.338
6356000	5.8482176	5.8454764	4.1838176	0.2251831	0.9874382	-1.374
6357000	5.8106156	5.7179487	4.2224341	0.0812890	0.8907999	-3.868
6358000	5.8661220	5.8245878	4.2005865	0.0536015	0.7902797	-5.107
6359000	5.8656898	5.4580340	4.1331471	0.0169834	0.9373060	-5.782
6360000	5.8586731	5.7980244	4.2668186	0.0351397	0.7115268	-2.171
6361000	5.8566717	5.7701850	4.4027621	0.0425622	0.9522512	-3.681
6362000	5.8824947	5.7471485	4.3955012	0.0325762	1.0917660	-3.847
6363000	5.8448363	5.7622423	4.5096959	0.0538325	1.2703757	-1.665
6364000	5.8286589	5.8144758	4.4039429	0.0417108	1.0040795	-3.818
6365000	5.7487415	5.7472313	4.4722014	0.0308472	0.8111184	-2.842
6366000	5.8929148	5.6312883	4.1260921	0.0261802	0.9311025	-3.217
6367000	5.7931576	5.7237724	4.2796714	0.0254467	1.1314709	-3.087
6368000	5.8890610	5.8614610	4.4217147	0.0946825	0.8505887	-3.111
6369000	5.8625066	5.8461239	4.1652354	0.1080236	1.1578757	-3.801
6370000	5.8659037	5.7957489	4.3506325	0.0395706	1.0235991	-1.921
6371000	5.8419883	5.6693329	4.1772737	0.0458363	0.7812633	-6.816
6372000	5.8003185	5.7963004	4.2025569	0.0437776	1.0161109	-1.720
6373000	5.8213113	5.8064707	4.2028640	0.0594595	1.0583330	-3.314
6374000	5.8804019	5.6932973	4.2956632	0.0680476	1.2551505	-2.965
6375000	5.6627431	5.6476025	4.2863537	0.1239898	1.2221217	-2.581
6376000	5.8099951	5.8012510	4.4188689	0.0484101	1.0619411	-0.102
6377000	5.8853097	5.8426387	4.1637280	0.0377360	0.7562116	-1.078
6378000	5.8411684	5.7249871	4.1693269	0.0285133	0.8917097	-4.853
6379000	5.7731537	5.7596828	4.3171860	0.0528209	1.1596106	-1.777
6380000	5.9163065	5.8616710	4.5017469	0.0761264	1.0180838	-2.108
6381000	5.8544959	5.7971004	4.4144941	0.0408462	0.8321220	-1.568
6382000	5.7601897	5.7460470	4.2550807	0.1133037	0.5988490	-2.134
6383000	5.8134862	5.7427749	4.2822344	0.0673764	0.8807125	-4.509
6384000	5.8499477	5.8407078	4.1752070	0.0491197	0.9279532	-5.171
6385000	5.8177951	5.8123727	4.1863686	0.0291749	1.0134548	-3.300
6386000	5.8932127	5.8279978	4.1514774	0.0388176	0.6599271	-1.930
6387000	5.7841256	5.6614847	4.1912554	0.0187646	0.9858171	-2.472
6388000	5.8503949	5.8336098	4.4345679	0.0187992	1.1414435	-1.859
6389000	5.8126517	5.6015037	4.1249861	0.0331103	0.6809501	-4.150
6390000	5.8946574	5.8866765	4.1716746	0.0379774	1.1314531	-1.834
6391000	5.8537282	5.6716318	4.1738717	0.0291842	0.6002427	-3.744
6392000	5.8195849	5.8158258	4.1517707	0.0510685	0.8546831	-3.094
6393000	5.8385341	5.7900004	4.2867104	0.0936620	1.3466503	-3.485
6394000	5.8007108	5.6864202	4.3440750	0.0385962	0.6854859	-1.242
6395000	5.8005498	5.7848248	4.2284326	0.0592335	0.9289350	-2.610
6396000	5.6782347	5.6543051	4.3750766	0.0453498	1.4650197	-2.295
6397000	5.7220005	5.6741492	4.2600111	0.0178795	1.2116822	-4.072
6398000	5.8587680	5.8035456	4.1824626	0.0470670	0.9433563	-2.630
6399000	5.8792932	5.7340962	4.2846161	0.0335496	0.9682051	-7.793
6400000	5.9189481	5.9050800	4.4950652	0.0603051	1.1294790	-4.063
6401000	5.9707431	5.6514893	4.4042280	0.0306408	0.9907861	-5.281
6402000	5.8718771	5.8677300	4.1637348	0.0664972	1.2143593	-4.567
6403000	5.8037843	5.6762489	4.2176029	0.0285326	0.7150124	-4.174
6404000	6.0268789	6.0000603	4.3970494	0.0662034	1.1296801	-2.249
6405000	5.8851001	5.8293410	4.3732631	0.0290696	0.7512159	-1.948
6406000	5.8404390	5.7670020	4.3202676	0.0472099	0.9454560	-1.740
6407000	5.8209804	5.8061970	4.1978188	0.0995693	1.0076560	-4.785
6408000	5.8272897	5.7543599	4.3160351	0.0516980	0.9140195	-3.177
6409000	5.9027720	5.7196243	4.1628008	0.0357581	1.0260640	-4.300
6410000	5.8987941	5.8769031	4.1623586	0.0273797	0.7352658	-1.300
6411000	5.8623165	5.8378482	4.2520627	0.0713836	0.7585349	-2.567
6412000	5.8697889	5.8513080	4.4667486	0.0768356	0.9913171	-1.923
6413000	5.8714818	5.8489494	4.4002074	0.0556872	1.0686245	-2.977
6414000	5.8885933	5.8337246	4.4151976	0.0634450	0.8480997	-2.545
6415000	5.8630275	5.6935167	4.2026516	0.0241498	1.1777577	-2.486
6416000	5.8155765	5.8147350	4.4350207	0.0381993	0.6610991	-0.867
6417000	5.8360537	5.7462516	4.1862973	0.0219729	0.6495257	-2.995
6418000	5.8449166	5.8307428	4.1305903	0.0597535	0.5308336	-4.427
6419000	5.9246614	5.8757109	4.1389453	0.0184481	1.0471251	-2.099
6420000	5.8087809	5.7922770	4.1513499	0.0840594	1.0151367	-2.062
6421000	5.7742924	5.7651001	4.4149602	0.0310624	1.5013574	-0.717
6422000	5.8561727	5.7922832	4.1936118	0.0601134	0.6062791	-1.876
6423000	5.9234876	5.8830759	4.3137092	0.1016603	0.9270861	-1.824
6424000	5.9372743	5.8171854	4.3734853	0.0662904	0.9893148	-7.700
6425000	5.9205455	5.9150034	4.1470368	0.1569038	0.8754936	-2.916
6426000	5.8517233	5.8364609	4.3624824	0.0399462	0.7858902	-1.613
6427000	5.8099056	5.8055352	4.4795632	0.0797375	1.4006847	-1.660
6428000	5.8560257	5.8376936	4.4890098	0.0507662	1.0225627	-4.098
6429000	5.8800301	5.8162072	4.2464646	0.0219292	1.3265393	-0.841
6430000	5.8238614	5.7990421	4.4710820	0.0401746	0.6107717	-2.673
6431000	5.8769088	5.7971029	4.2561592	0.0520097	1.0275158	-5.181
6432000	5.8746723	5.7307941	4.3929753	0.0567024	0.8433364	-2.088
6433000	5.7879610	5.7495787	4.1306262	0.0449955	1.1353006	-1.042
6434000	5.8391163	5.7414081	4.3189513	0.0609555	0.9360225	-7.208
6435000	5.8089748	5.7470601	4.1492345	0.0418897	0.5056465	-0.419
6436000	5.8060687	5.7818195	4.2791874	0.1373227	0.8474286	-5.593
6437000	5.8985113	5.6875609	4.1896223	0.0121470	1.0284200	-5.084
6438000	5.8494283	5.7697620	4.2330710	0.0326798	1.2234616	-1.797
6439000	5.8327689	5.7883337	4.2880624	0.0419214	0.9758614	-2.836
6440000	5.8751554	5.7850821	4.2626478	0.0372961	0.9841122	-1.413
6441000	5.8796556	5.8538047	4.3760805	0.0239124	1.4508998	-3.775
6442000	5.8284509	5.8202175	4.2111092	0.0277689	0.9337650	-1.502
6443000	5.8577194	5.8198622	4.1642547	0.0782839	0.6398009	-3.752
6444000	5.8301884	5.7713271	4.3701678	0.0542075	0.9916065	-4.509
6445000	5.8561183	5.8494183	4.4431045	0.0542155	0.8827979	-5.247
6446000	5.9086937	5.8341361	4.1466874	0.0416189	1.2422378	-2.742
6447000	5.6960583	5.6874105	4.1275829	0.0446580	0.8300177	-1.951
6448000	5.7941822	5.7360767	4.0970145	0.0263161	0.9210663	-3.702
6449000	5.8067527	5.7535741	4.3343060	0.0477632	1.5202927	-4.344
6450000	5.9541743	5.9050889	4.5160820	0.0389132	1.0374557	-4.306
6451000	5.8703135	5.8208089	4.3457205	0.0393230	1.6413492	-1.651
6452000	5.7660470	5.7546102	4.1132631	0.0557762	0.6844885	-0.636
6453000	5.8190953	5.7932821	4.4150231	0.0604228	1.0951200	-3.768
6454000	5.9288321	5.8942363	4.2692555	0.0730457	0.8493422	-4.973
6455000	5.8391422	5.8372706	4.1340379	0.0518671	0.6929196	-1.920
6456000	5.7597825	5.7548933	4.4430764	0.0965700	0.7784438	-1.037
6457000	5.9058859	5.8628607	4.4633402	0.0450542	0.8999327	-3.646
6458000	5.8205648	5.7399481	4.3253835	0.0213322	0.8515013	-1.479
6459000	5.9245756	5.7245033	4.1030996	0.0118609	0.6143062	-2.863
6460000	5.7904260	5.7646528	4.1815203	0.0262336	0.6637458	-1.643
6461000	5.8182915	5.7960586	4.3835164	0.0446353	1.3980727	-1.678
6462000	5.9267706	5.7826418	4.5320510	0.0440006	0.6963614	-4.998
6463000	5.8349926	5.7253176	4.3571915	0.0281415	0.8753457	-1.738
6464000	5.8084196	5.7364456	4.2407048	0.0789701	1.2916673	-3.124
6465000	5.8615587	5.8488038	4.4490068	0.1190363	0.8530150	-1.618
6466000	5.9308421	5.9249729	4.1795400	0.0321764	1.1288546	-0.485
6467000	5.9172061	5.8862671	4.1234851	0.0217357	0.6315913	-5.165
6468000	5.8622998	5.7646803	4.1762358	0.0357191	1.0177283	-1.569
6469000	5.8595356	5.7437304	4.3757645	0.0551066	0.9060984	-0.696
6470000	5.7883286	5.7544169	4.3490707	0.0591214	0.8093256	-1.182
6471000	5.9041239	5.8611467	4.4168119	0.0338243	1.3455314	-1.826
6472000	5.9922911	5.9817215	4.4422375	0.0396812	0.7186654	-3.190
6473000	5.9237899	5.8262180	4.4733438	0.0316502	0.8839524	-5.327
6474000	5.9751927	5.9505152	4.4003349	0.0409597	1.2600829	-4.881
6475000	5.8467223	5.7195745	4.4463654	0.0330542	0.9147172	-0.683
6476000	5.9712572	5.9111818	4.3040517	0.1147384	0.6716172	-4.474
6477000	5.8149727	5.7416319	4.2928164	0.0238739	0.8486813	-4.015
6478000	5.9267139	5.9198339	4.3717967	0.0243123	0.7188215	-0.412
6479000	5.8688707	5.8444700	4.3602151	0.1168323	1.2955933	-2.161
6480000	5.8190160	5.8164822	4.1300608	0.0418605	0.8134986	-5.339
6481000	5.8950440	5.8795171	4.3582021	0.0609859	1.0932149	-1.565
6482000	5.7992997	5.7757289	4.3392831	0.0511895	0.6707376	-4.556
6483000	5.7644421	5.7088022	4.4429736	0.0488748	0.7848232	-3.805
6484000	5.8457083	5.8222754	4.1527083	0.0889921	0.9242111	-2.364
6485000	5.8280669	5.7450815	4.3882041	0.0349536	0.7797984	-1.867
6486000	5.8694086	5.8427160	4.4851119	0.0958210	1.1250406	-6.653
6487000	5.9373989	5.7213666	4.1880695	0.0229117	1.2181284	-3.678
6488000	5.7963500	5.7808510	4.2630097	0.0956789	1.3696780	-4.513
6489000	5.8677483	5.8634556	4.4641532	0.0974180	1.0272002	-3.210
6490000	5.8379442	5.6755648	4.3362981	0.0270850	0.8536713	-4.476
6491000	5.9897021	5.9203949	4.2874190	0.0343423	0.6811559	-4.453
6492000	5.7250288	5.6992102	4.4507891	0.0969388	0.7259455	-5.990
6493000	5.8879842	5.7988674	4.3041335	0.0267742	1.1706904	-4.885
6494000	5.7661408	5.7247441	4.2453914	0.0599990	1.2157044	-1.281
6495000	5.7940051	5.6811238	4.3524272	0.0670901	1.1142752	-6.318
6496000	5.8947236	5.8626847	4.3752122	0.0379247	1.6905519	-1.303
6497000	5.9303635	5.8557564	4.3697627	0.0319320	0.9033532	-0.877
6498000	5.7828410	5.7226750	4.1207930	0.0259850	0.7319308	-2.585
6499000	5.8126445	5.7123782	4.4160475	0.0250217	1.2018221	-2.847
6500000	5.8143350	5.7486705	4.3118113	0.0550478	0.7983292	-7.442
6501000	5.8082473	5.8055639	4.5022616	0.0467813	1.0666305	-0.855
6502000	5.7969131	5.7696542	4.1982208	0.0974033	1.0779213	-1.225
6503000	5.8926239	5.8853465	4.2257457	0.0919769	0.9377329	-1.896
6504000	5.7510770	5.7322984	4.2256520	0.0367726	0.7683871	-5.641
6505000	5.8308686	5.8219347	4.1310155	0.0853491	1.2419123	-2.843
6506000	5.7803276	5.7496051	4.1761022	0.0916353	0.7084738	-2.070
6507000	5.8870102	5.8461884	4.3351018	0.0219144	0.9447243	-7.147
6508000	5.7705408	5.7388451	4.3540797	0.0521595	1.1177981	-2.373
6509000	5.8386607	5.8182761	4.3198516	0.0584427	1.0501939	-3.214
6510000	5.8314318	5.8280340	4.2404223	0.0660319	0.6614274	-3.046
6511000	5.8265736	5.6585279	4.1348209	0.0728516	1.2620813	-3.931
6512000	5.8709814	5.8530397	4.1072368	0.0652593	1.3348120	-2.934
6513000	5.7811075	5.7791990	4.4615397	0.0757121	1.1494691	-4.892
6514000	5.9779318	5.9525443	4.5008613	0.0366106	0.9868068	-2.739
6515000	5.7841221	5.6156007	4.2290332	0.0481301	0.9405733	-2.270
6516000	5.9809805	5.9681494	4.1912325	0.0195782	0.9152295	-3.446
6517000	5.8098750	5.8040793	4.1514693	0.0675772	1.1646914	-1.714
6518000	5.8361304	5.8182619	4.1701979	0.0420248	1.0590571	-2.136
6519000	5.9263304	5.8891910	4.2395162	0.0205211	1.0350901	-1.143
6520000	5.8435066	5.8415698	4.1462462	0.0417571	0.7618829	-1.281
6521000	5.9527781	5.8443898	4.2721064	0.0589929	1.1530399	-6.506
6522000	5.9417614	5.8470323	4.4455516	0.0416399	0.9996342	-2.521
6523000	5.9679981	5.9226785	4.5066438	0.1072510	1.2515631	-1.241
6524000	5.9289742	5.8941609	4.1261314	0.0566284	0.6747697	-0.554
6525000	5.8709214	5.8649920	4.4205249	0.0801228	0.9124605	-1.232
6526000	5.7767027	5.7215840	4.1794851	0.0324508	0.7798560	-6.054
6527000	5.8251470	5.7687905	4.2504019	0.0843562	0.9584496	-2.718
6528000	5.7786192	5.7698126	4.1103332	0.0496228	1.0115459	-3.025
6529000	5.7854768	5.7529606	4.1264971	0.0819326	0.9514259	-0.977
6530000	5.8267849	5.6471845	4.3303004	0.0456715	0.8161234	-3.622
6531000	5.8610554	5.8195920	4.3381178	0.0383067	1.0229943	-6.925
6532000	5.8497341	5.8343380	4.4453618	0.0214224	0.8037741	-2.964
6533000	5.9532069	5.9066706	4.1418178	0.0171876	1.0298617	-0.431
6534000	5.8190719	5.7608944	4.3857857	0.0397087	0.9249574	-2.863
6535000	5.8708484	5.8490814	4.3352201	0.0273895	0.8417102	-1.371
6536000	5.8406588	5.8225105	4.3545664	0.0883742	0.9998739	-1.045
6537000	5.8641116	5.8419598	4.4279004	0.0383032	1.3451077	-0.778
6538000	5.8513893	5.8192294	4.2865975	0.0500050	0.8978138	-3.912
6539000	5.7789237	5.5829769	4.2607496	0.0633663	1.1017967	-8.896
6540000	5.7838066	5.7320533	4.1775394	0.0350059	0.7497940	-3.231
6541000	5.8511923	5.7492486	4.1646291	0.0430900	1.0402168	-7.971
6542000	5.7341940	5.6901184	4.2908830	0.1347693	1.0855721	-1.944
6543000	5.8854488	5.8797242	4.1556192	0.0504147	0.8347801	-1.668
6544000	5.8254841	5.7468881	4.4487442	0.0904855	1.0304761	-4.109
6545000	5.8594769	5.8209367	4.4137454	0.0343024	1.5520536	-3.084
6546000	5.9358463	5.8752265	4.3347153	0.0232853	1.1505944	-1.278
6547000	5.8955909	5.8853982	4.1698454	0.0572343	0.5087046	-2.276
6548000	5.8578769	5.8116519	4.1504729	0.0229152	1.1336686	-0.863
6549000	5.7487666	5.7457380	4.1448895	0.1308026	1.4647372	-1.587
6550000	5.8519198	5.6595523	4.3264936	0.0387723	1.0601947	-1.038
6551000	5.8344488	5.7091537	4.1610580	0.0269103	0.9634581	-0.776
6552000	5.8207464	5.7688627	4.4963098	0.1071083	0.9439387	-4.041
6553000	5.8808740	5.8786793	4.1858867	0.0683776	0.6282963	-2.323
6554000	5.8216100	5.7190309	4.2498497	0.0271830	0.8265456	-2.998
6555000	5.8753748	5.8016594	4.2214730	0.0591473	0.7284036	-6.041
6556000	5.8250983	5.8141303	4.4616963	0.1696471	1.1744226	-3.468
6557000	5.7854941	5.7585781	4.4584597	0.0180073	0.8931801	-1.492
6558000	5.8480319	5.7398825	4.1351693	0.0358005	0.8544265	-1.033
6559000	5.8545426	5.8093807	4.2096543	0.0384766	1.2062308	-5.652
6560000	5.8125780	5.7584489	4.1515062	0.0195751	0.9393660	-2.590
6561000	5.9341117	5.9305802	4.4051325	0.0381538	0.8711585	-4.165
6562000	5.9804959	5.8744915	4.1218966	0.0713907	1.2097517	-2.873
6563000	5.8595117	5.8442880	4.1565873	0.0634555	0.8162187	-1.578
6564000	5.8289059	5.7856966	4.2376797	0.0249802	0.7163479	-2.032
6565000	5.7934111	5.7473828	4.3065077	0.0437813	1.2040062	-1.834
6566000	5.9179718	5.7650360	4.1793912	0.0306566	1.0108268	-6.029
6567000	5.9465173	5.8900885	4.1855151	0.0745712	0.8362958	-4.151
6568000	5.8430917	5.8055860	4.1420955	0.0460512	0.6812608	-1.069
6569000	5.9893454	5.9197507	4.1798851	0.0517830	0.4906065	-6.825
6570000	5.8818800	5.7491139	4.1469236	0.0400745	0.5459023	-3.564
6571000	5.8904858	5.6516777	4.1763446	0.0201405	1.0351902	-7.379
6572000	5.8210314	5.8130613	4.2720192	0.0855181	0.7993305	-1.162
6573000	5.7768431	5.6754958	4.1460845	0.0371579	1.1639277	-3.955
6574000	5.8582051	5.6218039	4.2167670	0.0740133	0.9931540	-3.860
6575000	5.7897079	5.7453456	4.1291442	0.0512377	0.6220746	-3.268
6576000	5.8291501	5.7054134	4.4570121	0.0468617	1.0335534	-4.289
6577000	5.8452968	5.8389262	4.4694249	0.0391012	1.0340828	-2.173
6578000	5.8923026	5.6293704	4.1655135	0.0446182	0.7888418	-3.538
6579000	5.8592921	5.7867467	4.2721599	0.0475757	0.7957323	-2.950
6580000	5.8847275	5.8094005	4.1540452	0.0555314	0.8738387	-7.338
6581000	5.7561116	5.7385361	4.1714526	0.1266278	1.0488329	-0.676
6582000	5.9167895	5.6510538	4.1519472	0.0371942	1.2662528	-1.256
6583000	5.7851704	5.7588907	4.1988653	0.0729579	0.9141685	-2.531
6584000	5.8361606	5.8033562	4.5122863	0.0916497	0.9082829	-2.508
6585000	5.8843775	5.6071183	4.1015739	0.0295482	1.0918322	-5.727
6586000	5.7792531	5.7404826	4.2054669	0.0358197	0.8612611	-2.895
6587000	5.8975005	5.8566121	4.3155653	0.0694477	1.4845460	-3.514
6588000	5.8798246	5.8503070	4.4727594	0.0546630	0.7655334	-2.011
6589000	5.8903055	5.8615655	4.2757058	0.0523523	0.7213445	-2.835
6590000	5.9541378	5.9058697	4.3028751	0.0148440	1.3336984	-3.265
6591000	5.9050645	5.8853518	4.1511621	0.0586611	0.7353547	-6.072
6592000	5.8491625	5.8220007	4.2087676	0.0341325	0.8864704	-0.508
6593000	5.8737377	5.8554091	4.4928316	0.0720278	0.7643066	-6.594
6594000	5.8303105	5.7968228	4.1641467	0.0844621	0.7116706	-3.006
6595000	5.8466163	5.8288588	4.1309968	0.0428877	0.6596854	-2.296
6596000	5.7936093	5.7550888	4.1830586	0.0211900	0.9069776	-3.402
6597000	5.7998469	5.7975976	4.3771306	0.0550473	1.0615375	-2.724
6598000	5.9522639	5.9287620	4.2438206	0.1617863	1.6538405	-2.487
6599000	5.8673853	5.8667014	4.1599131	0.0601946	0.7080063	-3.211
6600000	5.7505457	5.6157982	4.1677917	0.0336050	0.9104046	-3.424
6601000	5.8834030	5.8587055	4.3561636	0.0186205	0.7672415	-3.780
6602000	5.9236759	5.8282742	4.1568062	0.0268913	0.9832415	-2.112
6603000	5.8587490	5.7989007	4.3593889	0.0717289	0.9368460	-2.086
6604000	5.7944210	5.7858938	4.1381026	0.0836757	1.4049791	-2.140
6605000	5.7350165	5.6896441	4.3528363	0.0308390	1.0653205	-7.388
6606000	5.7738581	5.7591487	4.2084722	0.1291808	0.7864951	-3.224
6607000	5.8139258	5.7460383	4.3796232	0.0735237	1.2262699	-4.019
6608000	5.9287023	5.7195446	4.5059638	0.0346453	1.3215000	-5.405
6609000	5.8636520	5.8525996	4.4134884	0.0865445	1.2486675	-5.000
6610000	5.8616838	5.8542932	4.3946112	0.0498300	0.9874996	-1.189
6611000	5.9270793	5.7443439	4.4045530	0.0148724	1.0519863	-2.774
6612000	5.8595576	5.8191236	4.3708120	0.0432493	0.8531634	-1.053
6613000	5.8544609	5.8388563	4.4332124	0.0360702	0.8441350	-2.610
6614000	5.9121700	5.8802871	4.1291387	0.0310458	0.4774202	-4.943
6615000	5.8950896	5.8342119	4.2134047	0.0257750	0.8777978	-1.302
6616000	5.8024277	5.7477832	4.1313330	0.0714874	0.8643422	-1.628
6617000	5.8741043	5.8243002	4.5231520	0.0724493	0.6793134	-4.635
6618000	5.9590440	5.9434681	4.1180303	0.0528096	0.8874672	-2.501
6619000	5.7834361	5.6808699	4.1984659	0.0443025	1.2038511	-2.582
6620000	5.7548906	5.7412923	4.5269340	0.0847832	0.8936223	-2.195
6621000	5.8033052	5.7544399	4.4063155	0.0492616	0.6349029	-2.619
6622000	5.8734308	5.8229266	4.4597727	0.0447384	0.9362972	-5.750
6623000	5.8440745	5.8130106	4.1637589	0.0559754	0.4765689	-4.448
6624000	5.8680767	5.8257884	4.4169138	0.0314576	0.9739707	-0.731
6625000	5.8095920	5.7735186	4.3687932	0.0838950	0.9473930	-2.338
6626000	5.8658269	5.8164809	4.1643656	0.0294474	0.6922337	-4.590
6627000	5.8208066	5.7911557	4.1507630	0.0381985	1.3328516	-2.437
6628000	5.7865771	5.7312782	4.2085433	0.0384563	1.0847613	-2.505
6629000	5.7752298	5.7590223	4.5086659	0.0544284	0.6133259	-2.088
6630000	5.8764175	5.7618550	4.3123558	0.0574298	1.0971848	-3.515
6631000	5.7877597	5.7708654	4.5038244	0.0777390	1.3401187	-2.818
6632000	5.8124907	5.7416295	4.1150586	0.0386376	0.7546770	-4.501
6633000	5.8169745	5.7982973	4.1826642	0.1107405	0.8389665	-1.551
6634000	5.8132913	5.7958860	4.3106675	0.0530645	0.9889094	-2.049
6635000	5.8292546	5.7785085	4.1492401	0.0315466	0.8070754	-1.597
6636000	5.7716444	5.7552656	4.4643558	0.1022095	0.7156197	-5.676
6637000	5.8400471	5.7875164	4.3918517	0.0171608	0.7776978	-3.667
6638000	5.8563072	5.7755602	4.4746785	0.0446426	0.7179354	-2.183
6639000	5.8826436	5.7746854	4.4151660	0.0563971	0.9914432	-4.032
6640000	5.9038102	5.8852311	4.2810760	0.0747661	0.7569699	-2.595
6641000	5.8294641	5.8052554	4.1670084	0.0434834	0.6998334	-2.385
6642000	5.8373950	5.7403340	4.1647371	0.0675377	0.6679747	-6.279
6643000	5.9829999	5.9766134	4.1262546	0.0658813	0.7995127	-0.898
6644000	5.8563595	5.8438988	4.5047257	0.0602022	0.6446359	-1.937
6645000	5.9563484	5.8753037	4.1269047	0.0450761	0.7663753	-4.000
6646000	5.9155324	5.8256238	4.1270882	0.0269889	0.4838653	-2.773
6647000	5.7998012	5.7306254	4.2622571	0.0170811	0.9235342	-2.047
6648000	5.8141061	5.8093419	4.1582197	0.0195393	1.5883192	-2.320
6649000	5.7239231	5.5097538	4.2692933	0.0223056	1.3116782	-3.984
6650000	5.8371152	5.8208311	4.1757373	0.0533258	0.8794018	-0.223
6651000	5.8483446	5.8377462	4.2123392	0.0326558	0.9428785	-3.864
6652000	5.8140675	5.7072759	4.2297564	0.0292755	0.9894598	-0.791
6653000	5.8185981	5.7788649	4.3738673	0.0555083	0.6365100	-1.097
6654000	5.7954089	5.6379553	4.2995245	0.0551266	0.8486095	-7.202
6655000	5.8696209	5.7937666	4.4581025	0.0559781	0.8457198	-1.266
6656000	5.8255764	5.8212232	4.2431353	0.0667534	1.0254858	-1.750
6657000	5.8211409	5.8120336	4.2941747	0.0590131	0.7076902	-1.248
6658000	5.9076063	5.8614548	4.1944380	0.0116851	0.6653179	-0.286
6659000	5.8886456	5.5848249	4.2480025	0.0197145	0.6192160	-4.477
6660000	5.7853140	5.7574607	4.2814293	0.0499281	0.9987746	-0.696
6661000	5.9183394	5.9124390	4.4368476	0.0358156	1.0941460	-2.999
6662000	5.7664135	5.7050905	4.4030764	0.1652318	1.0353703	-3.178
6663000	5.9091556	5.7958843	4.3029735	0.0645852	0.9523160	-1.174
6664000	5.7744714	5.7657399	4.1199082	0.0599677	0.7046646	-4.066
6665000	5.8032581	5.7744733	4.1120248	0.0476674	0.6605190	-0.495
6666000	5.9032901	5.8054658	4.2477587	0.0759886	0.8427918	-7.144
6667000	5.8497309	5.8284765	4.2092513	0.0356314	0.9933734	-4.954
6668000	5.9103435	5.8692535	4.1726824	0.0473889	1.0817373	-3.320
6669000	5.8802745	5.8654940	4.1654484	0.0826778	1.0144016	-0.752
6670000	5.8509194	5.8156653	4.1476554	0.0462472	0.9032793	-1.961
6671000	5.9212444	5.8622942	4.1550096	0.0464642	1.1116030	-4.248
6672000	5.7874295	5.7763885	4.3834739	0.0813812	0.8683664	-0.283
6673000	5.8367492	5.6973498	4.2355834	0.0262876	0.8462900	-4.952
6674000	5.8372339	5.6924733	4.1224662	0.0275304	0.9433819	-1.512
6675000	5.8365828	5.7271929	4.2981146	0.0296472	0.8694575	-3.986
6676000	5.9156220	5.7986651	4.3832799	0.0466269	0.8864874	-3.506
6677000	5.9225250	5.8960280	4.2147023	0.0159189	1.1171729	-3.659
6678000	5.7348847	5.4432181	4.2628654	0.0345948	0.7584669	-5.012
6679000	5.8804052	5.8711790	4.1428792	0.0557176	0.7279362	-6.681
6680000	5.8713291	5.7002100	4.1342433	0.0296418	1.1688665	-3.305
6681000	5.8410660	5.7017873	4.1978089	0.0505439	1.0850532	-2.300
6682000	5.7775847	5.6473480	4.1900209	0.0924476	0.7170322	-3.549
6683000	5.8114414	5.7974974	4.1621459	0.0563817	0.6835762	-2.672
6684000	5.8461031	5.8361736	4.1119049	0.0396136	0.9580072	-4.250
6685000	5.7327822	5.6345939	4.1473511	0.0304585	0.7280182	-2.358
6686000	5.9075191	5.8649385	4.1711871	0.0202955	0.8414081	-1.374
6687000	5.8519077	5.8267612	4.2142373	0.0587714	1.0573990	-4.083
6688000	5.8316105	5.7103948	4.2561510	0.0170239	1.4380660	-3.537
6689000	5.8694098	5.8683266	4.3865278	0.0701683	0.8720891	-1.095
6690000	5.8997710	5.7907067	4.4360179	0.0103069	0.8078106	-5.163
6691000	5.8902254	5.8705490	4.3393670	0.0370176	0.6747501	-0.591
6692000	5.8437292	5.7571382	4.1277646	0.0232735	0.9546514	-0.414
6693000	5.8043467	5.5487243	4.1546430	0.0267055	1.2704322	-2.028
6694000	5.8080879	5.7471562	4.4389026	0.0306155	0.6166740	-4.041
6695000	5.9561585	5.9452061	4.4206356	0.0433465	1.0795411	-3.605
