Gen	t_n5	t_n6	t_n7	mu	sigma2	lnL
8690000	5.8830822	5.8048147	4.1696635	0.0997394	1.1292502	-3.909
8691000	5.9652990	5.9228097	4.3068652	0.0405817	0.9614517	-4.930
8692000	5.7912970	5.7127434	4.2728468	0.0186319	1.0592867	-2.614
8693000	5.8698895	5.8519555	4.4151632	0.0468055	1.1589243	-0.171
8694000	5.9142695	5.8912306	4.3248687	0.0793686	0.7009251	-5.204
8695000	5.8624578	5.7075618	4.2427764	0.0626482	0.8816374	-3.998
8696000	5.8780606	5.8284049	4.2264356	0.0739170	1.1657823	-1.591
8697000	5.7978349	5.6157355	4.2404758	0.0504908	0.8954791	-2.186
8698000	5.8367105	5.8230688	4.3272644	0.0351473	1.1507069	-2.353
8699000	5.8795079	5.7871048	4.2114091	0.0357764	1.1973704	-2.264
8700000	5.7239375	5.6946727	4.2415117	0.0741117	0.8887063	-2.395
8701000	5.8837178	5.8447158	4.1542975	0.0447178	0.7399513	-4.239
8702000	5.8155129	5.7729130	4.1258264	0.0733441	1.1683674	-1.831
8703000	5.8389373	5.7445160	4.1299266	0.0853347	1.1334990	-2.709
8704000	5.8751927	5.7988098	4.2892943	0.0813592	0.9064261	-2.299
8705000	5.8560386	5.8195745	4.4860258	0.1143235	0.5318381	-4.258
8706000	5.8504505	5.8135571	4.4233464	0.0714851	0.8540503	-2.167
8707000	5.8692671	5.8683493	4.3823395	0.0752740	0.5907769	-3.700
8708000	5.9652869	5.9302976	4.4148302	0.0518871	0.9324808	-3.901
8709000	5.7700077	5.7642197	4.5356618	0.0551906	1.1739926	-3.147
8710000	5.7893172	5.6781020	4.1456480	0.0436653	0.8682648	-3.375
8711000	5.8987928	5.7745941	4.5124820	0.0761442	1.2302788	-5.393
8712000	5.9049734	5.9030998	4.1184422	0.0320802	0.5825673	-2.201
8713000	5.9012791	5.8300277	4.4322597	0.0675641	0.8534802	-3.222
8714000	5.8735115	5.8196879	4.2140635	0.0567225	0.6327520	-4.129
8715000	5.7754876	5.6505787	4.4489513	0.0615758	1.0280876	-3.696
8716000	5.9414125	5.8766641	4.1467247	0.0356940	0.9943618	-1.150
8717000	5.8662979	5.8428297	4.1722920	0.0463438	1.0836187	-0.619
8718000	5.8886641	5.7956795	4.4093255	0.0301525	1.1746652	-3.664
8719000	5.9057152	5.8880398	4.1242269	0.0680379	0.5604487	-5.013
8720000	5.7785208	5.7681533	4.2943473	0.0394268	1.0072219	-5.033
8721000	5.7673765	5.6929754	4.1213699	0.0347070	0.8058782	-6.051
8722000	5.8232522	5.8125668	4.5077813	0.0993206	1.2927798	-0.969
8723000	5.8174221	5.7954705	4.4585455	0.1119528	0.9289304	-2.722
8724000	5.7349524	5.7326929	4.2193073	0.0270942	0.7318077	-1.825
8725000	5.8277068	5.8152732	4.3082513	0.0496657	0.8969321	-1.680
8726000	5.8081923	5.7548527	4.3446213	0.0588550	1.0473885	-0.830
8727000	5.8662395	5.8524924	4.3113465	0.0815383	0.7323672	-3.221
8728000	5.9065564	5.8086939	4.1342807	0.0287780	0.7731308	-1.445
8729000	5.7933767	5.7840455	4.1759606	0.0841595	0.7722021	-1.719
8730000	5.9074414	5.8398369	4.4055002	0.0369379	0.6202772	-2.615
8731000	5.8222392	5.7768074	4.3485531	0.0679246	1.1126478	-2.984
8732000	5.7707760	5.7363051	4.1891092	0.0600035	0.7309166	-0.669
8733000	5.8185952	5.6780846	4.4143951	0.0383082	0.7100634	-7.443
8734000	5.8542107	5.8527456	4.2332355	0.1286218	1.0679462	-1.345
8735000	5.8319019	5.7799890	4.1466255	0.0135547	0.7727019	-1.113
8736000	5.8805120	5.7800782	4.1346486	0.0312592	1.5960356	-2.791
8737000	5.9098533	5.8673804	4.3306164	0.0292581	0.6687923	-3.112
8738000	5.9165857	5.8925972	4.3810250	0.0232459	0.8279030	-2.580
8739000	5.8825086	5.8016400	4.1107938	0.0339012	0.8811822	-1.617
8740000	5.7942796	5.7787729	4.1484042	0.0862406	0.8835269	-0.751
8741000	5.9144540	5.8969890	4.4481470	0.0448659	1.0569256	-3.556
8742000	5.7918570	5.7418169	4.1677951	0.0463701	0.7849810	-1.780
8743000	5.6895445	5.5669564	4.1428210	0.0345212	0.9696440	-4.774
8744000	5.7813759	5.7576745	4.2738646	0.0896876	0.9894019	-1.934
8745000	5.8620366	5.7607273	4.4122320	0.0541738	0.6881404	-3.666
8746000	5.9110387	5.8090658	4.2269646	0.0202797	1.1293247	-1.903
8747000	5.8684047	5.8610862	4.2192005	0.0748046	0.8597101	-1.082
8748000	5.7838510	5.7261383	4.3426612	0.0433724	0.8588772	-5.480
8749000	5.8488755	5.8103670	4.1640850	0.0635541	1.1779251	-3.596
8750000	5.8109968	5.7374017	4.2621490	0.0547071	1.3540128	-2.732
8751000	5.9025324	5.7843035	4.3807459	0.0252884	0.9216166	-3.335
8752000	5.9328883	5.9122569	4.1890171	0.1059790	0.7921911	-3.012
8753000	5.8207140	5.7967835	4.3230984	0.0615698	1.1621166	-1.233
8754000	5.8263391	5.7422567	4.4321926	0.0392231	0.9411525	-1.579
8755000	5.8652505	5.7959799	4.2790057	0.0320859	0.8210797	-1.513
8756000	5.7461162	5.6289908	4.4720286	0.0380409	0.9936069	-1.324
8757000	5.9041359	5.8928016	4.1779214	0.0221707	1.0762626	-2.941
8758000	5.8378601	5.7843027	4.2922680	0.0370531	0.9860839	-5.635
8759000	5.8041675	5.7874107	4.1858192	0.0674890	1.2221065	-2.590
8760000	5.8189347	5.7367968	4.1958658	0.0599350	1.5061268	-2.991
8761000	5.8033973	5.7555450	4.3375199	0.0266216	1.0363330	-2.290
8762000	5.8392437	5.8338359	4.2743188	0.0739642	0.8100044	-1.895
8763000	5.8809032	5.8614680	4.2631132	0.0822554	1.0892663	-2.467
8764000	5.8029804	5.7909574	4.1977193	0.0565801	1.0007553	-5.543
8765000	5.7904666	5.7361053	4.2402217	0.0689616	0.5661083	-5.060
8766000	5.8650502	5.6711212	4.3770280	0.0955793	0.8550984	-8.027
8767000	5.8033813	5.7769791	4.4900337	0.0234367	1.0159789	-1.962
8768000	5.9362230	5.9030487	4.1900672	0.0384386	1.0848595	-1.943
8769000	5.8293352	5.8052690	4.1303215	0.0366762	0.8923906	-1.677
8770000	5.8549481	5.8149555	4.2743110	0.0157997	0.7151004	-5.236
8771000	5.9242389	5.9205728	4.3599364	0.0553732	0.6978189	-3.379
8772000	5.7976528	5.7766344	4.3616663	0.0674816	0.7652966	-1.486
8773000	5.8554240	5.8367980	4.3539376	0.0551430	0.9899684	-2.546
8774000	5.7725423	5.7379159	4.2368585	0.0515939	0.7131875	-0.723
8775000	5.9059256	5.6965797	4.1645925	0.0720897	1.3378995	-4.090
8776000	5.8699124	5.3409985	4.1856888	0.0301343	0.7911806	-9.318
8777000	5.7930055	5.7850661	4.1074334	0.0819029	0.8230966	-2.707
8778000	5.8597885	5.8447515	4.2136130	0.0488996	0.6502274	-6.747
8779000	5.9267715	5.9134357	4.4534233	0.0700254	1.0178976	-5.374
8780000	5.8433561	5.7509727	4.1631484	0.0360876	0.8612351	-4.071
8781000	5.8342370	5.8282096	4.3917614	0.0717028	0.7102481	-2.649
8782000	5.8855329	5.8803223	4.2848912	0.0737720	0.9717658	-2.963
8783000	5.8269988	5.7406221	4.2077734	0.0604239	0.8160285	-2.616
8784000	5.8524273	5.8279682	4.4635794	0.1082143	0.8657675	-2.287
8785000	5.8237016	5.7911506	4.5007134	0.0316870	0.7241249	-4.357
8786000	5.8535614	5.8416764	4.3260999	0.0496329	0.8810150	-0.797
8787000	5.8523513	5.6308885	4.1600028	0.0314613	0.8671911	-2.780
8788000	5.8997002	5.8450935	4.1685115	0.0492338	1.2479103	-5.932
8789000	5.8658128	5.8481588	4.5082110	0.0245443	0.7748786	-2.133
8790000	5.7820998	5.7705438	4.1506700	0.0668646	0.8660054	-1.767
8791000	5.8347128	5.8133388	4.2514992	0.0521302	1.3368171	-2.385
8792000	5.8547812	5.8449109	4.2778428	0.0279559	0.7613320	-0.973
8793000	5.8632131	5.7868324	4.4014948	0.0265173	0.7509308	-0.696
8794000	5.9139075	5.8735482	4.1468539	0.0512181	0.8164617	-2.031
8795000	5.8056464	5.7882702	4.2798796	0.0338886	0.9141085	-2.712
8796000	5.7734128	5.7108763	4.3652125	0.0301037	1.0368146	-0.940
8797000	5.7839224	5.6214230	4.1476149	0.0377600	0.7063944	-1.968
8798000	5.8847751	5.8786376	4.1702554	0.0886121	1.3389758	-4.813
8799000	5.8023686	5.7987731	4.3994033	0.0647975	1.2034854	-2.019
8800000	5.7790936	5.7088619	4.2588970	0.0285026	0.8435628	-0.958
8801000	5.7343413	5.5855680	4.1253187	0.0746050	0.7441709	-2.766
8802000	5.8895718	5.7948656	4.2855641	0.0674263	1.0220595	-1.457
8803000	5.7617509	5.7093984	4.1961673	0.0463114	1.1414785	-0.625
8804000	5.8902934	5.8896217	4.3619724	0.0507798	0.8986156	-2.689
8805000	5.8072835	5.7871332	4.1075652	0.0331211	0.4942696	-2.768
8806000	5.7839139	5.7827255	4.1788719	0.0764337	1.0460041	-2.783
8807000	5.8848142	5.8716767	4.2296978	0.0315701	0.9827149	-1.073
8808000	5.8456551	5.7420546	4.2832395	0.0244036	1.1123664	-0.634
8809000	5.9375124	5.8851453	4.3214808	0.0381855	1.0564644	-1.932
8810000	5.8848961	5.8722105	4.3421985	0.0380440	1.1154761	-1.559
8811000	5.8891060	5.8192029	4.4462989	0.0193069	1.3949860	-4.003
8812000	5.7780771	5.7461488	4.4551771	0.1227823	1.0078180	-1.926
8813000	5.9144260	5.7423658	4.2630058	0.0514717	0.8208610	-4.624
8814000	5.8237139	5.7005142	4.1634496	0.0398817	0.8293849	-3.455
8815000	5.7839764	5.7654606	4.2457234	0.0473585	0.8552330	-2.068
8816000	5.8681998	5.8680674	4.1741236	0.0790721	1.4098818	-0.643
8817000	5.8993798	5.7667526	4.1503256	0.0139074	0.6585782	-2.440
8818000	5.9624080	5.9538970	4.3785042	0.0961882	1.2576373	-3.224
8819000	5.8155855	5.6776070	4.2503858	0.0141538	1.0142115	-1.724
8820000	5.8032835	5.6860227	4.2185722	0.0190814	1.0666904	-3.049
8821000	5.9424173	5.9305089	4.1836321	0.0921858	0.7279570	-0.685
8822000	5.9036886	5.8127769	4.1173777	0.0898829	1.2222504	-3.334
8823000	5.8949855	5.8243799	4.3633504	0.0287180	1.0810005	-2.553
8824000	5.8577919	5.7200776	4.3843329	0.0438292	1.0986353	-0.775
8825000	5.9161019	5.8293787	4.1895210	0.0530040	0.9274005	-3.373
8826000	5.7703014	5.7227444	4.2597128	0.0568637	1.3936993	-1.823
8827000	5.9056037	5.8840579	4.1187081	0.0666199	1.1648673	-3.346
8828000	5.8642231	5.8557612	4.2173373	0.0535642	0.8566208	-6.418
8829000	5.7531989	5.7318608	4.1729993	0.0436272	1.0904000	-1.436
8830000	5.8408492	5.7918553	4.2810540	0.0856539	0.8436290	-2.133
8831000	5.8052065	5.7636496	4.2799051	0.0312501	1.2081839	-5.159
8832000	5.9535445	5.9167166	4.2819692	0.0648460	0.6878637	-1.908
8833000	5.8477052	5.8200007	4.3324529	0.0662894	0.8527867	-0.816
8834000	5.8648368	5.8206682	4.3740644	0.0457500	0.6545839	-2.531
8835000	5.7521228	5.7459496	4.3367377	0.0807266	1.0311763	-5.035
8836000	5.7888707	5.7741002	4.4480181	0.0256117	0.6023125	-5.197
8837000	5.8950368	5.7588149	4.3897438	0.0282567	1.2981677	-4.060
8838000	5.9460590	5.9423115	4.3541178	0.1302496	0.5492842	-2.596
8839000	5.9450418	5.9361085	4.2474706	0.0820785	0.5933761	-1.152
8840000	5.9160860	5.8961550	4.2869764	0.0921591	0.6003634	-2.421
8841000	5.7935372	5.7932684	4.4088835	0.0280851	0.5803114	-1.059
8842000	5.8749148	5.8680534	4.1662464	0.0777242	0.7491625	-5.279
8843000	5.7445194	5.7259011	4.3781767	0.0267595	0.8765195	-1.416
8844000	5.9097039	5.8155586	4.3942815	0.0205309	1.1420134	-0.920
8845000	5.8392293	5.8374463	4.4319568	0.0576774	1.0770326	-0.779
8846000	5.8701159	5.8328840	4.2962057	0.0947406	0.9244051	-3.634
8847000	5.8362471	5.8212999	4.1534661	0.0159069	0.9613607	-0.505
8848000	5.9889792	5.9793829	4.2601183	0.0559444	1.0592626	-1.748
8849000	5.9321165	5.8304438	4.1306997	0.0261778	0.8391163	-0.849
8850000	5.8353821	5.6615932	4.2996850	0.0203134	1.1566607	-3.000
8851000	5.8331403	5.7641138	4.1487916	0.0421045	0.9210541	-2.889
8852000	5.8833465	5.7666551	4.3878196	0.0430907	0.7195334	-2.601
8853000	5.8117176	5.7059292	4.5170557	0.0662885	1.1406353	-5.638
8854000	5.7968296	5.7214084	4.1281203	0.0428632	0.7985459	-6.542
8855000	5.7745962	5.7396788	4.1416046	0.1099211	0.9436248	-2.235
8856000	5.8785181	5.8335360	4.2600185	0.0541508	0.7174429	-2.606
8857000	5.9060334	5.9010197	4.1902858	0.1599660	1.1569301	-5.374
8858000	5.8400236	5.8264231	4.1342874	0.0930229	1.2831136	-2.074
8859000	5.7055808	5.6588559	4.3541402	0.0312396	1.0556777	-7.346
8860000	5.8720798	5.8623309	4.1162024	0.0143539	0.9820938	-3.676
8861000	5.9081127	5.8751258	4.2847456	0.0438909	0.8776469	-9.636
8862000	5.8470061	5.8023181	4.5542678	0.0573297	1.2075686	-6.731
8863000	5.8799463	5.8667936	4.2235375	0.0521477	0.6410511	-1.748
8864000	5.9798794	5.9094456	4.3247065	0.0358193	0.8363113	-3.329
8865000	5.7982186	5.7958975	4.1363884	0.0277393	0.5962199	-2.808
8866000	5.8991868	5.8346053	4.4213057	0.0803971	0.5373260	-6.323
8867000	5.8032411	5.7993239	4.1594083	0.0341100	0.6622317	-1.993
8868000	5.8465689	5.8025379	4.1433174	0.0436074	0.5460947	-6.090
8869000	5.8090017	5.6911307	4.5526351	0.0348780	1.0625134	-2.226
8870000	5.8186550	5.7618974	4.2754338	0.0211500	1.2529041	-5.131
8871000	5.8534311	5.8051168	4.1326106	0.0321687	1.0213957	-3.654
8872000	5.8420548	5.8214418	4.4030345	0.0676018	1.0112471	-1.851
8873000	5.8675132	5.8600354	4.3738380	0.0433651	0.6465561	-4.109
8874000	5.8448568	5.8195301	4.4325874	0.0253227	0.8962775	-2.684
8875000	5.7975162	5.7606465	4.4757793	0.0647567	1.0512430	-0.693
8876000	5.9206100	5.8994806	4.4242991	0.1452821	0.8236689	-1.524
8877000	5.8788298	5.8660188	4.1883540	0.0521879	0.9201288	-4.285
8878000	5.8185420	5.7944758	4.1255768	0.0748328	0.6019764	-2.005
8879000	5.8153514	5.7655385	4.4603656	0.0286312	0.6221663	-2.270
8880000	5.8147868	5.7809664	4.2757237	0.0144813	1.0125167	-3.728
8881000	5.8844593	5.7620338	4.2337664	0.0228447	0.6325464	-3.814
8882000	5.8199680	5.7740098	4.3184363	0.0574887	0.9476778	-1.939
8883000	5.8059510	5.6530179	4.3974066	0.0374948	0.8941538	-5.020
8884000	5.7696688	5.7357353	4.2617989	0.0208747	0.9097230	-1.569
8885000	5.8068209	5.7813595	4.2474290	0.0570986	0.9353980	-1.951
8886000	5.8950443	5.8561925	4.4307709	0.0267625	0.7593807	-5.286
8887000	5.8554943	5.8342491	4.2997470	0.0474756	1.1868584	-2.311
8888000	5.7360142	5.6141235	4.4368638	0.0419977	0.8284246	-3.519
8889000	5.8448620	5.8260686	4.4566115	0.0415971	1.0465826	-2.716
8890000	5.8588253	5.6415413	4.1517606	0.0203098	0.7391141	-2.343
8891000	5.8704610	5.8559994	4.3617412	0.0989599	1.0932922	-4.083
8892000	5.8181931	5.7247625	4.3947892	0.0570370	1.0506430	-1.532
8893000	5.8488192	5.8099616	4.2857045	0.0418393	1.0137693	-0.772
8894000	5.9801276	5.8558679	4.1728243	0.0322820	0.8966605	-2.126
8895000	5.8022942	5.7316449	4.3727328	0.0408489	0.9279460	-1.125
8896000	5.7584260	5.7200316	4.1197427	0.0783732	1.1030311	-5.757
8897000	5.7559080	5.7541582	4.2166485	0.0773652	1.1000636	-1.030
8898000	5.7548376	5.6613119	4.1268080	0.0171927	0.6679523	-7.689
8899000	5.8523094	5.8465244	4.3632536	0.0837248	1.1879110	-4.736
8900000	5.9269418	5.8729491	4.2015331	0.0315925	0.7248643	-2.324
8901000	5.7809925	5.7653756	4.3535951	0.0818030	1.2050930	-1.836
8902000	5.9397450	5.8984667	4.4560817	0.0981139	0.9155487	-4.408
8903000	5.8640923	5.8527282	4.1866497	0.0856051	0.7826273	-1.017
8904000	5.8408416	5.7567294	4.2693316	0.0692713	0.7525494	-3.999
8905000	5.7664659	5.6251208	4.4245623	0.0260540	0.8452651	-2.935
8906000	5.7193262	5.6500062	4.2794658	0.0273318	1.3163262	-2.548
8907000	5.8605136	5.7365215	4.4723080	0.0205250	1.1707715	-2.988
8908000	5.7388767	5.7181888	4.4306234	0.0749047	0.8292934	-6.333
8909000	5.9022978	5.8686297	4.5117989	0.0813813	1.0320926	-4.644
8910000	5.8475242	5.8472799	4.2994209	0.0425044	0.7288065	-2.148
8911000	5.7956628	5.7184581	4.1263978	0.0791969	1.2445205	-2.422
8912000	5.9072105	5.8439173	4.1766762	0.0466888	1.2334156	-0.881
8913000	5.8506298	5.8435682	4.4413256	0.0803762	0.9075548	-3.688
8914000	5.9962087	5.9513913	4.1132901	0.0235743	0.7532676	-3.866
8915000	5.8052556	5.7897230	4.2456123	0.0731763	0.9045419	-4.893
8916000	5.8970611	5.8954771	4.1672873	0.0564840	1.7851259	-2.193
8917000	5.8355721	5.7163379	4.4488134	0.0500228	0.8951135	-2.468
8918000	5.8795465	5.7756291	4.3261740	0.0348683	1.0177960	-8.022
8919000	5.8397152	5.7481881	4.3721463	0.0296693	0.7493971	-2.033
8920000	5.9230735	5.9220747	4.3430615	0.0687439	0.6597160	-6.501
8921000	5.7753745	5.6257401	4.2571758	0.0606233	0.9486525	-2.381
8922000	5.8384938	5.7887644	4.1202752	0.1513339	0.9250808	-2.288
8923000	5.8982822	5.8298882	4.4151107	0.0291179	0.6073598	-1.943
8924000	5.8477406	5.8241317	4.3976765	0.1531447	0.7147573	-7.901
8925000	5.8630972	5.8471363	4.4561488	0.0483693	0.8442896	-0.609
8926000	5.9176652	5.9164361	4.2806943	0.0500947	0.7577501	-0.510
8927000	5.7695558	5.7669137	4.2283041	0.1003528	0.7457056	-3.636
8928000	5.8154042	5.8038406	4.1916532	0.0176865	1.1310937	-0.829
8929000	5.8407986	5.8249533	4.1325490	0.0759020	1.1798093	-2.228
8930000	5.8447554	5.8386718	4.2838533	0.0358681	0.8871550	-2.823
8931000	5.8139375	5.7883547	4.4958032	0.1909504	1.0599792	-7.350
8932000	5.8868844	5.7953951	4.3022741	0.0211841	1.4875701	-1.952
8933000	5.8144622	5.7530283	4.3322821	0.0117664	0.8999361	-3.149
8934000	5.7178410	5.6836016	4.4785982	0.0723453	0.5602705	-4.050
8935000	5.7739127	5.7445505	4.1582218	0.0562596	1.2877344	-0.783
8936000	5.8165646	5.7816430	4.4742197	0.0760158	0.6475812	-3.958
8937000	5.6701365	5.5898934	4.1754918	0.0292234	0.6521797	-2.578
8938000	5.8800810	5.6338691	4.1877951	0.0328130	1.0501800	-2.721
8939000	5.8329756	5.8117336	4.1468250	0.0406465	1.0311488	-0.924
8940000	5.9503131	5.8537204	4.1209273	0.0474570	1.1210006	-1.320
8941000	5.8877985	5.8843649	4.3115050	0.0207208	0.8484273	-0.861
8942000	5.8325125	5.7777387	4.2788569	0.0291173	1.1315384	-1.515
8943000	5.8047219	5.4999796	4.1758174	0.0208476	1.3415334	-2.111
8944000	5.7560772	5.7440010	4.3277188	0.0646668	0.8052783	-3.405
8945000	5.8237807	5.7231312	4.1243951	0.0089537	0.8129244	-2.266
8946000	5.9077366	5.8766893	4.2748221	0.0448878	1.3195698	-2.246
8947000	5.8331375	5.8120800	4.1236291	0.0105695	0.6976283	-0.862
8948000	5.9702261	5.8768169	4.4791642	0.0594879	0.9108257	-2.912
8949000	5.9110566	5.7751018	4.1293216	0.0344901	1.0594101	-1.466
8950000	5.8250200	5.7622974	4.4638029	0.0667922	1.0157262	-2.618
8951000	5.9048160	5.9004357	4.3242140	0.0216144	0.9432985	-1.556
8952000	5.6976406	5.6344728	4.3048275	0.0700258	0.9493308	-2.352
8953000	5.9099293	5.8552393	4.4451115	0.0354065	0.7038578	-5.213
8954000	5.8397373	5.8148446	4.4347196	0.0389444	0.8357259	-3.610
8955000	5.8634437	5.7502958	4.1721591	0.0511054	1.1688461	-5.359
8956000	5.8738240	5.7270258	4.1638785	0.0423077	1.3806911	-4.523
8957000	5.8383973	5.7598969	4.3829439	0.0225000	0.9469259	-0.787
8958000	5.7853413	5.6655121	4.1640772	0.0363033	1.1183952	-2.044
8959000	5.7338730	5.7009966	4.3155702	0.1026010	1.1186865	-4.192
8960000	5.8186815	5.7175127	4.1023172	0.0226425	0.8203670	-3.421
8961000	5.8982904	5.8346446	4.2576370	0.0218752	0.9744267	-2.577
8962000	5.8611762	5.8222613	4.2167348	0.0615899	1.2411878	-2.405
8963000	5.9221079	5.7050516	4.3469827	0.0354072	1.3322567	-1.957
8964000	5.8671179	5.7537038	4.2546533	0.0417654	0.9418349	-4.041
8965000	5.7877826	5.7583839	4.2982775	0.0230829	0.8398455	-1.268
8966000	5.8171947	5.8002898	4.2488389	0.0652107	1.3393548	-0.461
8967000	5.8023537	5.6560184	4.1179098	0.0486129	1.3896022	-4.152
8968000	5.8792046	5.8769220	4.2969373	0.0582905	0.8947217	-3.096
8969000	5.9016101	5.8753891	4.2226812	0.0455099	1.0161176	-4.953
8970000	5.8172201	5.7833882	4.3174835	0.0202854	0.8436158	-0.920
8971000	5.8826287	5.8219210	4.1761824	0.0628104	0.7847556	-2.396
8972000	5.8473716	5.8449834	4.1758435	0.0574723	0.6483376	-3.091
8973000	5.8787942	5.8738632	4.3185816	0.0438067	0.8568584	-1.953
8974000	5.8832373	5.8783555	4.1863160	0.0511878	1.2594884	-1.770
8975000	5.8803833	5.8748152	4.4442217	0.1275498	0.7441653	-2.596
8976000	5.8819095	5.8772499	4.1840775	0.0311242	0.7530480	-2.305
8977000	5.7952303	5.7905148	4.1895942	0.0459622	0.7554781	-1.882
8978000	5.8407823	5.7696174	4.4257775	0.0423731	0.9712821	-2.737
8979000	5.8403208	5.8400988	4.2126819	0.1037607	0.6647824	-5.137
8980000	5.9059500	5.7547719	4.3713717	0.0375505	1.0688394	-5.335
8981000	5.7457060	5.5920296	4.2463036	0.0280680	0.9364319	-1.368
8982000	5.8615938	5.7214725	4.1165910	0.0514490	1.0840838	-1.497
8983000	5.8711105	5.8288642	4.2298045	0.0616250	0.8522267	-4.901
8984000	5.8192089	5.7992880	4.4038879	0.1097655	1.2921081	-2.791
8985000	5.8903569	5.8286356	4.1366828	0.0461907	1.0248934	-0.910
8986000	5.9581504	5.9515873	4.1444650	0.0347627	1.0619417	-0.957
8987000	5.8346977	5.8026139	4.3435233	0.0541552	0.7830003	-1.227
8988000	5.8197424	5.7752045	4.2573961	0.0842804	1.3185583	-1.778
8989000	5.8796665	5.8759119	4.3611322	0.1248347	1.0791246	-4.690
8990000	5.9580826	5.9419245	4.1779969	0.0956191	0.8825867	-0.804
8991000	5.8407550	5.4311534	4.4102912	0.0197418	1.1497979	-5.055
8992000	5.8240774	5.7889237	4.2621718	0.0811191	1.0336153	-2.494
8993000	5.7767153	5.7402801	4.2616147	0.0987110	0.7458580	-1.281
8994000	5.9041934	5.9039094	4.3543333	0.1254970	1.3925798	-0.571
8995000	5.8132143	5.7643009	4.1924961	0.0458109	0.9778490	-0.450
8996000	5.8654794	5.8250566	4.1947589	0.0197409	0.9687227	-0.621
8997000	5.8642914	5.8618354	4.4036063	0.0712027	0.7639292	-5.557
8998000	5.8833847	5.8720649	4.4726432	0.0349591	1.1921924	-6.095
8999000	5.8181758	5.7161647	4.1770345	0.0387287	0.9215772	-1.022
9000000	5.7988956	5.7625910	4.1590827	0.0462919	0.6673355	-2.165
9001000	5.8895427	5.8150713	4.4106081	0.0283662	1.0958184	-0.567
9002000	5.8861900	5.7063351	4.2491415	0.0271348	1.2219407	-3.129
9003000	5.8971700	5.8085030	4.4709642	0.0700729	1.1769395	-3.586
9004000	5.9063337	5.8043524	4.1781144	0.0332331	0.8745286	-6.429
9005000	5.7951724	5.7656632	4.3877171	0.0552408	0.7017190	-2.846
9006000	5.9859454	5.8754418	4.1345235	0.0839352	1.0714278	-4.188
9007000	5.7324743	5.7116659	4.4777202	0.1133374	0.7403977	-0.994
9008000	5.8745194	5.8141193	4.5023972	0.1027215	0.9451722	-1.611
9009000	5.8211065	5.7920731	4.2682685	0.0175032	0.6677110	-1.494
9010000	5.8216126	5.8083393	4.3283986	0.0296685	0.9146273	-1.230
9011000	5.8008946	5.7805055	4.3051265	0.0890607	0.8316024	-0.667
9012000	5.9137615	5.8909979	4.4997943	0.0533765	1.0398561	-2.015
9013000	5.8663440	5.8073376	4.4937943	0.0566649	0.8988706	-3.788
9014000	5.9204174	5.7979136	4.3311516	0.0247610	0.8641452	-1.593
9015000	5.8050076	5.7738226	4.4968312	0.1301605	0.9114199	-2.374
9016000	5.8460017	5.8126230	4.1811004	0.0207289	1.1420652	-1.273
9017000	5.8638474	5.8530072	4.1615265	0.0260775	0.8599123	-4.027
9018000	5.9674643	5.9661052	4.1577475	0.0454824	0.9800026	-1.794
9019000	5.8624204	5.6472824	4.1948303	0.0497774	0.9771712	-1.519
9020000	5.8704530	5.8386403	4.4276306	0.0401760	0.8014836	-3.899
9021000	5.7683541	5.7224401	4.3007859	0.0783221	0.9726132	-1.587
9022000	5.9510948	5.8618043	4.1173855	0.0507548	0.7163386	-5.502
9023000	5.8422786	5.7676651	4.1646130	0.0223202	1.3987862	-7.225
9024000	5.9025310	5.8355469	4.3204881	0.0761846	1.2164562	-2.568
9025000	5.8072503	5.7974154	4.3381089	0.0748684	0.8664002	-4.013
9026000	5.9568920	5.8684015	4.3776501	0.0541534	0.9864762	-9.248
9027000	5.8543624	5.8432688	4.1560371	0.0587469	1.0477371	-2.747
9028000	5.8379080	5.8047247	4.3449156	0.0431715	0.9235850	-1.488
9029000	5.9224689	5.8174788	4.2270195	0.0447718	1.1915263	-3.193
9030000	5.8182625	5.8124811	4.1923895	0.1145920	1.0079233	-5.663
9031000	5.8410540	5.8360591	4.2661585	0.1249105	0.8772749	-1.573
9032000	5.8304444	5.8290017	4.3256644	0.0662341	1.5370512	-0.856
9033000	5.8194794	5.7538561	4.3703948	0.0227303	1.1206387	-2.383
9034000	5.7613309	5.7100535	4.2995793	0.0887730	0.7995478	-2.404
9035000	5.9785248	5.9531706	4.5089259	0.0728373	0.8714677	-1.611
9036000	5.9114835	5.8033312	4.3017261	0.0292993	0.9893170	-0.908
9037000	5.8548324	5.8136930	4.2181287	0.0663976	0.9782367	-4.288
9038000	5.8414512	5.8301990	4.1743536	0.0601933	0.9133259	-4.886
9039000	5.8833644	5.8288077	4.2225822	0.0367188	0.8420422	-1.708
9040000	5.8346071	5.8212864	4.2670945	0.0381509	0.8890581	-2.424
9041000	5.8951330	5.8230757	4.2403684	0.0085553	0.9526624	-1.962
9042000	5.9061878	5.7586192	4.3549268	0.0408225	0.6199424	-9.893
9043000	5.7849896	5.5076010	4.2680981	0.0299940	0.9745346	-2.767
9044000	5.7538350	5.7527555	4.1381930	0.0228609	0.5828163	-3.659
9045000	5.9252252	5.8810599	4.3451487	0.0424499	1.2644554	-2.752
9046000	5.7671644	5.7464456	4.1892380	0.0320038	1.0849317	-0.466
9047000	5.8752945	5.8471661	4.3904763	0.0722763	1.0222088	-1.432
